GE,ME,MI
ENSG00000108813,ENSG00000107902,ENSG00000102174
ENSG00000109625,ENSG00000108679,ENSG00000102606
ENSG00000109956,ENSG00000108828,ENSG00000102924
ENSG00000111344,ENSG00000109458,ENSG00000103067
ENSG00000111713,ENSG00000109832,ENSG00000103187
ENSG00000112273,ENSG00000110079,ENSG00000103852
ENSG00000112812,ENSG00000110172,ENSG00000104880
ENSG00000112981,ENSG00000110851,ENSG00000105011
ENSG00000113327,ENSG00000111796,ENSG00000105137
ENSG00000114923,ENSG00000112799,ENSG00000105929
ENSG00000116014,ENSG00000113269,ENSG00000105953
ENSG00000116183,ENSG00000113303,ENSG00000106013
ENSG00000117122,ENSG00000113369,ENSG00000106608
ENSG00000117983,ENSG00000113838,ENSG00000106804
ENSG00000118017,ENSG00000114062,ENSG00000107147
ENSG00000118194,ENSG00000114626,ENSG00000107807
ENSG00000118733,ENSG00000115091,ENSG00000108244
ENSG00000119888,ENSG00000115295,ENSG00000109062
ENSG00000120057,ENSG00000115353,ENSG00000109111
ENSG00000120669,ENSG00000115419,ENSG00000110429
ENSG00000121446,ENSG00000115590,ENSG00000111321
ENSG00000122756,ENSG00000116147,ENSG00000111424
ENSG00000123388,ENSG00000116337,ENSG00000112039
ENSG00000123500,ENSG00000116396,ENSG00000113492
ENSG00000123999,ENSG00000116560,ENSG00000113758
ENSG00000124102,ENSG00000117148,ENSG00000114026
ENSG00000124249,ENSG00000117154,ENSG00000114268
ENSG00000124302,ENSG00000117335,ENSG00000114316
ENSG00000124493,ENSG00000118162,ENSG00000115594
ENSG00000125850,ENSG00000118194,ENSG00000115758
ENSG00000126752,ENSG00000118231,ENSG00000116903
ENSG00000126890,ENSG00000118322,ENSG00000117298
ENSG00000127561,ENSG00000118873,ENSG00000117322
ENSG00000127928,ENSG00000119285,ENSG00000117335
ENSG00000128564,ENSG00000119801,ENSG00000117395
ENSG00000129654,ENSG00000120008,ENSG00000117450
ENSG00000129864,ENSG00000120156,ENSG00000117602
ENSG00000129965,ENSG00000120694,ENSG00000117724
ENSG00000129991,ENSG00000121022,ENSG00000118046
ENSG00000130054,ENSG00000121577,ENSG00000118898
ENSG00000130283,ENSG00000122033,ENSG00000119865
ENSG00000130675,ENSG00000122254,ENSG00000120088
ENSG00000130700,ENSG00000123307,ENSG00000120318
ENSG00000130822,ENSG00000123358,ENSG00000120647
ENSG00000130876,ENSG00000124006,ENSG00000121552
ENSG00000131037,ENSG00000124491,ENSG00000121851
ENSG00000131459,ENSG00000124496,ENSG00000122547
ENSG00000132164,ENSG00000124731,ENSG00000123154
ENSG00000132698,ENSG00000124839,ENSG00000124215
ENSG00000132972,ENSG00000124942,ENSG00000124459
ENSG00000133477,ENSG00000125482,ENSG00000124491
ENSG00000133519,ENSG00000125484,ENSG00000124523
ENSG00000133636,ENSG00000125522,ENSG00000124535
ENSG00000133863,ENSG00000125746,ENSG00000124588
ENSG00000133962,ENSG00000125846,ENSG00000125107
ENSG00000134258,ENSG00000125900,ENSG00000126091
ENSG00000134389,ENSG00000126581,ENSG00000127663
ENSG00000135519,ENSG00000126822,ENSG00000128052
ENSG00000135902,ENSG00000126890,ENSG00000128253
ENSG00000136002,ENSG00000127364,ENSG00000129028
ENSG00000136944,ENSG00000127824,ENSG00000129596
ENSG00000137077,ENSG00000127928,ENSG00000130935
ENSG00000137142,ENSG00000127995,ENSG00000131462
ENSG00000137731,ENSG00000128284,ENSG00000131981
ENSG00000137968,ENSG00000129295,ENSG00000132376
ENSG00000138622,ENSG00000129455,ENSG00000132561
ENSG00000138696,ENSG00000129646,ENSG00000132703
ENSG00000138759,ENSG00000129965,ENSG00000133574
ENSG00000139515,ENSG00000130313,ENSG00000133874
ENSG00000139915,ENSG00000130508,ENSG00000133884
ENSG00000140274,ENSG00000130592,ENSG00000133962
ENSG00000140279,ENSG00000130762,ENSG00000134028
ENSG00000140465,ENSG00000130844,ENSG00000134070
ENSG00000140505,ENSG00000131188,ENSG00000134748
ENSG00000142611,ENSG00000131469,ENSG00000135248
ENSG00000143816,ENSG00000131931,ENSG00000135414
ENSG00000143839,ENSG00000132300,ENSG00000135437
ENSG00000144045,ENSG00000132330,ENSG00000135443
ENSG00000144354,ENSG00000132554,ENSG00000135845
ENSG00000146013,ENSG00000133710,ENSG00000135973
ENSG00000146755,ENSG00000134283,ENSG00000136522
ENSG00000149043,ENSG00000134369,ENSG00000137073
ENSG00000149124,ENSG00000134516,ENSG00000137261
ENSG00000149328,ENSG00000134852,ENSG00000137285
ENSG00000149403,ENSG00000134910,ENSG00000137720
ENSG00000149948,ENSG00000135148,ENSG00000137947
ENSG00000150556,ENSG00000135447,ENSG00000138030
ENSG00000150750,ENSG00000135637,ENSG00000138207
ENSG00000151025,ENSG00000135677,ENSG00000138326
ENSG00000151365,ENSG00000135905,ENSG00000138381
ENSG00000152128,ENSG00000135924,ENSG00000138442
ENSG00000152910,ENSG00000136213,ENSG00000138459
ENSG00000153404,ENSG00000136270,ENSG00000138472
ENSG00000153779,ENSG00000136319,ENSG00000139344
ENSG00000153822,ENSG00000136699,ENSG00000139531
ENSG00000153930,ENSG00000136715,ENSG00000139613
ENSG00000154545,ENSG00000136811,ENSG00000140009
ENSG00000154646,ENSG00000137699,ENSG00000140395
ENSG00000155495,ENSG00000137731,ENSG00000140830
ENSG00000156009,ENSG00000137747,ENSG00000140943
ENSG00000156269,ENSG00000137968,ENSG00000141506
ENSG00000156959,ENSG00000139182,ENSG00000141682
ENSG00000157613,ENSG00000139323,ENSG00000142230
ENSG00000157765,ENSG00000139915,ENSG00000142459
ENSG00000157851,ENSG00000140259,ENSG00000142632
ENSG00000158639,ENSG00000140463,ENSG00000142634
ENSG00000160182,ENSG00000140955,ENSG00000143184
ENSG00000161249,ENSG00000141540,ENSG00000143199
ENSG00000162009,ENSG00000141570,ENSG00000143575
ENSG00000162738,ENSG00000141959,ENSG00000143768
ENSG00000162873,ENSG00000142168,ENSG00000143793
ENSG00000162931,ENSG00000143319,ENSG00000144736
ENSG00000162975,ENSG00000143499,ENSG00000145220
ENSG00000163064,ENSG00000143858,ENSG00000145414
ENSG00000163395,ENSG00000143882,ENSG00000145545
ENSG00000163499,ENSG00000143995,ENSG00000146276
ENSG00000163618,ENSG00000144115,ENSG00000146856
ENSG00000164113,ENSG00000144224,ENSG00000146963
ENSG00000164161,ENSG00000144645,ENSG00000147140
ENSG00000164256,ENSG00000144681,ENSG00000147144
ENSG00000164438,ENSG00000145743,ENSG00000147485
ENSG00000164694,ENSG00000146555,ENSG00000149187
ENSG00000164778,ENSG00000147647,ENSG00000149380
ENSG00000165125,ENSG00000148053,ENSG00000150045
ENSG00000165238,ENSG00000148516,ENSG00000150337
ENSG00000165449,ENSG00000148634,ENSG00000150551
ENSG00000165496,ENSG00000148700,ENSG00000150779
ENSG00000165583,ENSG00000148773,ENSG00000150787
ENSG00000165584,ENSG00000149571,ENSG00000151348
ENSG00000166105,ENSG00000150760,ENSG00000151640
ENSG00000166391,ENSG00000151065,ENSG00000152475
ENSG00000166426,ENSG00000151322,ENSG00000152556
ENSG00000166448,ENSG00000151502,ENSG00000152684
ENSG00000167080,ENSG00000151503,ENSG00000153130
ENSG00000167157,ENSG00000152689,ENSG00000154258
ENSG00000167614,ENSG00000153201,ENSG00000155265
ENSG00000167644,ENSG00000154316,ENSG00000156858
ENSG00000167741,ENSG00000155545,ENSG00000158156
ENSG00000168757,ENSG00000156232,ENSG00000158292
ENSG00000168843,ENSG00000156510,ENSG00000158402
ENSG00000168907,ENSG00000156925,ENSG00000159147
ENSG00000169059,ENSG00000157193,ENSG00000159259
ENSG00000169347,ENSG00000157637,ENSG00000159377
ENSG00000169436,ENSG00000157680,ENSG00000160191
ENSG00000169550,ENSG00000157778,ENSG00000160208
ENSG00000169862,ENSG00000160145,ENSG00000160233
ENSG00000170516,ENSG00000161011,ENSG00000160791
ENSG00000170577,ENSG00000161013,ENSG00000160870
ENSG00000170627,ENSG00000161021,ENSG00000160886
ENSG00000170689,ENSG00000162591,ENSG00000161298
ENSG00000170837,ENSG00000162946,ENSG00000162174
ENSG00000171004,ENSG00000163029,ENSG00000162396
ENSG00000171246,ENSG00000163209,ENSG00000162493
ENSG00000171345,ENSG00000163412,ENSG00000162551
ENSG00000171405,ENSG00000163517,ENSG00000162747
ENSG00000171431,ENSG00000163521,ENSG00000162897
ENSG00000171551,ENSG00000163565,ENSG00000163114
ENSG00000171798,ENSG00000163605,ENSG00000163214
ENSG00000172425,ENSG00000163781,ENSG00000163352
ENSG00000174358,ENSG00000163806,ENSG00000163520
ENSG00000174672,ENSG00000164287,ENSG00000163536
ENSG00000174963,ENSG00000164363,ENSG00000163701
ENSG00000175497,ENSG00000164574,ENSG00000163798
ENSG00000175785,ENSG00000164744,ENSG00000164338
ENSG00000176490,ENSG00000166086,ENSG00000164867
ENSG00000176566,ENSG00000166152,ENSG00000165006
ENSG00000176679,ENSG00000166922,ENSG00000165097
ENSG00000176884,ENSG00000167100,ENSG00000165119
ENSG00000176979,ENSG00000167614,ENSG00000165124
ENSG00000177103,ENSG00000167617,ENSG00000165474
ENSG00000177679,ENSG00000167759,ENSG00000166228
ENSG00000177689,ENSG00000167766,ENSG00000166396
ENSG00000178235,ENSG00000167767,ENSG00000166484
ENSG00000178597,ENSG00000167968,ENSG00000166796
ENSG00000178773,ENSG00000168066,ENSG00000166840
ENSG00000178919,ENSG00000168404,ENSG00000166926
ENSG00000179083,ENSG00000168710,ENSG00000167434
ENSG00000179299,ENSG00000168765,ENSG00000167555
ENSG00000179455,ENSG00000168792,ENSG00000167578
ENSG00000180432,ENSG00000169469,ENSG00000167613
ENSG00000180730,ENSG00000169717,ENSG00000167751
ENSG00000180806,ENSG00000169744,ENSG00000167771
ENSG00000180818,ENSG00000169756,ENSG00000167984
ENSG00000180875,ENSG00000170891,ENSG00000168081
ENSG00000181085,ENSG00000170962,ENSG00000168309
ENSG00000181433,ENSG00000170967,ENSG00000168461
ENSG00000182111,ENSG00000171103,ENSG00000168958
ENSG00000182272,ENSG00000171159,ENSG00000169062
ENSG00000182580,ENSG00000171246,ENSG00000169220
ENSG00000182583,ENSG00000171262,ENSG00000169877
ENSG00000182938,ENSG00000171431,ENSG00000170145
ENSG00000183072,ENSG00000171469,ENSG00000170965
ENSG00000183092,ENSG00000171595,ENSG00000171135
ENSG00000183114,ENSG00000171703,ENSG00000171174
ENSG00000183117,ENSG00000171757,ENSG00000171314
ENSG00000183317,ENSG00000172179,ENSG00000171448
ENSG00000183434,ENSG00000172554,ENSG00000171517
ENSG00000183454,ENSG00000173918,ENSG00000171532
ENSG00000183570,ENSG00000174705,ENSG00000172331
ENSG00000183778,ENSG00000175390,ENSG00000172346
ENSG00000183780,ENSG00000175414,ENSG00000172986
ENSG00000184029,ENSG00000176381,ENSG00000173153
ENSG00000184033,ENSG00000176681,ENSG00000173207
ENSG00000184058,ENSG00000176809,ENSG00000173327
ENSG00000184349,ENSG00000177186,ENSG00000173391
ENSG00000184478,ENSG00000177733,ENSG00000173638
ENSG00000184709,ENSG00000177932,ENSG00000173846
ENSG00000184735,ENSG00000178295,ENSG00000174130
ENSG00000184956,ENSG00000179057,ENSG00000174343
ENSG00000185101,ENSG00000179148,ENSG00000174808
ENSG00000185306,ENSG00000179344,ENSG00000174844
ENSG00000185559,ENSG00000179364,ENSG00000174945
ENSG00000185686,ENSG00000179954,ENSG00000175197
ENSG00000185818,ENSG00000179994,ENSG00000175311
ENSG00000187242,ENSG00000180259,ENSG00000175356
ENSG00000187243,ENSG00000180875,ENSG00000175416
ENSG00000187621,ENSG00000180891,ENSG00000176022
ENSG00000187634,ENSG00000181163,ENSG00000176399
ENSG00000187772,ENSG00000182197,ENSG00000177575
ENSG00000187783,ENSG00000182446,ENSG00000178234
ENSG00000187908,ENSG00000182473,ENSG00000179774
ENSG00000187922,ENSG00000182985,ENSG00000180198
ENSG00000187957,ENSG00000183092,ENSG00000180822
ENSG00000188064,ENSG00000183386,ENSG00000180834
ENSG00000188112,ENSG00000183718,ENSG00000182195
ENSG00000188580,ENSG00000183935,ENSG00000182224
ENSG00000188763,ENSG00000184182,ENSG00000182240
ENSG00000189023,ENSG00000184465,ENSG00000182400
ENSG00000189186,ENSG00000184486,ENSG00000182768
ENSG00000196109,ENSG00000185728,ENSG00000183340
ENSG00000197123,ENSG00000185736,ENSG00000183549
ENSG00000197172,ENSG00000185897,ENSG00000183695
ENSG00000197360,ENSG00000185899,ENSG00000183762
ENSG00000197406,ENSG00000186451,ENSG00000184113
ENSG00000197506,ENSG00000186908,ENSG00000184470
ENSG00000197587,ENSG00000187902,ENSG00000184863
ENSG00000197757,ENSG00000189129,ENSG00000185070
ENSG00000198028,ENSG00000189190,ENSG00000185088
ENSG00000198033,ENSG00000196581,ENSG00000185236
ENSG00000198054,ENSG00000196693,ENSG00000185250
ENSG00000198077,ENSG00000197226,ENSG00000185800
ENSG00000198681,ENSG00000197345,ENSG00000186026
ENSG00000198729,ENSG00000197617,ENSG00000186153
ENSG00000198883,ENSG00000197993,ENSG00000186230
ENSG00000198915,ENSG00000198276,ENSG00000186310
ENSG00000198930,ENSG00000198482,ENSG00000186517
ENSG00000203989,ENSG00000198626,ENSG00000186665
ENSG00000204175,ENSG00000198818,ENSG00000186889
ENSG00000205277,ENSG00000198915,ENSG00000186907
ENSG00000205359,ENSG00000198933,ENSG00000186951
ENSG00000205642,ENSG00000200636,ENSG00000187140
ENSG00000205795,ENSG00000201569,ENSG00000187193
ENSG00000213401,ENSG00000203943,ENSG00000187607
ENSG00000213973,ENSG00000203965,ENSG00000187778
ENSG00000214049,ENSG00000204525,ENSG00000189227
ENSG00000214107,ENSG00000204544,ENSG00000196344
ENSG00000214575,ENSG00000204681,ENSG00000196460
ENSG00000221867,ENSG00000204688,ENSG00000196576
ENSG00000223614,ENSG00000204694,ENSG00000196683
ENSG00000224089,ENSG00000204979,ENSG00000196704
ENSG00000224659,ENSG00000205846,ENSG00000197079
ENSG00000226023,ENSG00000206422,ENSG00000197114
ENSG00000226372,ENSG00000206579,ENSG00000197122
ENSG00000226600,ENSG00000212935,ENSG00000197429
ENSG00000226941,ENSG00000213316,ENSG00000197653
ENSG00000227488,ENSG00000213347,ENSG00000198001
ENSG00000228836,ENSG00000214274,ENSG00000198028
ENSG00000229676,ENSG00000223501,ENSG00000198853
ENSG00000230267,ENSG00000224586,ENSG00000203747
ENSG00000234068,ENSG00000226306,ENSG00000204195
ENSG00000234414,ENSG00000229035,ENSG00000204335
ENSG00000234511,ENSG00000229972,ENSG00000204525
ENSG00000236371,ENSG00000231500,ENSG00000204580
ENSG00000236446,ENSG00000236398,ENSG00000205038
ENSG00000237289,ENSG00000241794,ENSG00000205758
ENSG00000238269,ENSG00000242419,ENSG00000205927
ENSG00000241476,ENSG00000243660,ENSG00000212722
ENSG00000243040,ENSG00000243896,ENSG00000213420
ENSG00000251258,ENSG00000249853,ENSG00000213614
ENSG00000255501,ENSG00000253117,ENSG00000213639
ENSG00000258986,ENSG00000254647,ENSG00000215187
ENSG00000261509,ENSG00000254737,ENSG00000222011
ENSG00000264424,ENSG00000254834,ENSG00000226784
ENSG00000266524,ENSG00000256977,ENSG00000234745
ENSG00000268009,ENSG00000257594,ENSG00000241595
ENSG00000268606,ENSG00000258818,ENSG00000243709
ENSG00000268902,ENSG00000258986,ENSG00000251192
ENSG00000268916,ENSG00000264424,ENSG00000272398
ENSG00000269405,ENSG00000266714,ENSG00000284770
ENSG00000274391,ENSG00000266967,ENSG00000288642
