GE,ME,MI
ENSG00000101282,ENSG00000102109,ENSG00000103710
ENSG00000101443,ENSG00000102879,ENSG00000104047
ENSG00000101470,ENSG00000104093,ENSG00000104472
ENSG00000101850,ENSG00000104325,ENSG00000104812
ENSG00000101938,ENSG00000104805,ENSG00000105058
ENSG00000102109,ENSG00000104951,ENSG00000105072
ENSG00000102243,ENSG00000105011,ENSG00000105953
ENSG00000102539,ENSG00000105352,ENSG00000106399
ENSG00000103723,ENSG00000105576,ENSG00000106608
ENSG00000104921,ENSG00000105996,ENSG00000107159
ENSG00000105696,ENSG00000106004,ENSG00000107789
ENSG00000105707,ENSG00000106682,ENSG00000108039
ENSG00000105852,ENSG00000106688,ENSG00000108511
ENSG00000105929,ENSG00000107099,ENSG00000108622
ENSG00000106038,ENSG00000107164,ENSG00000108671
ENSG00000106536,ENSG00000107249,ENSG00000108773
ENSG00000106809,ENSG00000107625,ENSG00000109111
ENSG00000107807,ENSG00000107819,ENSG00000109519
ENSG00000107984,ENSG00000108379,ENSG00000110195
ENSG00000108018,ENSG00000108389,ENSG00000110218
ENSG00000108231,ENSG00000108590,ENSG00000111254
ENSG00000108244,ENSG00000108984,ENSG00000111321
ENSG00000109072,ENSG00000109625,ENSG00000111911
ENSG00000109132,ENSG00000109680,ENSG00000112039
ENSG00000109255,ENSG00000109705,ENSG00000112238
ENSG00000110243,ENSG00000109743,ENSG00000113263
ENSG00000110244,ENSG00000110777,ENSG00000113621
ENSG00000110245,ENSG00000111727,ENSG00000113924
ENSG00000111262,ENSG00000112186,ENSG00000114026
ENSG00000111537,ENSG00000112200,ENSG00000114784
ENSG00000111700,ENSG00000112280,ENSG00000115204
ENSG00000112936,ENSG00000112294,ENSG00000115226
ENSG00000113722,ENSG00000112977,ENSG00000115266
ENSG00000114638,ENSG00000113194,ENSG00000115474
ENSG00000115263,ENSG00000113569,ENSG00000115758
ENSG00000115593,ENSG00000113600,ENSG00000115840
ENSG00000115665,ENSG00000114268,ENSG00000116039
ENSG00000115705,ENSG00000114439,ENSG00000116218
ENSG00000115718,ENSG00000115266,ENSG00000116885
ENSG00000116147,ENSG00000115568,ENSG00000116903
ENSG00000118137,ENSG00000116014,ENSG00000117069
ENSG00000118271,ENSG00000116251,ENSG00000117395
ENSG00000118432,ENSG00000116285,ENSG00000117724
ENSG00000118729,ENSG00000116514,ENSG00000119392
ENSG00000120054,ENSG00000116991,ENSG00000120088
ENSG00000120057,ENSG00000117691,ENSG00000121351
ENSG00000120440,ENSG00000119487,ENSG00000122592
ENSG00000123364,ENSG00000119919,ENSG00000124205
ENSG00000123407,ENSG00000120057,ENSG00000124343
ENSG00000123560,ENSG00000120088,ENSG00000124459
ENSG00000123999,ENSG00000120158,ENSG00000124491
ENSG00000124134,ENSG00000120253,ENSG00000124588
ENSG00000124157,ENSG00000120265,ENSG00000124786
ENSG00000124249,ENSG00000120314,ENSG00000124827
ENSG00000124260,ENSG00000120820,ENSG00000124935
ENSG00000125207,ENSG00000121988,ENSG00000125124
ENSG00000125851,ENSG00000122386,ENSG00000125170
ENSG00000125998,ENSG00000122592,ENSG00000125245
ENSG00000126890,ENSG00000122756,ENSG00000125409
ENSG00000127928,ENSG00000123094,ENSG00000125445
ENSG00000128710,ENSG00000123243,ENSG00000125485
ENSG00000128713,ENSG00000124164,ENSG00000125510
ENSG00000128714,ENSG00000124422,ENSG00000125912
ENSG00000129654,ENSG00000124614,ENSG00000127663
ENSG00000130054,ENSG00000124782,ENSG00000128050
ENSG00000130226,ENSG00000125522,ENSG00000128604
ENSG00000130294,ENSG00000125726,ENSG00000129028
ENSG00000130643,ENSG00000125740,ENSG00000129484
ENSG00000130829,ENSG00000125744,ENSG00000129596
ENSG00000130876,ENSG00000125841,ENSG00000130560
ENSG00000130988,ENSG00000126456,ENSG00000130764
ENSG00000131730,ENSG00000126461,ENSG00000131368
ENSG00000133169,ENSG00000127125,ENSG00000131480
ENSG00000133454,ENSG00000127152,ENSG00000131495
ENSG00000133488,ENSG00000127947,ENSG00000131788
ENSG00000134020,ENSG00000128311,ENSG00000132000
ENSG00000134343,ENSG00000128422,ENSG00000132205
ENSG00000134760,ENSG00000128694,ENSG00000132305
ENSG00000134873,ENSG00000128789,ENSG00000132330
ENSG00000135638,ENSG00000128791,ENSG00000132703
ENSG00000136327,ENSG00000129167,ENSG00000134339
ENSG00000136352,ENSG00000129204,ENSG00000134575
ENSG00000136546,ENSG00000129244,ENSG00000134690
ENSG00000137875,ENSG00000130005,ENSG00000134748
ENSG00000138100,ENSG00000131183,ENSG00000134755
ENSG00000138207,ENSG00000131771,ENSG00000134873
ENSG00000138650,ENSG00000132205,ENSG00000135070
ENSG00000139219,ENSG00000132259,ENSG00000135211
ENSG00000139800,ENSG00000132561,ENSG00000135248
ENSG00000140093,ENSG00000132744,ENSG00000135443
ENSG00000140274,ENSG00000133027,ENSG00000135451
ENSG00000140279,ENSG00000133401,ENSG00000135473
ENSG00000140519,ENSG00000133818,ENSG00000135845
ENSG00000141338,ENSG00000133874,ENSG00000135973
ENSG00000141449,ENSG00000134014,ENSG00000136003
ENSG00000141485,ENSG00000134278,ENSG00000136541
ENSG00000141639,ENSG00000134419,ENSG00000136631
ENSG00000141744,ENSG00000135083,ENSG00000136895
ENSG00000142449,ENSG00000136014,ENSG00000136950
ENSG00000143171,ENSG00000136059,ENSG00000137074
ENSG00000143318,ENSG00000136231,ENSG00000137106
ENSG00000143921,ENSG00000136247,ENSG00000137261
ENSG00000144229,ENSG00000136295,ENSG00000137440
ENSG00000146013,ENSG00000137198,ENSG00000137804
ENSG00000146038,ENSG00000137221,ENSG00000138207
ENSG00000146166,ENSG00000137267,ENSG00000138381
ENSG00000146276,ENSG00000137285,ENSG00000139344
ENSG00000146469,ENSG00000137522,ENSG00000139890
ENSG00000146530,ENSG00000137764,ENSG00000140006
ENSG00000146678,ENSG00000138083,ENSG00000140365
ENSG00000147246,ENSG00000138623,ENSG00000140386
ENSG00000147381,ENSG00000139537,ENSG00000140395
ENSG00000147588,ENSG00000140297,ENSG00000140830
ENSG00000148702,ENSG00000140678,ENSG00000142235
ENSG00000148795,ENSG00000140749,ENSG00000142459
ENSG00000148942,ENSG00000141027,ENSG00000142515
ENSG00000149295,ENSG00000141977,ENSG00000142632
ENSG00000149575,ENSG00000145491,ENSG00000142634
ENSG00000149970,ENSG00000146038,ENSG00000143368
ENSG00000150893,ENSG00000147381,ENSG00000143954
ENSG00000151655,ENSG00000147457,ENSG00000144035
ENSG00000152092,ENSG00000147852,ENSG00000144161
ENSG00000152093,ENSG00000147854,ENSG00000144792
ENSG00000152785,ENSG00000147872,ENSG00000145216
ENSG00000153446,ENSG00000147889,ENSG00000145494
ENSG00000154478,ENSG00000148218,ENSG00000145911
ENSG00000155511,ENSG00000149503,ENSG00000147140
ENSG00000155761,ENSG00000149554,ENSG00000147183
ENSG00000155816,ENSG00000149922,ENSG00000147224
ENSG00000156006,ENSG00000151292,ENSG00000148950
ENSG00000156076,ENSG00000152582,ENSG00000150787
ENSG00000157005,ENSG00000153071,ENSG00000151640
ENSG00000157765,ENSG00000153162,ENSG00000152315
ENSG00000158113,ENSG00000154122,ENSG00000152684
ENSG00000158445,ENSG00000154359,ENSG00000153140
ENSG00000158516,ENSG00000154710,ENSG00000154258
ENSG00000158816,ENSG00000155034,ENSG00000155265
ENSG00000158874,ENSG00000155506,ENSG00000155890
ENSG00000159217,ENSG00000156802,ENSG00000156689
ENSG00000162344,ENSG00000157216,ENSG00000157514
ENSG00000162409,ENSG00000157765,ENSG00000158042
ENSG00000162706,ENSG00000157884,ENSG00000158156
ENSG00000162782,ENSG00000159917,ENSG00000158571
ENSG00000162951,ENSG00000160194,ENSG00000158710
ENSG00000163273,ENSG00000160209,ENSG00000158748
ENSG00000163295,ENSG00000161243,ENSG00000158769
ENSG00000163331,ENSG00000161328,ENSG00000159147
ENSG00000163395,ENSG00000161395,ENSG00000159450
ENSG00000163534,ENSG00000161649,ENSG00000159713
ENSG00000163586,ENSG00000161847,ENSG00000160886
ENSG00000163618,ENSG00000161921,ENSG00000161298
ENSG00000163631,ENSG00000162222,ENSG00000161653
ENSG00000163792,ENSG00000162441,ENSG00000162244
ENSG00000163873,ENSG00000162729,ENSG00000162365
ENSG00000164076,ENSG00000162885,ENSG00000162814
ENSG00000164106,ENSG00000163017,ENSG00000163093
ENSG00000164122,ENSG00000163157,ENSG00000163161
ENSG00000164326,ENSG00000163288,ENSG00000163214
ENSG00000164488,ENSG00000163354,ENSG00000163319
ENSG00000164651,ENSG00000163811,ENSG00000163497
ENSG00000164756,ENSG00000164007,ENSG00000163515
ENSG00000165066,ENSG00000164649,ENSG00000163798
ENSG00000165072,ENSG00000164975,ENSG00000164106
ENSG00000165215,ENSG00000164983,ENSG00000164309
ENSG00000165300,ENSG00000165272,ENSG00000164654
ENSG00000165553,ENSG00000165548,ENSG00000164821
ENSG00000165816,ENSG00000166415,ENSG00000165119
ENSG00000165828,ENSG00000166619,ENSG00000165474
ENSG00000165863,ENSG00000167653,ENSG00000165775
ENSG00000165973,ENSG00000167964,ENSG00000166396
ENSG00000166091,ENSG00000168461,ENSG00000166411
ENSG00000166407,ENSG00000168653,ENSG00000166794
ENSG00000166415,ENSG00000169136,ENSG00000166840
ENSG00000166426,ENSG00000169508,ENSG00000166851
ENSG00000166961,ENSG00000169598,ENSG00000166926
ENSG00000167434,ENSG00000170290,ENSG00000167112
ENSG00000167612,ENSG00000170374,ENSG00000167280
ENSG00000167759,ENSG00000170801,ENSG00000167468
ENSG00000167780,ENSG00000171208,ENSG00000167553
ENSG00000168481,ENSG00000171360,ENSG00000167699
ENSG00000168955,ENSG00000171368,ENSG00000167751
ENSG00000169218,ENSG00000171453,ENSG00000167775
ENSG00000169548,ENSG00000171475,ENSG00000167996
ENSG00000169550,ENSG00000171587,ENSG00000168393
ENSG00000169862,ENSG00000172007,ENSG00000168461
ENSG00000170054,ENSG00000172828,ENSG00000168530
ENSG00000171126,ENSG00000172932,ENSG00000168936
ENSG00000171246,ENSG00000173039,ENSG00000169062
ENSG00000171557,ENSG00000173040,ENSG00000169242
ENSG00000171560,ENSG00000173080,ENSG00000169413
ENSG00000171564,ENSG00000173320,ENSG00000170323
ENSG00000171759,ENSG00000173486,ENSG00000170454
ENSG00000172399,ENSG00000173918,ENSG00000170542
ENSG00000172782,ENSG00000174483,ENSG00000170615
ENSG00000175161,ENSG00000175265,ENSG00000170909
ENSG00000175928,ENSG00000175445,ENSG00000171017
ENSG00000177519,ENSG00000175893,ENSG00000171217
ENSG00000178473,ENSG00000175920,ENSG00000171314
ENSG00000178934,ENSG00000176136,ENSG00000171396
ENSG00000179639,ENSG00000176788,ENSG00000171517
ENSG00000179914,ENSG00000178028,ENSG00000171564
ENSG00000179915,ENSG00000178445,ENSG00000171772
ENSG00000180210,ENSG00000178921,ENSG00000171953
ENSG00000180772,ENSG00000179029,ENSG00000172831
ENSG00000180818,ENSG00000179388,ENSG00000172986
ENSG00000180875,ENSG00000180113,ENSG00000173237
ENSG00000181072,ENSG00000180537,ENSG00000174206
ENSG00000181092,ENSG00000181035,ENSG00000174343
ENSG00000181195,ENSG00000181085,ENSG00000175216
ENSG00000181234,ENSG00000182463,ENSG00000175229
ENSG00000181433,ENSG00000182809,ENSG00000175792
ENSG00000181449,ENSG00000182836,ENSG00000176022
ENSG00000182901,ENSG00000183186,ENSG00000176399
ENSG00000183072,ENSG00000183336,ENSG00000176903
ENSG00000183230,ENSG00000183621,ENSG00000177045
ENSG00000183454,ENSG00000183682,ENSG00000177409
ENSG00000183783,ENSG00000184178,ENSG00000177854
ENSG00000183844,ENSG00000184271,ENSG00000178021
ENSG00000183960,ENSG00000184524,ENSG00000178188
ENSG00000184029,ENSG00000185028,ENSG00000178922
ENSG00000184033,ENSG00000185621,ENSG00000179477
ENSG00000184144,ENSG00000185633,ENSG00000179873
ENSG00000184697,ENSG00000185800,ENSG00000180305
ENSG00000184845,ENSG00000185818,ENSG00000180532
ENSG00000184905,ENSG00000185920,ENSG00000181104
ENSG00000184911,ENSG00000185986,ENSG00000181192
ENSG00000185002,ENSG00000186625,ENSG00000182534
ENSG00000185247,ENSG00000186818,ENSG00000182687
ENSG00000185269,ENSG00000187187,ENSG00000182768
ENSG00000185306,ENSG00000187474,ENSG00000182931
ENSG00000185352,ENSG00000187566,ENSG00000183035
ENSG00000185519,ENSG00000187997,ENSG00000183549
ENSG00000185681,ENSG00000188282,ENSG00000183682
ENSG00000185686,ENSG00000188508,ENSG00000183914
ENSG00000186472,ENSG00000189182,ENSG00000184983
ENSG00000187258,ENSG00000196092,ENSG00000185070
ENSG00000187714,ENSG00000196132,ENSG00000185359
ENSG00000187772,ENSG00000197540,ENSG00000185475
ENSG00000187848,ENSG00000197555,ENSG00000186141
ENSG00000187912,ENSG00000197561,ENSG00000186665
ENSG00000188176,ENSG00000197576,ENSG00000186889
ENSG00000188338,ENSG00000197782,ENSG00000186907
ENSG00000188730,ENSG00000197992,ENSG00000187627
ENSG00000188822,ENSG00000198034,ENSG00000187848
ENSG00000188883,ENSG00000198182,ENSG00000188001
ENSG00000189366,ENSG00000198258,ENSG00000188501
ENSG00000189367,ENSG00000198382,ENSG00000196557
ENSG00000189431,ENSG00000198467,ENSG00000196684
ENSG00000196090,ENSG00000198590,ENSG00000196839
ENSG00000196666,ENSG00000203896,ENSG00000197079
ENSG00000197172,ENSG00000204590,ENSG00000197150
ENSG00000197273,ENSG00000204614,ENSG00000197380
ENSG00000197444,ENSG00000204616,ENSG00000197562
ENSG00000197561,ENSG00000204632,ENSG00000197658
ENSG00000198054,ENSG00000204653,ENSG00000198355
ENSG00000198443,ENSG00000205143,ENSG00000198610
ENSG00000198681,ENSG00000205269,ENSG00000198830
ENSG00000198930,ENSG00000205361,ENSG00000198865
ENSG00000204065,ENSG00000205838,ENSG00000203797
ENSG00000204889,ENSG00000205922,ENSG00000204386
ENSG00000204983,ENSG00000212899,ENSG00000204520
ENSG00000205076,ENSG00000213024,ENSG00000204542
ENSG00000205944,ENSG00000213889,ENSG00000204681
ENSG00000206579,ENSG00000214078,ENSG00000204779
ENSG00000212901,ENSG00000214456,ENSG00000205038
ENSG00000213401,ENSG00000214595,ENSG00000205364
ENSG00000214575,ENSG00000214855,ENSG00000206104
ENSG00000214617,ENSG00000215343,ENSG00000213551
ENSG00000221867,ENSG00000215788,ENSG00000213588
ENSG00000221986,ENSG00000219607,ENSG00000213614
ENSG00000225937,ENSG00000225830,ENSG00000213639
ENSG00000228278,ENSG00000226823,ENSG00000214102
ENSG00000228836,ENSG00000237517,ENSG00000215271
ENSG00000229314,ENSG00000237984,ENSG00000224940
ENSG00000234224,ENSG00000239264,ENSG00000226784
ENSG00000239389,ENSG00000239672,ENSG00000230657
ENSG00000242173,ENSG00000241721,ENSG00000236104
ENSG00000243709,ENSG00000243316,ENSG00000236287
ENSG00000244067,ENSG00000243449,ENSG00000243130
ENSG00000248485,ENSG00000243709,ENSG00000243414
ENSG00000253293,ENSG00000244355,ENSG00000251369
ENSG00000267206,ENSG00000245848,ENSG00000254858
ENSG00000267978,ENSG00000248905,ENSG00000255072
ENSG00000268009,ENSG00000249242,ENSG00000256771
ENSG00000268606,ENSG00000250312,ENSG00000258873
ENSG00000268902,ENSG00000254986,ENSG00000260027
ENSG00000268916,ENSG00000255552,ENSG00000267680
ENSG00000268940,ENSG00000256713,ENSG00000272398
ENSG00000269405,ENSG00000267467,ENSG00000277443
ENSG00000271449,ENSG00000267508,ENSG00000278570
ENSG00000275529,ENSG00000268297,ENSG00000279804
ENSG00000283706,ENSG00000283597,ENSG00000288359
