GE,ME,MI
ENSG00000034971,ENSG00000013563,ENSG00000023697
ENSG00000035720,ENSG00000013583,ENSG00000026508
ENSG00000036530,ENSG00000013588,ENSG00000029559
ENSG00000037965,ENSG00000015153,ENSG00000033011
ENSG00000038295,ENSG00000018408,ENSG00000034971
ENSG00000038945,ENSG00000018625,ENSG00000036530
ENSG00000039987,ENSG00000020256,ENSG00000037241
ENSG00000040731,ENSG00000020426,ENSG00000039537
ENSG00000041353,ENSG00000021762,ENSG00000040608
ENSG00000042832,ENSG00000023171,ENSG00000042088
ENSG00000043039,ENSG00000027075,ENSG00000043039
ENSG00000043355,ENSG00000029363,ENSG00000046647
ENSG00000043591,ENSG00000030066,ENSG00000046651
ENSG00000044524,ENSG00000033178,ENSG00000047597
ENSG00000046889,ENSG00000033627,ENSG00000048544
ENSG00000047457,ENSG00000034510,ENSG00000049167
ENSG00000047662,ENSG00000034713,ENSG00000049249
ENSG00000048540,ENSG00000035862,ENSG00000049283
ENSG00000048545,ENSG00000037042,ENSG00000051009
ENSG00000050628,ENSG00000037280,ENSG00000051180
ENSG00000053108,ENSG00000040731,ENSG00000051596
ENSG00000054356,ENSG00000041802,ENSG00000054219
ENSG00000054803,ENSG00000042753,ENSG00000054392
ENSG00000054938,ENSG00000042813,ENSG00000054654
ENSG00000055813,ENSG00000043462,ENSG00000055118
ENSG00000056487,ENSG00000044459,ENSG00000056558
ENSG00000057149,ENSG00000047410,ENSG00000058262
ENSG00000057468,ENSG00000047457,ENSG00000060642
ENSG00000057593,ENSG00000047617,ENSG00000062282
ENSG00000058404,ENSG00000048342,ENSG00000063176
ENSG00000059915,ENSG00000049768,ENSG00000063244
ENSG00000060718,ENSG00000050327,ENSG00000063245
ENSG00000061455,ENSG00000050426,ENSG00000063322
ENSG00000064195,ENSG00000050438,ENSG00000063601
ENSG00000064201,ENSG00000051382,ENSG00000063854
ENSG00000064300,ENSG00000051825,ENSG00000063978
ENSG00000064655,ENSG00000052344,ENSG00000064652
ENSG00000064886,ENSG00000052723,ENSG00000065154
ENSG00000065609,ENSG00000053702,ENSG00000065308
ENSG00000066032,ENSG00000053747,ENSG00000065325
ENSG00000066294,ENSG00000054598,ENSG00000065371
ENSG00000066382,ENSG00000054938,ENSG00000065518
ENSG00000066405,ENSG00000055332,ENSG00000065618
ENSG00000067798,ENSG00000055917,ENSG00000066056
ENSG00000067840,ENSG00000056097,ENSG00000066185
ENSG00000067842,ENSG00000057663,ENSG00000067334
ENSG00000068615,ENSG00000057935,ENSG00000068354
ENSG00000068781,ENSG00000058262,ENSG00000068885
ENSG00000068976,ENSG00000058799,ENSG00000068903
ENSG00000069431,ENSG00000061273,ENSG00000069493
ENSG00000070031,ENSG00000061455,ENSG00000070404
ENSG00000070193,ENSG00000062725,ENSG00000070610
ENSG00000070808,ENSG00000063127,ENSG00000070814
ENSG00000071991,ENSG00000063180,ENSG00000071282
ENSG00000072041,ENSG00000063245,ENSG00000071909
ENSG00000072133,ENSG00000063438,ENSG00000072163
ENSG00000072195,ENSG00000064218,ENSG00000072571
ENSG00000072694,ENSG00000064545,ENSG00000073331
ENSG00000072840,ENSG00000065534,ENSG00000074181
ENSG00000073067,ENSG00000065615,ENSG00000074416
ENSG00000073146,ENSG00000065978,ENSG00000074621
ENSG00000073282,ENSG00000066044,ENSG00000075292
ENSG00000073861,ENSG00000066135,ENSG00000075388
ENSG00000075035,ENSG00000066230,ENSG00000075568
ENSG00000075043,ENSG00000066322,ENSG00000075651
ENSG00000075340,ENSG00000066336,ENSG00000075884
ENSG00000075461,ENSG00000066455,ENSG00000076003
ENSG00000077063,ENSG00000066735,ENSG00000076685
ENSG00000077264,ENSG00000066855,ENSG00000077498
ENSG00000077522,ENSG00000067445,ENSG00000077514
ENSG00000078018,ENSG00000068097,ENSG00000077713
ENSG00000078053,ENSG00000068654,ENSG00000078053
ENSG00000078098,ENSG00000069667,ENSG00000078070
ENSG00000078295,ENSG00000069696,ENSG00000078114
ENSG00000078549,ENSG00000070031,ENSG00000078674
ENSG00000078589,ENSG00000070193,ENSG00000078795
ENSG00000079102,ENSG00000070388,ENSG00000078808
ENSG00000079215,ENSG00000071054,ENSG00000079134
ENSG00000079841,ENSG00000071859,ENSG00000079482
ENSG00000079931,ENSG00000072062,ENSG00000079785
ENSG00000080224,ENSG00000072274,ENSG00000079805
ENSG00000080493,ENSG00000072803,ENSG00000079999
ENSG00000080644,ENSG00000072832,ENSG00000080166
ENSG00000081842,ENSG00000072840,ENSG00000080618
ENSG00000082175,ENSG00000073331,ENSG00000080644
ENSG00000082293,ENSG00000073464,ENSG00000080709
ENSG00000082482,ENSG00000073849,ENSG00000080822
ENSG00000083782,ENSG00000074416,ENSG00000080854
ENSG00000084674,ENSG00000074582,ENSG00000081041
ENSG00000085265,ENSG00000075043,ENSG00000081051
ENSG00000085514,ENSG00000075131,ENSG00000081177
ENSG00000085741,ENSG00000075151,ENSG00000081853
ENSG00000086991,ENSG00000076344,ENSG00000082512
ENSG00000087116,ENSG00000076356,ENSG00000083123
ENSG00000087250,ENSG00000076944,ENSG00000083307
ENSG00000087258,ENSG00000077238,ENSG00000084073
ENSG00000087494,ENSG00000077348,ENSG00000084110
ENSG00000087495,ENSG00000077942,ENSG00000084754
ENSG00000088320,ENSG00000077943,ENSG00000085662
ENSG00000088386,ENSG00000078018,ENSG00000085741
ENSG00000088827,ENSG00000078295,ENSG00000085871
ENSG00000089041,ENSG00000078699,ENSG00000085872
ENSG00000089250,ENSG00000078747,ENSG00000085999
ENSG00000090402,ENSG00000078808,ENSG00000087008
ENSG00000090534,ENSG00000078814,ENSG00000087085
ENSG00000090539,ENSG00000079215,ENSG00000087087
ENSG00000091138,ENSG00000079387,ENSG00000087245
ENSG00000091181,ENSG00000079689,ENSG00000087253
ENSG00000091482,ENSG00000080293,ENSG00000087365
ENSG00000091656,ENSG00000080511,ENSG00000087995
ENSG00000091831,ENSG00000080573,ENSG00000088256
ENSG00000091986,ENSG00000080618,ENSG00000088320
ENSG00000092009,ENSG00000080815,ENSG00000088325
ENSG00000092051,ENSG00000081177,ENSG00000088448
ENSG00000092067,ENSG00000081721,ENSG00000088451
ENSG00000092345,ENSG00000081985,ENSG00000088766
ENSG00000094755,ENSG00000082397,ENSG00000088833
ENSG00000094963,ENSG00000082898,ENSG00000088836
ENSG00000095713,ENSG00000084073,ENSG00000088876
ENSG00000095777,ENSG00000084693,ENSG00000088930
ENSG00000095917,ENSG00000085276,ENSG00000088992
ENSG00000095970,ENSG00000085382,ENSG00000089116
ENSG00000099864,ENSG00000085552,ENSG00000089220
ENSG00000100078,ENSG00000085644,ENSG00000090512
ENSG00000100095,ENSG00000086015,ENSG00000090520
ENSG00000100122,ENSG00000086289,ENSG00000090554
ENSG00000100146,ENSG00000086475,ENSG00000090621
ENSG00000100253,ENSG00000087076,ENSG00000090989
ENSG00000100285,ENSG00000087085,ENSG00000091513
ENSG00000100344,ENSG00000087495,ENSG00000092036
ENSG00000100362,ENSG00000088305,ENSG00000092096
ENSG00000100448,ENSG00000088727,ENSG00000092853
ENSG00000100450,ENSG00000088756,ENSG00000092871
ENSG00000100505,ENSG00000088827,ENSG00000093167
ENSG00000100593,ENSG00000088836,ENSG00000094841
ENSG00000100678,ENSG00000089847,ENSG00000096384
ENSG00000100721,ENSG00000090061,ENSG00000097021
ENSG00000100884,ENSG00000090470,ENSG00000097046
ENSG00000101074,ENSG00000090539,ENSG00000099219
ENSG00000101115,ENSG00000090776,ENSG00000099381
ENSG00000101134,ENSG00000091039,ENSG00000099622
ENSG00000101188,ENSG00000091490,ENSG00000099783
ENSG00000101198,ENSG00000091583,ENSG00000100106
ENSG00000101230,ENSG00000091831,ENSG00000100142
ENSG00000101280,ENSG00000092010,ENSG00000100196
ENSG00000101282,ENSG00000092108,ENSG00000100387
ENSG00000101425,ENSG00000092421,ENSG00000100412
ENSG00000101470,ENSG00000092871,ENSG00000100461
ENSG00000101746,ENSG00000092929,ENSG00000100462
ENSG00000101850,ENSG00000094916,ENSG00000100479
ENSG00000101916,ENSG00000095370,ENSG00000100490
ENSG00000101938,ENSG00000095627,ENSG00000100554
ENSG00000101958,ENSG00000095752,ENSG00000100564
ENSG00000102010,ENSG00000096006,ENSG00000100578
ENSG00000102109,ENSG00000096395,ENSG00000100591
ENSG00000102230,ENSG00000096996,ENSG00000100612
ENSG00000102271,ENSG00000099783,ENSG00000100749
ENSG00000102290,ENSG00000099800,ENSG00000100767
ENSG00000102383,ENSG00000099810,ENSG00000100926
ENSG00000102452,ENSG00000099822,ENSG00000100968
ENSG00000102466,ENSG00000099834,ENSG00000101204
ENSG00000102468,ENSG00000099864,ENSG00000101224
ENSG00000102524,ENSG00000099866,ENSG00000101255
ENSG00000102683,ENSG00000099937,ENSG00000101460
ENSG00000102924,ENSG00000099954,ENSG00000101574
ENSG00000103154,ENSG00000099956,ENSG00000101773
ENSG00000103310,ENSG00000099957,ENSG00000101955
ENSG00000103313,ENSG00000099958,ENSG00000101986
ENSG00000103485,ENSG00000100109,ENSG00000102010
ENSG00000103569,ENSG00000100225,ENSG00000102021
ENSG00000103647,ENSG00000100226,ENSG00000102043
ENSG00000103723,ENSG00000100266,ENSG00000102125
ENSG00000103942,ENSG00000100325,ENSG00000102241
ENSG00000104044,ENSG00000100345,ENSG00000102245
ENSG00000104059,ENSG00000100353,ENSG00000102309
ENSG00000104112,ENSG00000100362,ENSG00000102409
ENSG00000104177,ENSG00000100365,ENSG00000102547
ENSG00000104213,ENSG00000100385,ENSG00000102796
ENSG00000104313,ENSG00000100403,ENSG00000102837
ENSG00000104327,ENSG00000100412,ENSG00000102924
ENSG00000104332,ENSG00000100413,ENSG00000103187
ENSG00000104435,ENSG00000100417,ENSG00000103264
ENSG00000104722,ENSG00000100578,ENSG00000103356
ENSG00000104760,ENSG00000100592,ENSG00000103710
ENSG00000104899,ENSG00000100593,ENSG00000103978
ENSG00000104918,ENSG00000100603,ENSG00000104047
ENSG00000104921,ENSG00000100614,ENSG00000104312
ENSG00000104938,ENSG00000100697,ENSG00000104320
ENSG00000104970,ENSG00000100722,ENSG00000104356
ENSG00000104972,ENSG00000100814,ENSG00000104361
ENSG00000104974,ENSG00000101104,ENSG00000104472
ENSG00000105048,ENSG00000101188,ENSG00000104728
ENSG00000105205,ENSG00000101198,ENSG00000104738
ENSG00000105290,ENSG00000101199,ENSG00000104812
ENSG00000105352,ENSG00000101203,ENSG00000104824
ENSG00000105366,ENSG00000101220,ENSG00000104852
ENSG00000105376,ENSG00000101367,ENSG00000104938
ENSG00000105383,ENSG00000101391,ENSG00000105058
ENSG00000105398,ENSG00000101680,ENSG00000105072
ENSG00000105492,ENSG00000101850,ENSG00000105205
ENSG00000105509,ENSG00000102003,ENSG00000105289
ENSG00000105605,ENSG00000102054,ENSG00000105419
ENSG00000105609,ENSG00000102109,ENSG00000105497
ENSG00000105664,ENSG00000102125,ENSG00000105568
ENSG00000105696,ENSG00000102572,ENSG00000105605
ENSG00000105697,ENSG00000102683,ENSG00000105639
ENSG00000105737,ENSG00000102780,ENSG00000105708
ENSG00000105825,ENSG00000102879,ENSG00000105750
ENSG00000105880,ENSG00000102908,ENSG00000105819
ENSG00000105967,ENSG00000103056,ENSG00000105929
ENSG00000106018,ENSG00000103064,ENSG00000105953
ENSG00000106123,ENSG00000103145,ENSG00000106012
ENSG00000106236,ENSG00000103194,ENSG00000106013
ENSG00000106278,ENSG00000103253,ENSG00000106028
ENSG00000106483,ENSG00000103269,ENSG00000106302
ENSG00000106511,ENSG00000103423,ENSG00000106330
ENSG00000106571,ENSG00000103490,ENSG00000106348
ENSG00000106714,ENSG00000103502,ENSG00000106399
ENSG00000106809,ENSG00000103591,ENSG00000106608
ENSG00000106819,ENSG00000103723,ENSG00000106638
ENSG00000106823,ENSG00000103942,ENSG00000106682
ENSG00000106952,ENSG00000104312,ENSG00000106803
ENSG00000107014,ENSG00000104325,ENSG00000106868
ENSG00000107105,ENSG00000104369,ENSG00000107099
ENSG00000107147,ENSG00000104626,ENSG00000107147
ENSG00000107165,ENSG00000104689,ENSG00000107159
ENSG00000107186,ENSG00000104756,ENSG00000107331
ENSG00000107518,ENSG00000104805,ENSG00000107789
ENSG00000107736,ENSG00000104808,ENSG00000107816
ENSG00000107984,ENSG00000104814,ENSG00000108064
ENSG00000108001,ENSG00000104818,ENSG00000108242
ENSG00000108018,ENSG00000104823,ENSG00000108244
ENSG00000108231,ENSG00000104825,ENSG00000108262
ENSG00000108244,ENSG00000104853,ENSG00000108309
ENSG00000108381,ENSG00000104880,ENSG00000108465
ENSG00000108576,ENSG00000104915,ENSG00000108509
ENSG00000108688,ENSG00000104918,ENSG00000108523
ENSG00000108700,ENSG00000104921,ENSG00000108604
ENSG00000108823,ENSG00000104951,ENSG00000108622
ENSG00000108830,ENSG00000104953,ENSG00000108671
ENSG00000108950,ENSG00000104960,ENSG00000108679
ENSG00000109072,ENSG00000104967,ENSG00000108759
ENSG00000109132,ENSG00000104973,ENSG00000108883
ENSG00000109182,ENSG00000105011,ENSG00000109062
ENSG00000109339,ENSG00000105186,ENSG00000109083
ENSG00000109511,ENSG00000105251,ENSG00000109103
ENSG00000109705,ENSG00000105254,ENSG00000109111
ENSG00000109738,ENSG00000105255,ENSG00000109181
ENSG00000109906,ENSG00000105402,ENSG00000109475
ENSG00000109943,ENSG00000105426,ENSG00000109511
ENSG00000110076,ENSG00000105559,ENSG00000109519
ENSG00000110079,ENSG00000105576,ENSG00000109943
ENSG00000110148,ENSG00000105605,ENSG00000110002
ENSG00000110195,ENSG00000105647,ENSG00000110013
ENSG00000110665,ENSG00000105738,ENSG00000110046
ENSG00000110675,ENSG00000105865,ENSG00000110074
ENSG00000110680,ENSG00000105875,ENSG00000110076
ENSG00000110786,ENSG00000105877,ENSG00000110171
ENSG00000111052,ENSG00000105880,ENSG00000110195
ENSG00000111058,ENSG00000105976,ENSG00000110218
ENSG00000111262,ENSG00000105991,ENSG00000110324
ENSG00000111339,ENSG00000105996,ENSG00000110852
ENSG00000111341,ENSG00000106006,ENSG00000110944
ENSG00000111404,ENSG00000106113,ENSG00000111012
ENSG00000111537,ENSG00000106258,ENSG00000111254
ENSG00000111728,ENSG00000106560,ENSG00000111269
ENSG00000111732,ENSG00000106665,ENSG00000111271
ENSG00000111879,ENSG00000106682,ENSG00000111321
ENSG00000112139,ENSG00000107014,ENSG00000111358
ENSG00000112182,ENSG00000107099,ENSG00000111364
ENSG00000112238,ENSG00000107105,ENSG00000111404
ENSG00000112276,ENSG00000107165,ENSG00000111581
ENSG00000112280,ENSG00000107249,ENSG00000111652
ENSG00000112299,ENSG00000107295,ENSG00000111676
ENSG00000112303,ENSG00000107447,ENSG00000111716
ENSG00000112319,ENSG00000107485,ENSG00000111725
ENSG00000112619,ENSG00000107537,ENSG00000111732
ENSG00000112799,ENSG00000107625,ENSG00000111816
ENSG00000112837,ENSG00000107643,ENSG00000111911
ENSG00000112936,ENSG00000107669,ENSG00000112053
ENSG00000112964,ENSG00000107819,ENSG00000112214
ENSG00000113088,ENSG00000107874,ENSG00000112304
ENSG00000113196,ENSG00000108349,ENSG00000112486
ENSG00000113209,ENSG00000108379,ENSG00000112742
ENSG00000113211,ENSG00000108389,ENSG00000112852
ENSG00000113296,ENSG00000108679,ENSG00000112877
ENSG00000113327,ENSG00000108774,ENSG00000112936
ENSG00000113389,ENSG00000108846,ENSG00000113048
ENSG00000113396,ENSG00000108848,ENSG00000113262
ENSG00000113578,ENSG00000108878,ENSG00000113263
ENSG00000113749,ENSG00000108883,ENSG00000113269
ENSG00000113763,ENSG00000108946,ENSG00000113302
ENSG00000113805,ENSG00000108984,ENSG00000113312
ENSG00000113889,ENSG00000109132,ENSG00000113396
ENSG00000114113,ENSG00000109182,ENSG00000113456
ENSG00000114200,ENSG00000109184,ENSG00000113569
ENSG00000114948,ENSG00000109452,ENSG00000113645
ENSG00000115138,ENSG00000109458,ENSG00000113734
ENSG00000115252,ENSG00000109586,ENSG00000113749
ENSG00000115295,ENSG00000109610,ENSG00000113790
ENSG00000115353,ENSG00000109625,ENSG00000113810
ENSG00000115380,ENSG00000109705,ENSG00000113905
ENSG00000115386,ENSG00000109743,ENSG00000114026
ENSG00000115523,ENSG00000109832,ENSG00000114125
ENSG00000115593,ENSG00000109846,ENSG00000114204
ENSG00000115665,ENSG00000110013,ENSG00000114209
ENSG00000115705,ENSG00000110047,ENSG00000114686
ENSG00000116035,ENSG00000110172,ENSG00000114867
ENSG00000116132,ENSG00000110367,ENSG00000114902
ENSG00000116183,ENSG00000110435,ENSG00000115053
ENSG00000116194,ENSG00000110777,ENSG00000115204
ENSG00000116690,ENSG00000110844,ENSG00000115226
ENSG00000116711,ENSG00000110871,ENSG00000115234
ENSG00000116748,ENSG00000110887,ENSG00000115266
ENSG00000116983,ENSG00000110900,ENSG00000115267
ENSG00000117009,ENSG00000110917,ENSG00000115289
ENSG00000117069,ENSG00000111087,ENSG00000115317
ENSG00000117152,ENSG00000111218,ENSG00000115350
ENSG00000117154,ENSG00000111231,ENSG00000115392
ENSG00000117215,ENSG00000111237,ENSG00000115457
ENSG00000117245,ENSG00000111266,ENSG00000115504
ENSG00000117322,ENSG00000111639,ENSG00000115514
ENSG00000117594,ENSG00000111642,ENSG00000115525
ENSG00000117971,ENSG00000111727,ENSG00000115526
ENSG00000118113,ENSG00000111752,ENSG00000115652
ENSG00000118156,ENSG00000111783,ENSG00000115738
ENSG00000118402,ENSG00000111961,ENSG00000115816
ENSG00000118407,ENSG00000112146,ENSG00000115840
ENSG00000118432,ENSG00000112159,ENSG00000116017
ENSG00000118596,ENSG00000112183,ENSG00000116161
ENSG00000118729,ENSG00000112200,ENSG00000116176
ENSG00000118733,ENSG00000112280,ENSG00000116209
ENSG00000118785,ENSG00000112294,ENSG00000116251
ENSG00000119121,ENSG00000112337,ENSG00000116584
ENSG00000119535,ENSG00000112378,ENSG00000116703
ENSG00000119699,ENSG00000112530,ENSG00000116711
ENSG00000119915,ENSG00000112655,ENSG00000116729
ENSG00000119938,ENSG00000112699,ENSG00000116871
ENSG00000120054,ENSG00000112837,ENSG00000116874
ENSG00000120057,ENSG00000112902,ENSG00000116903
ENSG00000120088,ENSG00000112964,ENSG00000116977
ENSG00000120211,ENSG00000112983,ENSG00000117069
ENSG00000120217,ENSG00000113194,ENSG00000117133
ENSG00000120251,ENSG00000113212,ENSG00000117153
ENSG00000120332,ENSG00000113262,ENSG00000117266
ENSG00000120457,ENSG00000113269,ENSG00000117322
ENSG00000120645,ENSG00000113361,ENSG00000117394
ENSG00000120658,ENSG00000113389,ENSG00000117395
ENSG00000120669,ENSG00000113430,ENSG00000117400
ENSG00000120729,ENSG00000113555,ENSG00000117528
ENSG00000120875,ENSG00000113569,ENSG00000117593
ENSG00000120907,ENSG00000113594,ENSG00000117602
ENSG00000121005,ENSG00000113649,ENSG00000117724
ENSG00000121207,ENSG00000113658,ENSG00000117751
ENSG00000121807,ENSG00000113734,ENSG00000117983
ENSG00000121871,ENSG00000113758,ENSG00000118046
ENSG00000121898,ENSG00000113810,ENSG00000118217
ENSG00000121904,ENSG00000113838,ENSG00000118242
ENSG00000122121,ENSG00000114019,ENSG00000118246
ENSG00000122133,ENSG00000114023,ENSG00000118369
ENSG00000122224,ENSG00000114125,ENSG00000118557
ENSG00000122254,ENSG00000114268,ENSG00000118579
ENSG00000122367,ENSG00000114315,ENSG00000118690
ENSG00000122420,ENSG00000114374,ENSG00000118898
ENSG00000122585,ENSG00000114439,ENSG00000119013
ENSG00000122641,ENSG00000114529,ENSG00000119321
ENSG00000122691,ENSG00000114541,ENSG00000119326
ENSG00000122711,ENSG00000114861,ENSG00000119392
ENSG00000122756,ENSG00000115053,ENSG00000119402
ENSG00000122824,ENSG00000115085,ENSG00000119685
ENSG00000122852,ENSG00000115159,ENSG00000119688
ENSG00000122859,ENSG00000115221,ENSG00000119777
ENSG00000122870,ENSG00000115266,ENSG00000119912
ENSG00000123119,ENSG00000115275,ENSG00000119973
ENSG00000123360,ENSG00000115289,ENSG00000120088
ENSG00000123364,ENSG00000115295,ENSG00000120215
ENSG00000123388,ENSG00000115425,ENSG00000120279
ENSG00000123500,ENSG00000115474,ENSG00000120318
ENSG00000123560,ENSG00000115568,ENSG00000120328
ENSG00000123561,ENSG00000115590,ENSG00000120333
ENSG00000123572,ENSG00000115657,ENSG00000120334
ENSG00000123610,ENSG00000115828,ENSG00000120440
ENSG00000124019,ENSG00000116014,ENSG00000120457
ENSG00000124089,ENSG00000116032,ENSG00000120696
ENSG00000124157,ENSG00000116106,ENSG00000120800
ENSG00000124212,ENSG00000116285,ENSG00000121207
ENSG00000124215,ENSG00000116337,ENSG00000121542
ENSG00000124233,ENSG00000116396,ENSG00000121764
ENSG00000124302,ENSG00000116489,ENSG00000121807
ENSG00000124391,ENSG00000116514,ENSG00000121988
ENSG00000124469,ENSG00000116539,ENSG00000122025
ENSG00000124491,ENSG00000116560,ENSG00000122034
ENSG00000124664,ENSG00000116661,ENSG00000122194
ENSG00000124731,ENSG00000116691,ENSG00000122254
ENSG00000124882,ENSG00000116731,ENSG00000122359
ENSG00000124939,ENSG00000116885,ENSG00000122483
ENSG00000125207,ENSG00000117091,ENSG00000122484
ENSG00000125498,ENSG00000117222,ENSG00000122507
ENSG00000125675,ENSG00000117266,ENSG00000122692
ENSG00000125730,ENSG00000117281,ENSG00000122756
ENSG00000125735,ENSG00000117305,ENSG00000122884
ENSG00000125851,ENSG00000117408,ENSG00000122970
ENSG00000125965,ENSG00000117691,ENSG00000123095
ENSG00000125998,ENSG00000118007,ENSG00000123130
ENSG00000126010,ENSG00000118231,ENSG00000123154
ENSG00000126467,ENSG00000118246,ENSG00000123179
ENSG00000126583,ENSG00000118322,ENSG00000123353
ENSG00000126733,ENSG00000118418,ENSG00000123374
ENSG00000127074,ENSG00000118473,ENSG00000123415
ENSG00000127083,ENSG00000118513,ENSG00000123473
ENSG00000127241,ENSG00000118514,ENSG00000124019
ENSG00000127472,ENSG00000118729,ENSG00000124205
ENSG00000127903,ENSG00000118898,ENSG00000124237
ENSG00000127954,ENSG00000118900,ENSG00000124249
ENSG00000128040,ENSG00000119471,ENSG00000124343
ENSG00000128262,ENSG00000119487,ENSG00000124523
ENSG00000128285,ENSG00000119535,ENSG00000124562
ENSG00000128573,ENSG00000119684,ENSG00000124568
ENSG00000128683,ENSG00000119711,ENSG00000124588
ENSG00000128710,ENSG00000119777,ENSG00000124688
ENSG00000128918,ENSG00000119801,ENSG00000124784
ENSG00000129244,ENSG00000119888,ENSG00000124802
ENSG00000129450,ENSG00000119919,ENSG00000124827
ENSG00000129596,ENSG00000119946,ENSG00000124831
ENSG00000129965,ENSG00000120057,ENSG00000124935
ENSG00000129988,ENSG00000120088,ENSG00000124942
ENSG00000130032,ENSG00000120158,ENSG00000125124
ENSG00000130035,ENSG00000120217,ENSG00000125245
ENSG00000130054,ENSG00000120314,ENSG00000125246
ENSG00000130176,ENSG00000120699,ENSG00000125356
ENSG00000130203,ENSG00000120798,ENSG00000125409
ENSG00000130224,ENSG00000120802,ENSG00000125434
ENSG00000130226,ENSG00000120820,ENSG00000125445
ENSG00000130294,ENSG00000120915,ENSG00000125449
ENSG00000130540,ENSG00000120925,ENSG00000125485
ENSG00000130595,ENSG00000120937,ENSG00000125508
ENSG00000130598,ENSG00000121005,ENSG00000125510
ENSG00000130643,ENSG00000121207,ENSG00000125551
ENSG00000130876,ENSG00000121236,ENSG00000125746
ENSG00000130988,ENSG00000121351,ENSG00000125780
ENSG00000131015,ENSG00000121542,ENSG00000125815
ENSG00000131095,ENSG00000121671,ENSG00000125826
ENSG00000131203,ENSG00000121749,ENSG00000125846
ENSG00000131459,ENSG00000121988,ENSG00000125863
ENSG00000131730,ENSG00000122176,ENSG00000125877
ENSG00000132026,ENSG00000122299,ENSG00000126091
ENSG00000132031,ENSG00000122304,ENSG00000126261
ENSG00000132185,ENSG00000122386,ENSG00000126391
ENSG00000132321,ENSG00000122592,ENSG00000126524
ENSG00000132329,ENSG00000122692,ENSG00000126709
ENSG00000132429,ENSG00000122707,ENSG00000126733
ENSG00000132514,ENSG00000122735,ENSG00000126803
ENSG00000132554,ENSG00000122756,ENSG00000127074
ENSG00000132639,ENSG00000122786,ENSG00000127241
ENSG00000132704,ENSG00000122965,ENSG00000127324
ENSG00000132821,ENSG00000123066,ENSG00000127472
ENSG00000132840,ENSG00000123130,ENSG00000127511
ENSG00000132872,ENSG00000123243,ENSG00000127540
ENSG00000132911,ENSG00000123384,ENSG00000127663
ENSG00000132915,ENSG00000123388,ENSG00000128050
ENSG00000132932,ENSG00000123415,ENSG00000128271
ENSG00000132938,ENSG00000123485,ENSG00000128283
ENSG00000132970,ENSG00000123600,ENSG00000128285
ENSG00000133063,ENSG00000123636,ENSG00000128346
ENSG00000133083,ENSG00000123739,ENSG00000128513
ENSG00000133101,ENSG00000124151,ENSG00000128596
ENSG00000133134,ENSG00000124164,ENSG00000128604
ENSG00000133169,ENSG00000124224,ENSG00000128609
ENSG00000133246,ENSG00000124275,ENSG00000129038
ENSG00000133317,ENSG00000124496,ENSG00000129159
ENSG00000133488,ENSG00000124568,ENSG00000129167
ENSG00000133661,ENSG00000124608,ENSG00000129484
ENSG00000133800,ENSG00000124731,ENSG00000129493
ENSG00000133878,ENSG00000124762,ENSG00000129596
ENSG00000133937,ENSG00000124785,ENSG00000129646
ENSG00000133962,ENSG00000124786,ENSG00000129680
ENSG00000134042,ENSG00000124812,ENSG00000129757
ENSG00000134115,ENSG00000124827,ENSG00000129946
