GE,ME,MI
ENSG00000133317,ENSG00000124608,ENSG00000132554
ENSG00000134193,ENSG00000124942,ENSG00000132646
ENSG00000134827,ENSG00000125726,ENSG00000132915
ENSG00000135374,ENSG00000125844,ENSG00000133313
ENSG00000135447,ENSG00000125900,ENSG00000134339
ENSG00000135638,ENSG00000126233,ENSG00000135248
ENSG00000135914,ENSG00000126456,ENSG00000135457
ENSG00000136352,ENSG00000126562,ENSG00000135973
ENSG00000136546,ENSG00000126890,ENSG00000136206
ENSG00000137975,ENSG00000127152,ENSG00000136436
ENSG00000138061,ENSG00000128311,ENSG00000136541
ENSG00000138308,ENSG00000128422,ENSG00000136631
ENSG00000138311,ENSG00000128482,ENSG00000136717
ENSG00000138615,ENSG00000128609,ENSG00000136895
ENSG00000138650,ENSG00000128791,ENSG00000137261
ENSG00000138675,ENSG00000129353,ENSG00000137440
ENSG00000139220,ENSG00000129566,ENSG00000137496
ENSG00000139330,ENSG00000130005,ENSG00000137804
ENSG00000139800,ENSG00000131183,ENSG00000137831
ENSG00000140093,ENSG00000131188,ENSG00000137948
ENSG00000140873,ENSG00000131771,ENSG00000138030
ENSG00000141316,ENSG00000131981,ENSG00000138131
ENSG00000141338,ENSG00000132259,ENSG00000138207
ENSG00000141433,ENSG00000132429,ENSG00000140254
ENSG00000141449,ENSG00000132692,ENSG00000140350
ENSG00000142515,ENSG00000133401,ENSG00000140481
ENSG00000143196,ENSG00000133874,ENSG00000140694
ENSG00000143627,ENSG00000134516,ENSG00000141446
ENSG00000144057,ENSG00000134882,ENSG00000141946
ENSG00000144229,ENSG00000134962,ENSG00000142632
ENSG00000144278,ENSG00000135413,ENSG00000143110
ENSG00000144452,ENSG00000135597,ENSG00000143368
ENSG00000144681,ENSG00000135905,ENSG00000143612
ENSG00000144891,ENSG00000136247,ENSG00000143633
ENSG00000145147,ENSG00000136267,ENSG00000143954
ENSG00000145423,ENSG00000136295,ENSG00000144035
ENSG00000145536,ENSG00000137166,ENSG00000144161
ENSG00000146054,ENSG00000137273,ENSG00000144468
ENSG00000147206,ENSG00000137285,ENSG00000144792
ENSG00000148600,ENSG00000137500,ENSG00000145354
ENSG00000148948,ENSG00000137522,ENSG00000146453
ENSG00000149295,ENSG00000137764,ENSG00000146755
ENSG00000149575,ENSG00000137834,ENSG00000147144
ENSG00000150625,ENSG00000137941,ENSG00000147183
ENSG00000150893,ENSG00000138083,ENSG00000147224
ENSG00000151789,ENSG00000138180,ENSG00000147485
ENSG00000152092,ENSG00000138623,ENSG00000148488
ENSG00000153956,ENSG00000139537,ENSG00000148677
ENSG00000153993,ENSG00000140749,ENSG00000148948
ENSG00000154258,ENSG00000141497,ENSG00000148950
ENSG00000154262,ENSG00000141568,ENSG00000149201
ENSG00000154654,ENSG00000143013,ENSG00000149489
ENSG00000154764,ENSG00000144395,ENSG00000149929
ENSG00000155816,ENSG00000145491,ENSG00000150787
ENSG00000155980,ENSG00000146038,ENSG00000151418
ENSG00000156076,ENSG00000146049,ENSG00000152315
ENSG00000156466,ENSG00000146243,ENSG00000152611
ENSG00000157680,ENSG00000146535,ENSG00000152684
ENSG00000158014,ENSG00000146701,ENSG00000153140
ENSG00000158258,ENSG00000147852,ENSG00000153201
ENSG00000158296,ENSG00000147872,ENSG00000153790
ENSG00000158445,ENSG00000148218,ENSG00000154493
ENSG00000159387,ENSG00000149554,ENSG00000155719
ENSG00000160181,ENSG00000150938,ENSG00000155729
ENSG00000161649,ENSG00000151500,ENSG00000156689
ENSG00000161681,ENSG00000153140,ENSG00000158292
ENSG00000161798,ENSG00000153162,ENSG00000158793
ENSG00000162631,ENSG00000153707,ENSG00000158805
ENSG00000162706,ENSG00000154065,ENSG00000160323
ENSG00000163209,ENSG00000154359,ENSG00000160410
ENSG00000164106,ENSG00000154493,ENSG00000160886
ENSG00000164107,ENSG00000154655,ENSG00000160932
ENSG00000164122,ENSG00000154710,ENSG00000161267
ENSG00000164398,ENSG00000154743,ENSG00000161653
ENSG00000164530,ENSG00000154822,ENSG00000162244
ENSG00000165072,ENSG00000155545,ENSG00000162365
ENSG00000165125,ENSG00000155744,ENSG00000162814
ENSG00000165379,ENSG00000156853,ENSG00000163214
ENSG00000165443,ENSG00000157884,ENSG00000163319
ENSG00000165794,ENSG00000158169,ENSG00000163380
ENSG00000165863,ENSG00000159131,ENSG00000163491
ENSG00000165966,ENSG00000159261,ENSG00000163515
ENSG00000166148,ENSG00000159377,ENSG00000163719
ENSG00000166342,ENSG00000159479,ENSG00000164654
ENSG00000166405,ENSG00000161243,ENSG00000164756
ENSG00000166448,ENSG00000161649,ENSG00000164821
ENSG00000166523,ENSG00000161714,ENSG00000165092
ENSG00000166527,ENSG00000161921,ENSG00000165118
ENSG00000167080,ENSG00000162222,ENSG00000165124
ENSG00000167633,ENSG00000162367,ENSG00000165458
ENSG00000167676,ENSG00000162441,ENSG00000165816
ENSG00000168065,ENSG00000162613,ENSG00000165819
ENSG00000168243,ENSG00000162729,ENSG00000165923
ENSG00000168267,ENSG00000162885,ENSG00000165985
ENSG00000169067,ENSG00000163017,ENSG00000166049
ENSG00000169083,ENSG00000163288,ENSG00000166173
ENSG00000169218,ENSG00000163328,ENSG00000166707
ENSG00000169347,ENSG00000163781,ENSG00000166851
ENSG00000169594,ENSG00000166415,ENSG00000166926
ENSG00000169760,ENSG00000166831,ENSG00000166946
ENSG00000170153,ENSG00000166925,ENSG00000167468
ENSG00000170262,ENSG00000167065,ENSG00000167716
ENSG00000170323,ENSG00000167191,ENSG00000167751
ENSG00000170370,ENSG00000167964,ENSG00000167771
ENSG00000170381,ENSG00000168461,ENSG00000167775
ENSG00000170500,ENSG00000169393,ENSG00000168116
ENSG00000170558,ENSG00000169598,ENSG00000168216
ENSG00000170561,ENSG00000169718,ENSG00000168393
ENSG00000170827,ENSG00000169862,ENSG00000168461
ENSG00000170835,ENSG00000170242,ENSG00000168589
ENSG00000171246,ENSG00000170290,ENSG00000168658
ENSG00000171303,ENSG00000170374,ENSG00000168936
ENSG00000171551,ENSG00000170801,ENSG00000169035
ENSG00000171759,ENSG00000170890,ENSG00000169245
ENSG00000171819,ENSG00000171044,ENSG00000169740
ENSG00000171864,ENSG00000171103,ENSG00000170145
ENSG00000171872,ENSG00000171208,ENSG00000170236
ENSG00000172020,ENSG00000171298,ENSG00000170310
ENSG00000172137,ENSG00000171360,ENSG00000170542
ENSG00000172179,ENSG00000171587,ENSG00000170615
ENSG00000172346,ENSG00000171681,ENSG00000170791
ENSG00000172724,ENSG00000171848,ENSG00000170909
ENSG00000172782,ENSG00000172007,ENSG00000171314
ENSG00000172789,ENSG00000172201,ENSG00000171446
ENSG00000173641,ENSG00000172828,ENSG00000171448
ENSG00000173705,ENSG00000173068,ENSG00000171564
ENSG00000174502,ENSG00000173080,ENSG00000171798
ENSG00000174697,ENSG00000173264,ENSG00000171953
ENSG00000175497,ENSG00000173482,ENSG00000172016
ENSG00000175785,ENSG00000174370,ENSG00000172315
ENSG00000176194,ENSG00000175265,ENSG00000172586
ENSG00000176406,ENSG00000175445,ENSG00000172935
ENSG00000177398,ENSG00000175893,ENSG00000172955
ENSG00000178597,ENSG00000176142,ENSG00000173153
ENSG00000178776,ENSG00000176788,ENSG00000174405
ENSG00000179542,ENSG00000177646,ENSG00000176896
ENSG00000179603,ENSG00000177706,ENSG00000176903
ENSG00000179915,ENSG00000178226,ENSG00000177409
ENSG00000180447,ENSG00000178343,ENSG00000177807
ENSG00000180509,ENSG00000178445,ENSG00000177947
ENSG00000180777,ENSG00000178623,ENSG00000179477
ENSG00000180818,ENSG00000178645,ENSG00000179532
ENSG00000181072,ENSG00000179921,ENSG00000179598
ENSG00000181092,ENSG00000180233,ENSG00000180251
ENSG00000181143,ENSG00000180537,ENSG00000180305
ENSG00000181195,ENSG00000181513,ENSG00000180532
ENSG00000181374,ENSG00000181785,ENSG00000181104
ENSG00000182566,ENSG00000182107,ENSG00000181191
ENSG00000182836,ENSG00000182326,ENSG00000182117
ENSG00000182968,ENSG00000182463,ENSG00000182271
ENSG00000183114,ENSG00000182698,ENSG00000182359
ENSG00000183273,ENSG00000182809,ENSG00000182534
ENSG00000183287,ENSG00000182899,ENSG00000182687
ENSG00000183454,ENSG00000183287,ENSG00000183035
ENSG00000183549,ENSG00000183580,ENSG00000183066
ENSG00000184226,ENSG00000183621,ENSG00000183671
ENSG00000184368,ENSG00000184178,ENSG00000183696
ENSG00000184408,ENSG00000184271,ENSG00000183914
ENSG00000184905,ENSG00000184368,ENSG00000183960
ENSG00000184956,ENSG00000184613,ENSG00000184113
ENSG00000185002,ENSG00000185028,ENSG00000184210
ENSG00000185518,ENSG00000185633,ENSG00000184388
ENSG00000185666,ENSG00000185650,ENSG00000184445
ENSG00000185760,ENSG00000185800,ENSG00000184983
ENSG00000185972,ENSG00000185818,ENSG00000184992
ENSG00000185985,ENSG00000185873,ENSG00000185247
ENSG00000186407,ENSG00000185899,ENSG00000185250
ENSG00000186832,ENSG00000186818,ENSG00000186280
ENSG00000187094,ENSG00000186977,ENSG00000186907
ENSG00000187714,ENSG00000187187,ENSG00000186952
ENSG00000188338,ENSG00000187474,ENSG00000187569
ENSG00000188373,ENSG00000187498,ENSG00000187624
ENSG00000188620,ENSG00000187514,ENSG00000187699
ENSG00000188778,ENSG00000187566,ENSG00000187848
ENSG00000188783,ENSG00000187764,ENSG00000188219
ENSG00000189013,ENSG00000188467,ENSG00000188846
ENSG00000189056,ENSG00000188508,ENSG00000189433
ENSG00000189280,ENSG00000196092,ENSG00000196074
ENSG00000189320,ENSG00000196199,ENSG00000196357
ENSG00000189367,ENSG00000196268,ENSG00000196466
ENSG00000196104,ENSG00000196337,ENSG00000196557
ENSG00000196109,ENSG00000197208,ENSG00000196684
ENSG00000196188,ENSG00000197555,ENSG00000197299
ENSG00000196616,ENSG00000197782,ENSG00000197562
ENSG00000197410,ENSG00000197885,ENSG00000197658
ENSG00000197444,ENSG00000198182,ENSG00000198355
ENSG00000197520,ENSG00000198258,ENSG00000198830
ENSG00000197614,ENSG00000198586,ENSG00000198865
ENSG00000197632,ENSG00000198590,ENSG00000203970
ENSG00000197757,ENSG00000198604,ENSG00000203972
ENSG00000197893,ENSG00000198960,ENSG00000204681
ENSG00000198354,ENSG00000204351,ENSG00000204779
ENSG00000198488,ENSG00000205213,ENSG00000205352
ENSG00000198542,ENSG00000205269,ENSG00000205364
ENSG00000198768,ENSG00000205361,ENSG00000205426
ENSG00000198963,ENSG00000205445,ENSG00000205927
ENSG00000203710,ENSG00000205838,ENSG00000206503
ENSG00000204542,ENSG00000212899,ENSG00000213551
ENSG00000204889,ENSG00000212935,ENSG00000213578
ENSG00000205922,ENSG00000213265,ENSG00000213930
ENSG00000214575,ENSG00000214855,ENSG00000214102
ENSG00000214814,ENSG00000215343,ENSG00000214300
ENSG00000221818,ENSG00000219607,ENSG00000221994
ENSG00000229847,ENSG00000220201,ENSG00000222011
ENSG00000237515,ENSG00000225968,ENSG00000226742
ENSG00000240563,ENSG00000226306,ENSG00000226784
ENSG00000244355,ENSG00000226823,ENSG00000234068
ENSG00000249158,ENSG00000227051,ENSG00000236104
ENSG00000251493,ENSG00000229547,ENSG00000236287
ENSG00000254585,ENSG00000234284,ENSG00000238269
ENSG00000255552,ENSG00000237984,ENSG00000242259
ENSG00000257017,ENSG00000239112,ENSG00000243130
ENSG00000265203,ENSG00000239672,ENSG00000243414
ENSG00000266524,ENSG00000241343,ENSG00000244005
ENSG00000266964,ENSG00000243449,ENSG00000254858
ENSG00000274736,ENSG00000245680,ENSG00000255072
ENSG00000275385,ENSG00000254827,ENSG00000256683
ENSG00000277322,ENSG00000255552,ENSG00000256812
ENSG00000277494,ENSG00000255690,ENSG00000265241
ENSG00000277586,ENSG00000267508,ENSG00000284770
ENSG00000285219,ENSG00000283597,ENSG00000288359
