GE,ME,MI
ENSG00000083067,ENSG00000073008,ENSG00000080854
ENSG00000083782,ENSG00000073331,ENSG00000084628
ENSG00000086548,ENSG00000073584,ENSG00000086200
ENSG00000087495,ENSG00000074181,ENSG00000088053
ENSG00000089012,ENSG00000075188,ENSG00000088320
ENSG00000089356,ENSG00000076242,ENSG00000088386
ENSG00000090932,ENSG00000077522,ENSG00000088876
ENSG00000091138,ENSG00000078246,ENSG00000089199
ENSG00000091844,ENSG00000080293,ENSG00000090520
ENSG00000092758,ENSG00000080511,ENSG00000091164
ENSG00000095596,ENSG00000080573,ENSG00000092036
ENSG00000095981,ENSG00000080644,ENSG00000092096
ENSG00000100079,ENSG00000081985,ENSG00000092470
ENSG00000100341,ENSG00000085982,ENSG00000095203
ENSG00000100721,ENSG00000086062,ENSG00000099256
ENSG00000101197,ENSG00000088986,ENSG00000099721
ENSG00000101204,ENSG00000090020,ENSG00000100065
ENSG00000101282,ENSG00000090372,ENSG00000100162
ENSG00000101441,ENSG00000090447,ENSG00000100196
ENSG00000101746,ENSG00000091583,ENSG00000100292
ENSG00000101938,ENSG00000091592,ENSG00000100319
ENSG00000102243,ENSG00000092108,ENSG00000100478
ENSG00000102385,ENSG00000092871,ENSG00000100568
ENSG00000102854,ENSG00000092929,ENSG00000100612
ENSG00000102924,ENSG00000096088,ENSG00000100632
ENSG00000102962,ENSG00000099364,ENSG00000101255
ENSG00000102970,ENSG00000099783,ENSG00000101421
ENSG00000103569,ENSG00000100028,ENSG00000101986
ENSG00000104059,ENSG00000100055,ENSG00000102043
ENSG00000104237,ENSG00000100095,ENSG00000102145
ENSG00000104435,ENSG00000100221,ENSG00000102384
ENSG00000104783,ENSG00000100226,ENSG00000102858
ENSG00000104918,ENSG00000100330,ENSG00000102934
ENSG00000104921,ENSG00000100348,ENSG00000103021
ENSG00000105369,ENSG00000100362,ENSG00000103126
ENSG00000105376,ENSG00000100413,ENSG00000103187
ENSG00000105492,ENSG00000100439,ENSG00000103932
ENSG00000105509,ENSG00000100592,ENSG00000103978
ENSG00000105641,ENSG00000100697,ENSG00000104611
ENSG00000105664,ENSG00000100987,ENSG00000104938
ENSG00000105675,ENSG00000101017,ENSG00000105289
ENSG00000105989,ENSG00000102572,ENSG00000105516
ENSG00000106483,ENSG00000102805,ENSG00000105559
ENSG00000106633,ENSG00000102878,ENSG00000105605
ENSG00000106809,ENSG00000102890,ENSG00000105929
ENSG00000107447,ENSG00000103056,ENSG00000106123
ENSG00000107859,ENSG00000103196,ENSG00000106211
ENSG00000108688,ENSG00000103365,ENSG00000106302
ENSG00000108849,ENSG00000104369,ENSG00000106780
ENSG00000109182,ENSG00000104946,ENSG00000107099
ENSG00000109205,ENSG00000104951,ENSG00000107165
ENSG00000109255,ENSG00000105245,ENSG00000107821
ENSG00000109705,ENSG00000105246,ENSG00000108509
ENSG00000110203,ENSG00000105290,ENSG00000108840
ENSG00000110243,ENSG00000105467,ENSG00000108883
ENSG00000110244,ENSG00000105877,ENSG00000109062
ENSG00000111218,ENSG00000106028,ENSG00000109452
ENSG00000111249,ENSG00000106665,ENSG00000109511
ENSG00000111262,ENSG00000106682,ENSG00000110063
ENSG00000111537,ENSG00000107263,ENSG00000110077
ENSG00000111732,ENSG00000107819,ENSG00000110274
ENSG00000111783,ENSG00000107902,ENSG00000110330
ENSG00000112164,ENSG00000107968,ENSG00000110660
ENSG00000112195,ENSG00000108312,ENSG00000111058
ENSG00000112333,ENSG00000108384,ENSG00000111321
ENSG00000112936,ENSG00000108557,ENSG00000111725
ENSG00000113088,ENSG00000108666,ENSG00000112039
ENSG00000113302,ENSG00000108984,ENSG00000113396
ENSG00000113396,ENSG00000109182,ENSG00000113522
ENSG00000113924,ENSG00000109610,ENSG00000113578
ENSG00000113946,ENSG00000109881,ENSG00000114268
ENSG00000114270,ENSG00000110074,ENSG00000114316
ENSG00000115009,ENSG00000110777,ENSG00000114638
ENSG00000115194,ENSG00000110844,ENSG00000114698
ENSG00000115414,ENSG00000111203,ENSG00000114771
ENSG00000115474,ENSG00000111237,ENSG00000115226
ENSG00000115602,ENSG00000111450,ENSG00000115350
ENSG00000115665,ENSG00000111639,ENSG00000115423
ENSG00000115705,ENSG00000111642,ENSG00000115446
ENSG00000116031,ENSG00000111664,ENSG00000115556
ENSG00000116748,ENSG00000111665,ENSG00000115685
ENSG00000117069,ENSG00000112619,ENSG00000115839
ENSG00000117090,ENSG00000112655,ENSG00000116584
ENSG00000117215,ENSG00000113141,ENSG00000116771
ENSG00000117322,ENSG00000113734,ENSG00000117036
ENSG00000117594,ENSG00000113810,ENSG00000117298
ENSG00000118137,ENSG00000114062,ENSG00000117691
ENSG00000118733,ENSG00000114315,ENSG00000117724
ENSG00000119913,ENSG00000114374,ENSG00000118046
ENSG00000120057,ENSG00000114529,ENSG00000118217
ENSG00000120251,ENSG00000114541,ENSG00000118690
ENSG00000120337,ENSG00000114745,ENSG00000118898
ENSG00000120659,ENSG00000114770,ENSG00000119616
ENSG00000122025,ENSG00000114999,ENSG00000119655
ENSG00000122121,ENSG00000115221,ENSG00000119917
ENSG00000122145,ENSG00000115289,ENSG00000120088
ENSG00000122188,ENSG00000115318,ENSG00000120318
ENSG00000122420,ENSG00000115657,ENSG00000120341
ENSG00000122756,ENSG00000115844,ENSG00000120647
ENSG00000123500,ENSG00000116285,ENSG00000120658
ENSG00000124107,ENSG00000116489,ENSG00000121594
ENSG00000124205,ENSG00000116731,ENSG00000121766
ENSG00000124256,ENSG00000117115,ENSG00000121851
ENSG00000124343,ENSG00000117222,ENSG00000122335
ENSG00000124467,ENSG00000117569,ENSG00000122481
ENSG00000124493,ENSG00000118729,ENSG00000123154
ENSG00000124882,ENSG00000118900,ENSG00000123338
ENSG00000125144,ENSG00000119185,ENSG00000123485
ENSG00000125657,ENSG00000119535,ENSG00000124104
ENSG00000125675,ENSG00000119596,ENSG00000124226
ENSG00000125726,ENSG00000119614,ENSG00000124784
ENSG00000125813,ENSG00000119737,ENSG00000124786
ENSG00000125872,ENSG00000119844,ENSG00000124935
ENSG00000126500,ENSG00000119946,ENSG00000125107
ENSG00000127074,ENSG00000120451,ENSG00000125124
ENSG00000127083,ENSG00000120802,ENSG00000125485
ENSG00000128422,ENSG00000120915,ENSG00000125538
ENSG00000129451,ENSG00000120937,ENSG00000125703
ENSG00000129654,ENSG00000121900,ENSG00000125846
ENSG00000129988,ENSG00000121988,ENSG00000126814
ENSG00000130226,ENSG00000122176,ENSG00000126903
ENSG00000130294,ENSG00000122304,ENSG00000127241
ENSG00000130475,ENSG00000122756,ENSG00000127663
ENSG00000130700,ENSG00000122912,ENSG00000128250
ENSG00000130720,ENSG00000123600,ENSG00000128253
ENSG00000130876,ENSG00000124164,ENSG00000128271
ENSG00000130948,ENSG00000124614,ENSG00000128928
ENSG00000131096,ENSG00000124813,ENSG00000129451
ENSG00000131435,ENSG00000124942,ENSG00000129910
ENSG00000131771,ENSG00000125450,ENSG00000130066
ENSG00000132000,ENSG00000125633,ENSG00000130226
ENSG00000132185,ENSG00000125744,ENSG00000130312
ENSG00000132329,ENSG00000125970,ENSG00000130649
ENSG00000132429,ENSG00000126016,ENSG00000131068
ENSG00000132704,ENSG00000126067,ENSG00000131409
ENSG00000132746,ENSG00000126233,ENSG00000131462
ENSG00000132874,ENSG00000126861,ENSG00000131653
ENSG00000133048,ENSG00000127241,ENSG00000131724
ENSG00000133055,ENSG00000127419,ENSG00000131738
ENSG00000133101,ENSG00000127947,ENSG00000131864
ENSG00000133124,ENSG00000128016,ENSG00000132357
ENSG00000134028,ENSG00000128310,ENSG00000132423
ENSG00000134042,ENSG00000128422,ENSG00000132703
ENSG00000134240,ENSG00000128482,ENSG00000132846
ENSG00000134258,ENSG00000128596,ENSG00000132958
ENSG00000134339,ENSG00000128656,ENSG00000133612
ENSG00000134363,ENSG00000129007,ENSG00000133884
ENSG00000134443,ENSG00000129038,ENSG00000134339
ENSG00000134595,ENSG00000129292,ENSG00000134545
ENSG00000134762,ENSG00000129295,ENSG00000134755
ENSG00000134827,ENSG00000130300,ENSG00000134874
ENSG00000134873,ENSG00000130479,ENSG00000135164
ENSG00000135097,ENSG00000130714,ENSG00000135248
ENSG00000135443,ENSG00000131013,ENSG00000135437
ENSG00000135472,ENSG00000131378,ENSG00000135451
ENSG00000135824,ENSG00000131389,ENSG00000135473
ENSG00000135917,ENSG00000131437,ENSG00000135835
ENSG00000135925,ENSG00000131620,ENSG00000135845
ENSG00000136286,ENSG00000131668,ENSG00000136487
ENSG00000136542,ENSG00000131697,ENSG00000136514
ENSG00000136573,ENSG00000131759,ENSG00000136541
ENSG00000136929,ENSG00000132031,ENSG00000136682
ENSG00000137077,ENSG00000132300,ENSG00000136827
ENSG00000137142,ENSG00000133055,ENSG00000136859
ENSG00000137440,ENSG00000133401,ENSG00000136891
ENSG00000137571,ENSG00000133710,ENSG00000136937
ENSG00000137648,ENSG00000133874,ENSG00000137073
ENSG00000137673,ENSG00000134014,ENSG00000137338
ENSG00000137699,ENSG00000134245,ENSG00000137720
ENSG00000137745,ENSG00000134318,ENSG00000137831
ENSG00000137868,ENSG00000134516,ENSG00000138030
ENSG00000138061,ENSG00000134569,ENSG00000138061
ENSG00000138271,ENSG00000134780,ENSG00000138115
ENSG00000138316,ENSG00000134824,ENSG00000138207
ENSG00000139292,ENSG00000134899,ENSG00000138326
ENSG00000139304,ENSG00000135655,ENSG00000138395
ENSG00000139329,ENSG00000135845,ENSG00000138606
ENSG00000139330,ENSG00000135929,ENSG00000138744
ENSG00000139648,ENSG00000135930,ENSG00000139370
ENSG00000141431,ENSG00000135932,ENSG00000139531
ENSG00000141639,ENSG00000136059,ENSG00000139549
ENSG00000142606,ENSG00000136068,ENSG00000140009
ENSG00000142623,ENSG00000136213,ENSG00000140395
ENSG00000143167,ENSG00000136267,ENSG00000140481
ENSG00000143196,ENSG00000136444,ENSG00000140497
ENSG00000143297,ENSG00000136560,ENSG00000140941
ENSG00000143340,ENSG00000136859,ENSG00000141446
ENSG00000144119,ENSG00000136861,ENSG00000142230
ENSG00000144331,ENSG00000137094,ENSG00000142632
ENSG00000144452,ENSG00000137166,ENSG00000143106
ENSG00000144681,ENSG00000137193,ENSG00000143184
ENSG00000144834,ENSG00000137267,ENSG00000143450
ENSG00000145087,ENSG00000138030,ENSG00000143499
ENSG00000145423,ENSG00000138035,ENSG00000143575
ENSG00000145824,ENSG00000138080,ENSG00000143799
ENSG00000145863,ENSG00000138207,ENSG00000143954
ENSG00000145864,ENSG00000138246,ENSG00000143995
ENSG00000147041,ENSG00000138617,ENSG00000144029
ENSG00000147138,ENSG00000138639,ENSG00000144036
ENSG00000147689,ENSG00000138686,ENSG00000144136
ENSG00000148346,ENSG00000139549,ENSG00000144962
ENSG00000149043,ENSG00000139714,ENSG00000145506
ENSG00000149403,ENSG00000139974,ENSG00000145700
ENSG00000149506,ENSG00000140092,ENSG00000145839
ENSG00000149654,ENSG00000140297,ENSG00000145863
ENSG00000149968,ENSG00000140459,ENSG00000145901
ENSG00000149970,ENSG00000140743,ENSG00000146809
ENSG00000149972,ENSG00000141527,ENSG00000146966
ENSG00000151917,ENSG00000141542,ENSG00000147485
ENSG00000152128,ENSG00000141639,ENSG00000147654
ENSG00000152207,ENSG00000141977,ENSG00000147689
ENSG00000152292,ENSG00000142856,ENSG00000147853
ENSG00000152611,ENSG00000143061,ENSG00000147869
ENSG00000152931,ENSG00000143107,ENSG00000148225
ENSG00000153132,ENSG00000143256,ENSG00000148358
ENSG00000153820,ENSG00000143549,ENSG00000148377
ENSG00000153993,ENSG00000143748,ENSG00000148606
ENSG00000154269,ENSG00000143862,ENSG00000149050
ENSG00000154316,ENSG00000143952,ENSG00000149136
ENSG00000154493,ENSG00000144029,ENSG00000149243
ENSG00000154764,ENSG00000144063,ENSG00000149269
ENSG00000155886,ENSG00000144747,ENSG00000149380
ENSG00000155897,ENSG00000144791,ENSG00000149557
ENSG00000156234,ENSG00000145246,ENSG00000149657
ENSG00000156413,ENSG00000145833,ENSG00000150337
ENSG00000156738,ENSG00000145860,ENSG00000150433
ENSG00000157330,ENSG00000146049,ENSG00000150687
ENSG00000157765,ENSG00000146066,ENSG00000150750
ENSG00000157884,ENSG00000146197,ENSG00000150787
ENSG00000158055,ENSG00000146856,ENSG00000151500
ENSG00000158125,ENSG00000147419,ENSG00000151640
ENSG00000158477,ENSG00000147650,ENSG00000151849
ENSG00000158481,ENSG00000147655,ENSG00000152457
ENSG00000158485,ENSG00000147872,ENSG00000152475
ENSG00000158488,ENSG00000148444,ENSG00000152595
ENSG00000159387,ENSG00000148634,ENSG00000152611
ENSG00000159763,ENSG00000149480,ENSG00000152767
ENSG00000160180,ENSG00000149571,ENSG00000153896
ENSG00000160181,ENSG00000149577,ENSG00000154102
ENSG00000160185,ENSG00000149633,ENSG00000154143
ENSG00000160307,ENSG00000149922,ENSG00000154438
ENSG00000160654,ENSG00000151726,ENSG00000154493
ENSG00000160683,ENSG00000153246,ENSG00000155066
ENSG00000160856,ENSG00000154305,ENSG00000155465
ENSG00000161270,ENSG00000154451,ENSG00000155660
ENSG00000161509,ENSG00000154822,ENSG00000155890
ENSG00000162366,ENSG00000155189,ENSG00000155962
ENSG00000162552,ENSG00000155629,ENSG00000156858
ENSG00000162706,ENSG00000156113,ENSG00000157045
ENSG00000162897,ENSG00000156966,ENSG00000157782
ENSG00000162951,ENSG00000156968,ENSG00000158042
ENSG00000163207,ENSG00000156976,ENSG00000158258
ENSG00000163216,ENSG00000157131,ENSG00000158683
ENSG00000163273,ENSG00000157734,ENSG00000158691
ENSG00000163285,ENSG00000157765,ENSG00000158815
ENSG00000163395,ENSG00000158773,ENSG00000158864
ENSG00000163518,ENSG00000159082,ENSG00000159259
ENSG00000163519,ENSG00000159176,ENSG00000159713
ENSG00000163534,ENSG00000159377,ENSG00000159884
ENSG00000163568,ENSG00000159593,ENSG00000160191
ENSG00000163599,ENSG00000160014,ENSG00000160233
ENSG00000163600,ENSG00000160097,ENSG00000160298
ENSG00000163735,ENSG00000160688,ENSG00000160613
ENSG00000163736,ENSG00000160767,ENSG00000160886
ENSG00000163739,ENSG00000160799,ENSG00000160888
ENSG00000163751,ENSG00000160868,ENSG00000161217
ENSG00000163817,ENSG00000161395,ENSG00000161381
ENSG00000163898,ENSG00000161558,ENSG00000161558
ENSG00000164326,ENSG00000162222,ENSG00000161664
ENSG00000164400,ENSG00000162227,ENSG00000162174
ENSG00000164485,ENSG00000162241,ENSG00000162396
ENSG00000164647,ENSG00000162409,ENSG00000162493
ENSG00000164756,ENSG00000162460,ENSG00000162733
ENSG00000165023,ENSG00000162669,ENSG00000162747
ENSG00000165061,ENSG00000162723,ENSG00000162961
ENSG00000165188,ENSG00000162909,ENSG00000163319
ENSG00000165495,ENSG00000163263,ENSG00000163584
ENSG00000165731,ENSG00000163312,ENSG00000163607
ENSG00000165966,ENSG00000163328,ENSG00000163701
ENSG00000166159,ENSG00000163393,ENSG00000163719
ENSG00000166292,ENSG00000163431,ENSG00000164253
ENSG00000166396,ENSG00000163497,ENSG00000164338
ENSG00000166448,ENSG00000163521,ENSG00000164344
ENSG00000166589,ENSG00000163629,ENSG00000164465
ENSG00000166670,ENSG00000163631,ENSG00000164488
ENSG00000166736,ENSG00000163874,ENSG00000164520
ENSG00000166897,ENSG00000163900,ENSG00000164713
ENSG00000166923,ENSG00000163931,ENSG00000164756
ENSG00000166961,ENSG00000163932,ENSG00000164867
ENSG00000167105,ENSG00000163939,ENSG00000165006
ENSG00000167434,ENSG00000164007,ENSG00000165092
ENSG00000167476,ENSG00000164008,ENSG00000165102
ENSG00000167600,ENSG00000164134,ENSG00000165113
ENSG00000167618,ENSG00000164188,ENSG00000165349
ENSG00000167656,ENSG00000164347,ENSG00000165879
ENSG00000167754,ENSG00000164708,ENSG00000165915
ENSG00000167755,ENSG00000164983,ENSG00000166173
ENSG00000167757,ENSG00000166106,ENSG00000166326
ENSG00000168079,ENSG00000166197,ENSG00000166396
ENSG00000168081,ENSG00000166257,ENSG00000166926
ENSG00000168484,ENSG00000166311,ENSG00000167178
ENSG00000168685,ENSG00000166426,ENSG00000167614
ENSG00000168702,ENSG00000166747,ENSG00000167634
ENSG00000168754,ENSG00000166787,ENSG00000167637
ENSG00000168878,ENSG00000167178,ENSG00000167771
ENSG00000168959,ENSG00000167202,ENSG00000167941
ENSG00000169035,ENSG00000167258,ENSG00000167978
ENSG00000169067,ENSG00000167371,ENSG00000167996
ENSG00000169174,ENSG00000167562,ENSG00000168056
ENSG00000169218,ENSG00000167642,ENSG00000168062
ENSG00000169469,ENSG00000167716,ENSG00000168135
ENSG00000169562,ENSG00000167779,ENSG00000168259
ENSG00000169594,ENSG00000167895,ENSG00000168267
ENSG00000169903,ENSG00000167925,ENSG00000168393
ENSG00000170054,ENSG00000168026,ENSG00000168589
ENSG00000170323,ENSG00000168065,ENSG00000168619
ENSG00000170367,ENSG00000168234,ENSG00000168685
ENSG00000170369,ENSG00000168309,ENSG00000168827
ENSG00000170373,ENSG00000168389,ENSG00000168936
ENSG00000170786,ENSG00000168421,ENSG00000169220
ENSG00000170848,ENSG00000168792,ENSG00000169393
ENSG00000170961,ENSG00000168802,ENSG00000169550
ENSG00000171102,ENSG00000168883,ENSG00000169877
ENSG00000171124,ENSG00000169118,ENSG00000169896
ENSG00000171236,ENSG00000169155,ENSG00000169951
ENSG00000171243,ENSG00000169314,ENSG00000170037
ENSG00000171346,ENSG00000169718,ENSG00000170264
ENSG00000171401,ENSG00000169756,ENSG00000170464
ENSG00000171877,ENSG00000169877,ENSG00000171017
ENSG00000172020,ENSG00000170035,ENSG00000171109
ENSG00000172061,ENSG00000170214,ENSG00000171532
ENSG00000172156,ENSG00000170390,ENSG00000171817
ENSG00000172232,ENSG00000170477,ENSG00000172137
ENSG00000172236,ENSG00000170577,ENSG00000172331
ENSG00000172461,ENSG00000170779,ENSG00000172346
ENSG00000172497,ENSG00000170801,ENSG00000173145
ENSG00000172724,ENSG00000171236,ENSG00000173153
ENSG00000173227,ENSG00000171298,ENSG00000173175
ENSG00000173237,ENSG00000171475,ENSG00000173237
ENSG00000173432,ENSG00000171503,ENSG00000173264
ENSG00000173578,ENSG00000171603,ENSG00000173327
ENSG00000174482,ENSG00000171612,ENSG00000173638
ENSG00000174562,ENSG00000171617,ENSG00000173702
ENSG00000175097,ENSG00000171681,ENSG00000173846
ENSG00000175189,ENSG00000171824,ENSG00000174080
ENSG00000175294,ENSG00000171848,ENSG00000174130
ENSG00000175315,ENSG00000172183,ENSG00000174405
ENSG00000175785,ENSG00000172247,ENSG00000174928
ENSG00000175793,ENSG00000172765,ENSG00000174950
ENSG00000177301,ENSG00000172840,ENSG00000175197
ENSG00000177455,ENSG00000172922,ENSG00000175229
ENSG00000178445,ENSG00000172932,ENSG00000175792
ENSG00000178602,ENSG00000173875,ENSG00000176022
ENSG00000179593,ENSG00000174080,ENSG00000176194
ENSG00000179639,ENSG00000174307,ENSG00000176381
ENSG00000179902,ENSG00000174370,ENSG00000176387
ENSG00000179913,ENSG00000175155,ENSG00000176894
ENSG00000179915,ENSG00000175265,ENSG00000177575
ENSG00000179934,ENSG00000175294,ENSG00000177932
ENSG00000180745,ENSG00000175595,ENSG00000178201
ENSG00000180828,ENSG00000175662,ENSG00000178338
ENSG00000181092,ENSG00000175832,ENSG00000178597
ENSG00000181143,ENSG00000176014,ENSG00000178741
ENSG00000181374,ENSG00000176928,ENSG00000178997
ENSG00000181847,ENSG00000177694,ENSG00000179598
ENSG00000182035,ENSG00000177700,ENSG00000179673
ENSG00000182348,ENSG00000177706,ENSG00000180423
ENSG00000182450,ENSG00000177853,ENSG00000180822
ENSG00000183091,ENSG00000178078,ENSG00000180834
ENSG00000183395,ENSG00000178381,ENSG00000180929
ENSG00000183682,ENSG00000178462,ENSG00000181027
ENSG00000183813,ENSG00000178921,ENSG00000181291
ENSG00000183876,ENSG00000178997,ENSG00000182022
ENSG00000184156,ENSG00000179041,ENSG00000182117
ENSG00000184292,ENSG00000180233,ENSG00000182134
ENSG00000184408,ENSG00000180818,ENSG00000182326
ENSG00000184564,ENSG00000181085,ENSG00000182983
ENSG00000184937,ENSG00000181284,ENSG00000183020
ENSG00000184995,ENSG00000182324,ENSG00000183035
ENSG00000185056,ENSG00000182326,ENSG00000183091
ENSG00000185176,ENSG00000182667,ENSG00000183150
ENSG00000185352,ENSG00000182774,ENSG00000183386
ENSG00000185479,ENSG00000182985,ENSG00000183549
ENSG00000185483,ENSG00000183111,ENSG00000184076
ENSG00000186081,ENSG00000183155,ENSG00000184113
ENSG00000186265,ENSG00000183287,ENSG00000184216
ENSG00000186417,ENSG00000183385,ENSG00000184304
ENSG00000186474,ENSG00000183386,ENSG00000185090
ENSG00000186510,ENSG00000183668,ENSG00000185359
ENSG00000186628,ENSG00000183762,ENSG00000185475
ENSG00000186832,ENSG00000185129,ENSG00000185669
ENSG00000187017,ENSG00000185475,ENSG00000185739
ENSG00000187045,ENSG00000185621,ENSG00000185842
ENSG00000187714,ENSG00000185640,ENSG00000185989
ENSG00000187862,ENSG00000185800,ENSG00000186001
ENSG00000188039,ENSG00000185880,ENSG00000186094
ENSG00000188257,ENSG00000185883,ENSG00000186230
ENSG00000188293,ENSG00000185920,ENSG00000186300
ENSG00000188488,ENSG00000185973,ENSG00000186458
ENSG00000188517,ENSG00000186493,ENSG00000186847
ENSG00000188778,ENSG00000186625,ENSG00000186907
ENSG00000188822,ENSG00000186847,ENSG00000187003
ENSG00000188910,ENSG00000187187,ENSG00000187193
ENSG00000189056,ENSG00000187244,ENSG00000187714
ENSG00000189367,ENSG00000187688,ENSG00000187720
ENSG00000189377,ENSG00000188038,ENSG00000187912
ENSG00000189433,ENSG00000188064,ENSG00000188487
ENSG00000196092,ENSG00000188070,ENSG00000188706
ENSG00000196104,ENSG00000189182,ENSG00000189042
ENSG00000196136,ENSG00000196141,ENSG00000196091
ENSG00000196169,ENSG00000196155,ENSG00000196262
ENSG00000196188,ENSG00000196268,ENSG00000196497
ENSG00000196353,ENSG00000196655,ENSG00000196569
ENSG00000196878,ENSG00000196663,ENSG00000196659
ENSG00000197046,ENSG00000196743,ENSG00000196670
ENSG00000197057,ENSG00000197429,ENSG00000196705
ENSG00000197106,ENSG00000197646,ENSG00000196924
ENSG00000197406,ENSG00000197798,ENSG00000197077
ENSG00000197506,ENSG00000197951,ENSG00000197114
ENSG00000197561,ENSG00000198000,ENSG00000197360
ENSG00000197587,ENSG00000198015,ENSG00000197487
ENSG00000197614,ENSG00000198160,ENSG00000197658
ENSG00000197632,ENSG00000198178,ENSG00000197901
ENSG00000198488,ENSG00000198218,ENSG00000198028
ENSG00000198535,ENSG00000198604,ENSG00000198088
ENSG00000198597,ENSG00000198663,ENSG00000198093
ENSG00000198768,ENSG00000198830,ENSG00000198189
ENSG00000198796,ENSG00000198837,ENSG00000198286
ENSG00000203697,ENSG00000198851,ENSG00000198553
ENSG00000204099,ENSG00000198933,ENSG00000198730
ENSG00000204347,ENSG00000200636,ENSG00000198774
ENSG00000204421,ENSG00000203965,ENSG00000198865
ENSG00000204544,ENSG00000204120,ENSG00000198932
ENSG00000204866,ENSG00000204366,ENSG00000203747
ENSG00000204936,ENSG00000204536,ENSG00000203780
ENSG00000204983,ENSG00000204653,ENSG00000204033
ENSG00000205038,ENSG00000204764,ENSG00000204195
ENSG00000205221,ENSG00000204842,ENSG00000204267
ENSG00000205358,ENSG00000205116,ENSG00000204335
ENSG00000205361,ENSG00000205208,ENSG00000204421
ENSG00000205420,ENSG00000205302,ENSG00000204516
ENSG00000205502,ENSG00000205330,ENSG00000204580
ENSG00000205669,ENSG00000205361,ENSG00000204694
ENSG00000205755,ENSG00000205445,ENSG00000204779
ENSG00000206579,ENSG00000206560,ENSG00000204947
ENSG00000211452,ENSG00000213024,ENSG00000204991
ENSG00000213023,ENSG00000213265,ENSG00000205809
ENSG00000213886,ENSG00000213889,ENSG00000205838
ENSG00000214049,ENSG00000214050,ENSG00000206503
ENSG00000214814,ENSG00000214518,ENSG00000212722
ENSG00000214855,ENSG00000214595,ENSG00000214042
ENSG00000221826,ENSG00000215788,ENSG00000214102
ENSG00000224940,ENSG00000221420,ENSG00000214128
ENSG00000226979,ENSG00000221843,ENSG00000214694
ENSG00000227507,ENSG00000221890,ENSG00000215114
ENSG00000231924,ENSG00000226306,ENSG00000221944
ENSG00000232629,ENSG00000226397,ENSG00000228083
ENSG00000235436,ENSG00000231672,ENSG00000231213
ENSG00000236699,ENSG00000234224,ENSG00000236104
ENSG00000240505,ENSG00000237517,ENSG00000236287
ENSG00000241186,ENSG00000237649,ENSG00000239697
ENSG00000243137,ENSG00000241233,ENSG00000239887
ENSG00000243649,ENSG00000241595,ENSG00000241595
ENSG00000248099,ENSG00000243232,ENSG00000243147
ENSG00000249948,ENSG00000244005,ENSG00000243364
ENSG00000253771,ENSG00000247596,ENSG00000243989
ENSG00000254466,ENSG00000248483,ENSG00000254440
ENSG00000255833,ENSG00000248487,ENSG00000254858
ENSG00000256574,ENSG00000253368,ENSG00000255072
ENSG00000256870,ENSG00000255150,ENSG00000255221
ENSG00000262406,ENSG00000255552,ENSG00000256683
ENSG00000262655,ENSG00000255690,ENSG00000258873
ENSG00000267206,ENSG00000256713,ENSG00000259384
ENSG00000268104,ENSG00000257108,ENSG00000259956
ENSG00000269404,ENSG00000264424,ENSG00000274749
