GE,ME,MI
ENSG00000104059,ENSG00000099958,ENSG00000102043
ENSG00000104237,ENSG00000099991,ENSG00000102145
ENSG00000104435,ENSG00000100028,ENSG00000102384
ENSG00000104783,ENSG00000100055,ENSG00000102387
ENSG00000104808,ENSG00000100095,ENSG00000102858
ENSG00000104918,ENSG00000100207,ENSG00000102934
ENSG00000104921,ENSG00000100221,ENSG00000103021
ENSG00000105131,ENSG00000100225,ENSG00000103126
ENSG00000105246,ENSG00000100226,ENSG00000103187
ENSG00000105352,ENSG00000100298,ENSG00000103723
ENSG00000105369,ENSG00000100325,ENSG00000103932
ENSG00000105371,ENSG00000100330,ENSG00000103978
ENSG00000105376,ENSG00000100348,ENSG00000104611
ENSG00000105388,ENSG00000100362,ENSG00000104805
ENSG00000105492,ENSG00000100413,ENSG00000104938
ENSG00000105509,ENSG00000100439,ENSG00000105281
ENSG00000105641,ENSG00000100578,ENSG00000105289
ENSG00000105664,ENSG00000100592,ENSG00000105323
ENSG00000105675,ENSG00000100614,ENSG00000105339
ENSG00000105696,ENSG00000100697,ENSG00000105426
ENSG00000105825,ENSG00000100987,ENSG00000105507
ENSG00000105855,ENSG00000101017,ENSG00000105516
ENSG00000105989,ENSG00000101188,ENSG00000105559
ENSG00000106178,ENSG00000101457,ENSG00000105605
ENSG00000106483,ENSG00000102572,ENSG00000105929
ENSG00000106633,ENSG00000102805,ENSG00000105948
ENSG00000106809,ENSG00000102878,ENSG00000106123
ENSG00000107447,ENSG00000102890,ENSG00000106211
ENSG00000107859,ENSG00000103056,ENSG00000106302
ENSG00000108576,ENSG00000103196,ENSG00000106384
ENSG00000108688,ENSG00000103248,ENSG00000106399
ENSG00000108702,ENSG00000103365,ENSG00000106571
ENSG00000108849,ENSG00000103932,ENSG00000106780
ENSG00000109182,ENSG00000103942,ENSG00000107099
ENSG00000109205,ENSG00000104369,ENSG00000107147
ENSG00000109208,ENSG00000104635,ENSG00000107165
ENSG00000109255,ENSG00000104774,ENSG00000107821
ENSG00000109705,ENSG00000104880,ENSG00000108176
ENSG00000109943,ENSG00000104946,ENSG00000108244
ENSG00000110203,ENSG00000104951,ENSG00000108479
ENSG00000110243,ENSG00000104957,ENSG00000108509
ENSG00000110244,ENSG00000105245,ENSG00000108829
ENSG00000110375,ENSG00000105246,ENSG00000108840
ENSG00000110448,ENSG00000105258,ENSG00000108883
ENSG00000111218,ENSG00000105287,ENSG00000109062
ENSG00000111249,ENSG00000105290,ENSG00000109452
ENSG00000111262,ENSG00000105352,ENSG00000109511
ENSG00000111537,ENSG00000105357,ENSG00000110063
ENSG00000111732,ENSG00000105467,ENSG00000110077
ENSG00000111783,ENSG00000105877,ENSG00000110218
ENSG00000112164,ENSG00000105971,ENSG00000110274
ENSG00000112195,ENSG00000105991,ENSG00000110330
ENSG00000112232,ENSG00000105996,ENSG00000110660
ENSG00000112280,ENSG00000106028,ENSG00000111058
ENSG00000112333,ENSG00000106113,ENSG00000111142
ENSG00000112936,ENSG00000106153,ENSG00000111321
ENSG00000113083,ENSG00000106278,ENSG00000111335
ENSG00000113088,ENSG00000106336,ENSG00000111364
ENSG00000113263,ENSG00000106665,ENSG00000111602
ENSG00000113302,ENSG00000106682,ENSG00000111652
ENSG00000113396,ENSG00000107164,ENSG00000111725
ENSG00000113924,ENSG00000107249,ENSG00000111832
ENSG00000113946,ENSG00000107263,ENSG00000112039
ENSG00000114270,ENSG00000107819,ENSG00000112304
ENSG00000114948,ENSG00000107902,ENSG00000113273
ENSG00000115009,ENSG00000107968,ENSG00000113396
ENSG00000115194,ENSG00000108312,ENSG00000113522
ENSG00000115414,ENSG00000108384,ENSG00000113525
ENSG00000115474,ENSG00000108557,ENSG00000113578
ENSG00000115590,ENSG00000108590,ENSG00000114268
ENSG00000115602,ENSG00000108666,ENSG00000114316
ENSG00000115665,ENSG00000108984,ENSG00000114405
ENSG00000115705,ENSG00000109182,ENSG00000114638
ENSG00000116031,ENSG00000109189,ENSG00000114698
ENSG00000116748,ENSG00000109610,ENSG00000114771
ENSG00000116785,ENSG00000109814,ENSG00000114850
ENSG00000116983,ENSG00000109881,ENSG00000115226
ENSG00000117069,ENSG00000110074,ENSG00000115350
ENSG00000117090,ENSG00000110777,ENSG00000115423
ENSG00000117215,ENSG00000110801,ENSG00000115446
ENSG00000117322,ENSG00000110844,ENSG00000115504
ENSG00000117594,ENSG00000110887,ENSG00000115524
ENSG00000118137,ENSG00000110911,ENSG00000115556
ENSG00000118271,ENSG00000110917,ENSG00000115685
ENSG00000118733,ENSG00000110921,ENSG00000115839
ENSG00000118849,ENSG00000111087,ENSG00000116525
ENSG00000119913,ENSG00000111203,ENSG00000116584
ENSG00000119946,ENSG00000111237,ENSG00000116771
ENSG00000119973,ENSG00000111450,ENSG00000116874
ENSG00000120057,ENSG00000111639,ENSG00000116983
ENSG00000120251,ENSG00000111642,ENSG00000117036
ENSG00000120337,ENSG00000111653,ENSG00000117298
ENSG00000120659,ENSG00000111664,ENSG00000117602
ENSG00000121380,ENSG00000111665,ENSG00000117691
ENSG00000121552,ENSG00000111679,ENSG00000117724
ENSG00000121594,ENSG00000111796,ENSG00000118046
ENSG00000122025,ENSG00000112186,ENSG00000118217
ENSG00000122121,ENSG00000112200,ENSG00000118690
ENSG00000122145,ENSG00000112561,ENSG00000118898
ENSG00000122188,ENSG00000112619,ENSG00000118965
ENSG00000122224,ENSG00000112655,ENSG00000119013
ENSG00000122420,ENSG00000113141,ENSG00000119280
ENSG00000122585,ENSG00000113552,ENSG00000119401
ENSG00000122756,ENSG00000113649,ENSG00000119487
ENSG00000123500,ENSG00000113658,ENSG00000119616
ENSG00000123560,ENSG00000113734,ENSG00000119630
ENSG00000124107,ENSG00000113810,ENSG00000119655
ENSG00000124203,ENSG00000114019,ENSG00000119899
ENSG00000124205,ENSG00000114030,ENSG00000119917
ENSG00000124256,ENSG00000114062,ENSG00000120088
ENSG00000124343,ENSG00000114315,ENSG00000120318
ENSG00000124467,ENSG00000114374,ENSG00000120334
ENSG00000124469,ENSG00000114529,ENSG00000120341
ENSG00000124493,ENSG00000114541,ENSG00000120647
ENSG00000124602,ENSG00000114745,ENSG00000120658
ENSG00000124813,ENSG00000114770,ENSG00000120662
ENSG00000124882,ENSG00000114867,ENSG00000120696
ENSG00000124939,ENSG00000114999,ENSG00000121075
ENSG00000125144,ENSG00000115221,ENSG00000121101
ENSG00000125657,ENSG00000115289,ENSG00000121594
ENSG00000125675,ENSG00000115318,ENSG00000121653
ENSG00000125726,ENSG00000115657,ENSG00000121766
ENSG00000125798,ENSG00000115844,ENSG00000121851
ENSG00000125813,ENSG00000116031,ENSG00000122335
ENSG00000125872,ENSG00000116096,ENSG00000122481
ENSG00000125888,ENSG00000116285,ENSG00000123080
ENSG00000126500,ENSG00000116396,ENSG00000123154
ENSG00000127074,ENSG00000116489,ENSG00000123338
ENSG00000127083,ENSG00000116731,ENSG00000123415
ENSG00000128268,ENSG00000116885,ENSG00000123485
ENSG00000128422,ENSG00000116991,ENSG00000124104
ENSG00000128645,ENSG00000117115,ENSG00000124194
ENSG00000129159,ENSG00000117148,ENSG00000124226
ENSG00000129451,ENSG00000117222,ENSG00000124459
ENSG00000129455,ENSG00000117569,ENSG00000124557
ENSG00000129654,ENSG00000117713,ENSG00000124562
ENSG00000129988,ENSG00000118473,ENSG00000124588
ENSG00000130054,ENSG00000118729,ENSG00000124784
ENSG00000130226,ENSG00000118900,ENSG00000124786
ENSG00000130294,ENSG00000119185,ENSG00000124802
ENSG00000130475,ENSG00000119535,ENSG00000124935
ENSG00000130700,ENSG00000119596,ENSG00000125107
ENSG00000130720,ENSG00000119614,ENSG00000125124
ENSG00000130876,ENSG00000119684,ENSG00000125485
ENSG00000130948,ENSG00000119737,ENSG00000125538
ENSG00000131094,ENSG00000119844,ENSG00000125703
ENSG00000131096,ENSG00000119946,ENSG00000125746
ENSG00000131400,ENSG00000119969,ENSG00000125810
ENSG00000131435,ENSG00000120451,ENSG00000125846
ENSG00000131771,ENSG00000120802,ENSG00000126814
ENSG00000132000,ENSG00000120889,ENSG00000126903
ENSG00000132185,ENSG00000120915,ENSG00000127241
ENSG00000132329,ENSG00000120937,ENSG00000127603
ENSG00000132429,ENSG00000121067,ENSG00000127663
ENSG00000132514,ENSG00000121310,ENSG00000128016
ENSG00000132639,ENSG00000121900,ENSG00000128250
ENSG00000132704,ENSG00000121988,ENSG00000128253
ENSG00000132746,ENSG00000122176,ENSG00000128271
ENSG00000132874,ENSG00000122194,ENSG00000128513
ENSG00000132975,ENSG00000122304,ENSG00000128928
ENSG00000133048,ENSG00000122417,ENSG00000129028
ENSG00000133055,ENSG00000122756,ENSG00000129317
ENSG00000133063,ENSG00000122912,ENSG00000129422
ENSG00000133101,ENSG00000123600,ENSG00000129451
ENSG00000133124,ENSG00000123612,ENSG00000129691
ENSG00000133710,ENSG00000124164,ENSG00000129910
ENSG00000134028,ENSG00000124614,ENSG00000129946
ENSG00000134042,ENSG00000124782,ENSG00000130066
ENSG00000134240,ENSG00000124786,ENSG00000130226
ENSG00000134242,ENSG00000124813,ENSG00000130312
ENSG00000134258,ENSG00000124942,ENSG00000130340
ENSG00000134339,ENSG00000125107,ENSG00000130649
ENSG00000134363,ENSG00000125450,ENSG00000130653
ENSG00000134443,ENSG00000125484,ENSG00000130733
ENSG00000134460,ENSG00000125522,ENSG00000130749
ENSG00000134545,ENSG00000125633,ENSG00000130803
ENSG00000134595,ENSG00000125731,ENSG00000131042
ENSG00000134668,ENSG00000125735,ENSG00000131068
ENSG00000134762,ENSG00000125744,ENSG00000131373
ENSG00000134827,ENSG00000125888,ENSG00000131409
ENSG00000134853,ENSG00000125910,ENSG00000131462
ENSG00000134873,ENSG00000125970,ENSG00000131467
ENSG00000135097,ENSG00000126016,ENSG00000131653
ENSG00000135253,ENSG00000126067,ENSG00000131724
ENSG00000135373,ENSG00000126233,ENSG00000131738
ENSG00000135437,ENSG00000126746,ENSG00000131864
ENSG00000135443,ENSG00000126861,ENSG00000132196
ENSG00000135472,ENSG00000127241,ENSG00000132357
ENSG00000135638,ENSG00000127364,ENSG00000132423
ENSG00000135824,ENSG00000127419,ENSG00000132436
ENSG00000135898,ENSG00000127554,ENSG00000132661
ENSG00000135917,ENSG00000127947,ENSG00000132688
ENSG00000135925,ENSG00000128016,ENSG00000132703
ENSG00000136011,ENSG00000128310,ENSG00000132846
ENSG00000136155,ENSG00000128311,ENSG00000132958
ENSG00000136286,ENSG00000128342,ENSG00000133318
ENSG00000136541,ENSG00000128422,ENSG00000133612
ENSG00000136542,ENSG00000128482,ENSG00000133884
ENSG00000136573,ENSG00000128596,ENSG00000134056
ENSG00000136929,ENSG00000128656,ENSG00000134070
ENSG00000136944,ENSG00000129007,ENSG00000134072
ENSG00000137077,ENSG00000129038,ENSG00000134339
ENSG00000137078,ENSG00000129167,ENSG00000134489
ENSG00000137142,ENSG00000129292,ENSG00000134545
ENSG00000137285,ENSG00000129295,ENSG00000134755
ENSG00000137440,ENSG00000129667,ENSG00000134809
ENSG00000137558,ENSG00000129911,ENSG00000134874
ENSG00000137571,ENSG00000130300,ENSG00000135164
ENSG00000137648,ENSG00000130312,ENSG00000135248
ENSG00000137673,ENSG00000130479,ENSG00000135437
ENSG00000137674,ENSG00000130520,ENSG00000135443
ENSG00000137699,ENSG00000130522,ENSG00000135451
ENSG00000137745,ENSG00000130545,ENSG00000135473
ENSG00000137868,ENSG00000130714,ENSG00000135622
ENSG00000137975,ENSG00000131013,ENSG00000135835
ENSG00000138061,ENSG00000131023,ENSG00000135845
ENSG00000138271,ENSG00000131378,ENSG00000135973
ENSG00000138316,ENSG00000131389,ENSG00000136052
ENSG00000138356,ENSG00000131398,ENSG00000136167
ENSG00000138622,ENSG00000131401,ENSG00000136206
ENSG00000138696,ENSG00000131437,ENSG00000136487
ENSG00000138755,ENSG00000131620,ENSG00000136514
ENSG00000138813,ENSG00000131650,ENSG00000136522
ENSG00000139292,ENSG00000131668,ENSG00000136541
ENSG00000139304,ENSG00000131697,ENSG00000136560
ENSG00000139329,ENSG00000131759,ENSG00000136682
ENSG00000139330,ENSG00000132031,ENSG00000136827
ENSG00000139648,ENSG00000132300,ENSG00000136859
ENSG00000140937,ENSG00000132470,ENSG00000136891
ENSG00000141431,ENSG00000133055,ENSG00000136937
ENSG00000141639,ENSG00000133401,ENSG00000137073
ENSG00000142606,ENSG00000133710,ENSG00000137338
ENSG00000142623,ENSG00000133874,ENSG00000137364
ENSG00000143006,ENSG00000134014,ENSG00000137674
ENSG00000143167,ENSG00000134193,ENSG00000137720
ENSG00000143196,ENSG00000134245,ENSG00000137831
ENSG00000143297,ENSG00000134317,ENSG00000138030
ENSG00000143340,ENSG00000134318,ENSG00000138061
ENSG00000143512,ENSG00000134463,ENSG00000138115
ENSG00000143839,ENSG00000134516,ENSG00000138207
ENSG00000143850,ENSG00000134569,ENSG00000138326
ENSG00000144119,ENSG00000134571,ENSG00000138395
ENSG00000144331,ENSG00000134780,ENSG00000138459
ENSG00000144452,ENSG00000134824,ENSG00000138606
ENSG00000144681,ENSG00000134899,ENSG00000138744
ENSG00000144834,ENSG00000134910,ENSG00000139370
ENSG00000144891,ENSG00000135476,ENSG00000139531
ENSG00000144908,ENSG00000135655,ENSG00000139549
ENSG00000145087,ENSG00000135845,ENSG00000140009
ENSG00000145242,ENSG00000135929,ENSG00000140395
ENSG00000145423,ENSG00000135930,ENSG00000140481
ENSG00000145506,ENSG00000135932,ENSG00000140497
ENSG00000145824,ENSG00000136059,ENSG00000140876
ENSG00000145863,ENSG00000136068,ENSG00000140941
ENSG00000145864,ENSG00000136213,ENSG00000141026
ENSG00000145888,ENSG00000136267,ENSG00000141446
ENSG00000146285,ENSG00000136425,ENSG00000141503
ENSG00000146555,ENSG00000136444,ENSG00000141505
ENSG00000146755,ENSG00000136541,ENSG00000141552
ENSG00000147041,ENSG00000136560,ENSG00000142230
ENSG00000147138,ENSG00000136859,ENSG00000142330
ENSG00000147256,ENSG00000136861,ENSG00000142632
ENSG00000147570,ENSG00000136918,ENSG00000142892
ENSG00000147689,ENSG00000137090,ENSG00000143106
ENSG00000147697,ENSG00000137094,ENSG00000143184
ENSG00000148346,ENSG00000137166,ENSG00000143450
ENSG00000148795,ENSG00000137193,ENSG00000143479
ENSG00000148848,ENSG00000137267,ENSG00000143499
ENSG00000148965,ENSG00000137273,ENSG00000143575
ENSG00000149043,ENSG00000138030,ENSG00000143621
ENSG00000149403,ENSG00000138035,ENSG00000143793
ENSG00000149506,ENSG00000138080,ENSG00000143799
ENSG00000149534,ENSG00000138101,ENSG00000143954
ENSG00000149633,ENSG00000138180,ENSG00000143995
ENSG00000149654,ENSG00000138207,ENSG00000144029
ENSG00000149948,ENSG00000138246,ENSG00000144036
ENSG00000149968,ENSG00000138617,ENSG00000144136
ENSG00000149970,ENSG00000138639,ENSG00000144635
ENSG00000149972,ENSG00000138686,ENSG00000144962
ENSG00000151023,ENSG00000138757,ENSG00000145088
ENSG00000151704,ENSG00000139549,ENSG00000145335
ENSG00000151917,ENSG00000139714,ENSG00000145506
ENSG00000152128,ENSG00000139974,ENSG00000145700
ENSG00000152207,ENSG00000140043,ENSG00000145741
ENSG00000152292,ENSG00000140092,ENSG00000145826
ENSG00000152611,ENSG00000140297,ENSG00000145839
ENSG00000152672,ENSG00000140459,ENSG00000145863
ENSG00000152766,ENSG00000140650,ENSG00000145901
ENSG00000152931,ENSG00000140743,ENSG00000145990
ENSG00000153132,ENSG00000140853,ENSG00000146243
ENSG00000153820,ENSG00000140943,ENSG00000146576
ENSG00000153976,ENSG00000140968,ENSG00000146809
ENSG00000153993,ENSG00000140986,ENSG00000146966
ENSG00000154118,ENSG00000141294,ENSG00000147485
ENSG00000154269,ENSG00000141338,ENSG00000147571
ENSG00000154316,ENSG00000141527,ENSG00000147576
ENSG00000154319,ENSG00000141542,ENSG00000147654
ENSG00000154451,ENSG00000141639,ENSG00000147689
ENSG00000154493,ENSG00000141977,ENSG00000147853
ENSG00000154764,ENSG00000142168,ENSG00000147869
ENSG00000155530,ENSG00000142449,ENSG00000148225
ENSG00000155886,ENSG00000142655,ENSG00000148290
ENSG00000155897,ENSG00000142856,ENSG00000148341
ENSG00000155980,ENSG00000143061,ENSG00000148358
ENSG00000156103,ENSG00000143079,ENSG00000148377
ENSG00000156127,ENSG00000143107,ENSG00000148606
ENSG00000156234,ENSG00000143256,ENSG00000148841
ENSG00000156395,ENSG00000143320,ENSG00000149050
ENSG00000156413,ENSG00000143393,ENSG00000149136
ENSG00000156738,ENSG00000143549,ENSG00000149243
ENSG00000157131,ENSG00000143553,ENSG00000149269
ENSG00000157330,ENSG00000143748,ENSG00000149380
ENSG00000157542,ENSG00000143768,ENSG00000149548
ENSG00000157765,ENSG00000143811,ENSG00000149557
ENSG00000157884,ENSG00000143862,ENSG00000149657
ENSG00000158022,ENSG00000143952,ENSG00000150337
ENSG00000158055,ENSG00000144029,ENSG00000150433
ENSG00000158125,ENSG00000144063,ENSG00000150681
ENSG00000158270,ENSG00000144224,ENSG00000150687
ENSG00000158477,ENSG00000144596,ENSG00000150750
ENSG00000158481,ENSG00000144747,ENSG00000150787
ENSG00000158485,ENSG00000144791,ENSG00000150961
ENSG00000158488,ENSG00000144824,ENSG00000151062
ENSG00000159387,ENSG00000145147,ENSG00000151176
ENSG00000159556,ENSG00000145246,ENSG00000151500
ENSG00000159763,ENSG00000145833,ENSG00000151640
ENSG00000159958,ENSG00000145860,ENSG00000151650
ENSG00000160180,ENSG00000145868,ENSG00000151849
ENSG00000160181,ENSG00000146049,ENSG00000152404
ENSG00000160185,ENSG00000146066,ENSG00000152422
ENSG00000160307,ENSG00000146197,ENSG00000152457
ENSG00000160505,ENSG00000146670,ENSG00000152475
ENSG00000160654,ENSG00000146856,ENSG00000152595
ENSG00000160683,ENSG00000146966,ENSG00000152611
ENSG00000160856,ENSG00000147127,ENSG00000152689
ENSG00000161055,ENSG00000147419,ENSG00000152767
ENSG00000161270,ENSG00000147434,ENSG00000153130
ENSG00000161509,ENSG00000147650,ENSG00000153157
ENSG00000162366,ENSG00000147655,ENSG00000153487
ENSG00000162552,ENSG00000147869,ENSG00000153823
ENSG00000162706,ENSG00000147872,ENSG00000153896
ENSG00000162723,ENSG00000148331,ENSG00000153982
ENSG00000162739,ENSG00000148444,ENSG00000154102
ENSG00000162897,ENSG00000148634,ENSG00000154143
ENSG00000162951,ENSG00000149043,ENSG00000154162
ENSG00000163032,ENSG00000149231,ENSG00000154269
ENSG00000163060,ENSG00000149480,ENSG00000154438
ENSG00000163064,ENSG00000149503,ENSG00000154493
ENSG00000163207,ENSG00000149571,ENSG00000154553
ENSG00000163209,ENSG00000149577,ENSG00000154814
ENSG00000163216,ENSG00000149633,ENSG00000154914
ENSG00000163273,ENSG00000149922,ENSG00000155066
ENSG00000163285,ENSG00000151726,ENSG00000155256
ENSG00000163395,ENSG00000153246,ENSG00000155465
ENSG00000163462,ENSG00000153707,ENSG00000155660
ENSG00000163508,ENSG00000154305,ENSG00000155890
ENSG00000163518,ENSG00000154451,ENSG00000155962
ENSG00000163519,ENSG00000154822,ENSG00000156587
ENSG00000163534,ENSG00000154920,ENSG00000156858
ENSG00000163564,ENSG00000155189,ENSG00000157045
ENSG00000163568,ENSG00000155545,ENSG00000157211
ENSG00000163599,ENSG00000155629,ENSG00000157240
ENSG00000163600,ENSG00000156113,ENSG00000157782
ENSG00000163734,ENSG00000156603,ENSG00000157881
ENSG00000163735,ENSG00000156642,ENSG00000157884
ENSG00000163736,ENSG00000156966,ENSG00000158042
ENSG00000163739,ENSG00000156968,ENSG00000158109
ENSG00000163751,ENSG00000156976,ENSG00000158258
ENSG00000163817,ENSG00000157131,ENSG00000158292
ENSG00000163898,ENSG00000157216,ENSG00000158402
ENSG00000164093,ENSG00000157617,ENSG00000158683
ENSG00000164265,ENSG00000157734,ENSG00000158691
ENSG00000164326,ENSG00000157765,ENSG00000158815
ENSG00000164400,ENSG00000157895,ENSG00000158864
ENSG00000164440,ENSG00000158258,ENSG00000159259
ENSG00000164485,ENSG00000158710,ENSG00000159261
ENSG00000164509,ENSG00000158773,ENSG00000159307
ENSG00000164530,ENSG00000158901,ENSG00000159593
ENSG00000164647,ENSG00000159082,ENSG00000159713
ENSG00000164756,ENSG00000159111,ENSG00000159884
ENSG00000164825,ENSG00000159176,ENSG00000159917
ENSG00000164932,ENSG00000159377,ENSG00000160050
ENSG00000164946,ENSG00000159593,ENSG00000160094
ENSG00000165023,ENSG00000159708,ENSG00000160183
ENSG00000165061,ENSG00000159873,ENSG00000160191
ENSG00000165125,ENSG00000160014,ENSG00000160233
ENSG00000165188,ENSG00000160097,ENSG00000160298
ENSG00000165272,ENSG00000160188,ENSG00000160307
ENSG00000165300,ENSG00000160209,ENSG00000160613
ENSG00000165309,ENSG00000160688,ENSG00000160883
ENSG00000165323,ENSG00000160691,ENSG00000160886
ENSG00000165376,ENSG00000160767,ENSG00000160888
ENSG00000165495,ENSG00000160789,ENSG00000161217
ENSG00000165731,ENSG00000160799,ENSG00000161381
