GE,ME,MI
ENSG00000136155,ENSG00000125731,ENSG00000125551
ENSG00000136327,ENSG00000125744,ENSG00000126391
ENSG00000136574,ENSG00000125798,ENSG00000126524
ENSG00000136872,ENSG00000125844,ENSG00000126562
ENSG00000137142,ENSG00000125888,ENSG00000126733
ENSG00000137203,ENSG00000126457,ENSG00000127540
ENSG00000137270,ENSG00000126778,ENSG00000127663
ENSG00000137440,ENSG00000126822,ENSG00000127824
ENSG00000137648,ENSG00000127152,ENSG00000128285
ENSG00000137868,ENSG00000127947,ENSG00000128294
ENSG00000138039,ENSG00000128311,ENSG00000128524
ENSG00000138207,ENSG00000128422,ENSG00000128656
ENSG00000138411,ENSG00000128482,ENSG00000129028
ENSG00000138622,ENSG00000128596,ENSG00000129167
ENSG00000138675,ENSG00000128609,ENSG00000129170
ENSG00000138696,ENSG00000128656,ENSG00000129250
ENSG00000139144,ENSG00000129007,ENSG00000129566
ENSG00000139304,ENSG00000129566,ENSG00000129596
ENSG00000139352,ENSG00000130226,ENSG00000130222
ENSG00000139364,ENSG00000130714,ENSG00000131019
ENSG00000139445,ENSG00000130997,ENSG00000131068
ENSG00000139515,ENSG00000131196,ENSG00000131187
ENSG00000139800,ENSG00000131389,ENSG00000131480
ENSG00000140287,ENSG00000131620,ENSG00000132341
ENSG00000140519,ENSG00000131668,ENSG00000132383
ENSG00000140675,ENSG00000131771,ENSG00000132570
ENSG00000141449,ENSG00000131981,ENSG00000132661
ENSG00000141668,ENSG00000132141,ENSG00000132703
ENSG00000141750,ENSG00000132394,ENSG00000132915
ENSG00000142319,ENSG00000133083,ENSG00000133131
ENSG00000142549,ENSG00000134014,ENSG00000133318
ENSG00000142611,ENSG00000134245,ENSG00000134253
ENSG00000142619,ENSG00000134317,ENSG00000134339
ENSG00000142748,ENSG00000134318,ENSG00000134755
ENSG00000143768,ENSG00000134882,ENSG00000134853
ENSG00000143839,ENSG00000134962,ENSG00000135070
ENSG00000143921,ENSG00000135365,ENSG00000135253
ENSG00000144057,ENSG00000135655,ENSG00000135473
ENSG00000144119,ENSG00000135845,ENSG00000135900
ENSG00000144229,ENSG00000135913,ENSG00000136100
ENSG00000144369,ENSG00000135929,ENSG00000136371
ENSG00000145242,ENSG00000136021,ENSG00000136487
ENSG00000145626,ENSG00000136059,ENSG00000136522
ENSG00000145681,ENSG00000136068,ENSG00000136541
ENSG00000145777,ENSG00000136213,ENSG00000136636
ENSG00000145920,ENSG00000136267,ENSG00000136717
ENSG00000146166,ENSG00000136270,ENSG00000136877
ENSG00000146910,ENSG00000136732,ENSG00000136895
ENSG00000147481,ENSG00000136908,ENSG00000137193
ENSG00000147485,ENSG00000137090,ENSG00000137261
ENSG00000147614,ENSG00000137166,ENSG00000137364
ENSG00000148408,ENSG00000137203,ENSG00000137947
ENSG00000148942,ENSG00000137265,ENSG00000137948
ENSG00000148965,ENSG00000137273,ENSG00000138029
ENSG00000149403,ENSG00000137822,ENSG00000138030
ENSG00000149451,ENSG00000138180,ENSG00000138092
ENSG00000149452,ENSG00000138246,ENSG00000138095
ENSG00000149534,ENSG00000138303,ENSG00000138315
ENSG00000149654,ENSG00000138613,ENSG00000138326
ENSG00000150201,ENSG00000138686,ENSG00000138443
ENSG00000150275,ENSG00000138741,ENSG00000138613
ENSG00000150556,ENSG00000138794,ENSG00000138771
ENSG00000151012,ENSG00000139618,ENSG00000138777
ENSG00000151136,ENSG00000139974,ENSG00000138798
ENSG00000151224,ENSG00000140297,ENSG00000140254
ENSG00000151365,ENSG00000140459,ENSG00000140350
ENSG00000151418,ENSG00000140545,ENSG00000140497
ENSG00000151704,ENSG00000140749,ENSG00000140557
ENSG00000151882,ENSG00000141480,ENSG00000140577
ENSG00000152092,ENSG00000141497,ENSG00000140807
ENSG00000152207,ENSG00000141527,ENSG00000141946
ENSG00000152292,ENSG00000141542,ENSG00000142230
ENSG00000152578,ENSG00000141639,ENSG00000142327
ENSG00000152931,ENSG00000141977,ENSG00000142632
ENSG00000153446,ENSG00000142408,ENSG00000142687
ENSG00000154027,ENSG00000142655,ENSG00000143125
ENSG00000154678,ENSG00000143013,ENSG00000143315
ENSG00000155066,ENSG00000143107,ENSG00000143368
ENSG00000155918,ENSG00000143320,ENSG00000143373
ENSG00000156234,ENSG00000143748,ENSG00000143458
ENSG00000156284,ENSG00000143768,ENSG00000143954
ENSG00000156466,ENSG00000143862,ENSG00000144035
ENSG00000156564,ENSG00000143952,ENSG00000145192
ENSG00000156925,ENSG00000144395,ENSG00000145198
ENSG00000157005,ENSG00000144596,ENSG00000145220
ENSG00000157613,ENSG00000144824,ENSG00000145283
ENSG00000157765,ENSG00000145248,ENSG00000145332
ENSG00000158296,ENSG00000145794,ENSG00000145354
ENSG00000158402,ENSG00000145860,ENSG00000145494
ENSG00000158553,ENSG00000145868,ENSG00000145700
ENSG00000158560,ENSG00000145907,ENSG00000145839
ENSG00000159184,ENSG00000146049,ENSG00000145863
ENSG00000159212,ENSG00000146063,ENSG00000146576
ENSG00000159251,ENSG00000146197,ENSG00000146757
ENSG00000160202,ENSG00000146215,ENSG00000147144
ENSG00000160471,ENSG00000146648,ENSG00000147485
ENSG00000161896,ENSG00000146701,ENSG00000147576
ENSG00000162391,ENSG00000146856,ENSG00000148175
ENSG00000162399,ENSG00000147434,ENSG00000148341
ENSG00000162598,ENSG00000147457,ENSG00000148358
ENSG00000162624,ENSG00000147592,ENSG00000148935
ENSG00000162687,ENSG00000148737,ENSG00000148950
ENSG00000162951,ENSG00000149131,ENSG00000149243
ENSG00000163017,ENSG00000149577,ENSG00000149403
ENSG00000163032,ENSG00000150760,ENSG00000149489
ENSG00000163064,ENSG00000151067,ENSG00000150347
ENSG00000163331,ENSG00000151834,ENSG00000150433
ENSG00000163530,ENSG00000152439,ENSG00000150687
ENSG00000163586,ENSG00000153250,ENSG00000150787
ENSG00000163735,ENSG00000153707,ENSG00000151418
ENSG00000163751,ENSG00000154016,ENSG00000151632
ENSG00000163873,ENSG00000154065,ENSG00000151846
ENSG00000164076,ENSG00000154237,ENSG00000151917
ENSG00000164078,ENSG00000154305,ENSG00000152669
ENSG00000164093,ENSG00000154451,ENSG00000152684
ENSG00000164220,ENSG00000154556,ENSG00000152942
ENSG00000164266,ENSG00000154920,ENSG00000153140
ENSG00000164287,ENSG00000155034,ENSG00000153201
ENSG00000164362,ENSG00000155052,ENSG00000153574
ENSG00000164434,ENSG00000155189,ENSG00000153790
ENSG00000164438,ENSG00000155744,ENSG00000154493
ENSG00000164530,ENSG00000155816,ENSG00000155189
ENSG00000164532,ENSG00000155846,ENSG00000155363
ENSG00000164742,ENSG00000156414,ENSG00000155380
ENSG00000165061,ENSG00000156642,ENSG00000155660
ENSG00000165379,ENSG00000156966,ENSG00000155719
ENSG00000165730,ENSG00000157191,ENSG00000157191
ENSG00000165794,ENSG00000157216,ENSG00000157593
ENSG00000166049,ENSG00000157349,ENSG00000157916
ENSG00000166105,ENSG00000157617,ENSG00000158292
ENSG00000166407,ENSG00000157734,ENSG00000158710
ENSG00000166426,ENSG00000157765,ENSG00000158748
ENSG00000166535,ENSG00000157766,ENSG00000159387
ENSG00000166828,ENSG00000157884,ENSG00000159593
ENSG00000166869,ENSG00000158604,ENSG00000159713
ENSG00000166923,ENSG00000158773,ENSG00000159714
ENSG00000167080,ENSG00000159167,ENSG00000160211
ENSG00000167157,ENSG00000159173,ENSG00000160410
ENSG00000167165,ENSG00000159720,ENSG00000160613
ENSG00000167434,ENSG00000160014,ENSG00000161618
ENSG00000167748,ENSG00000160097,ENSG00000161664
ENSG00000167749,ENSG00000160188,ENSG00000161847
ENSG00000167755,ENSG00000160505,ENSG00000161960
ENSG00000167757,ENSG00000160570,ENSG00000162600
ENSG00000167798,ENSG00000160767,ENSG00000162747
ENSG00000167889,ENSG00000160999,ENSG00000162877
ENSG00000168269,ENSG00000161328,ENSG00000163214
ENSG00000168447,ENSG00000161533,ENSG00000163217
ENSG00000168539,ENSG00000161558,ENSG00000163626
ENSG00000168671,ENSG00000161640,ENSG00000163900
ENSG00000168703,ENSG00000161647,ENSG00000163960
ENSG00000168772,ENSG00000161921,ENSG00000164129
ENSG00000168843,ENSG00000162073,ENSG00000164867
ENSG00000168959,ENSG00000162222,ENSG00000165118
ENSG00000169006,ENSG00000162227,ENSG00000165124
ENSG00000169297,ENSG00000162441,ENSG00000165264
ENSG00000169393,ENSG00000162460,ENSG00000165349
ENSG00000169777,ENSG00000162592,ENSG00000165675
ENSG00000169900,ENSG00000162669,ENSG00000165775
ENSG00000169903,ENSG00000162702,ENSG00000165795
ENSG00000170214,ENSG00000162755,ENSG00000165973
ENSG00000170231,ENSG00000162909,ENSG00000165985
ENSG00000170262,ENSG00000163263,ENSG00000166192
ENSG00000170382,ENSG00000163312,ENSG00000166387
ENSG00000170419,ENSG00000163328,ENSG00000166411
ENSG00000170498,ENSG00000163393,ENSG00000166441
ENSG00000170703,ENSG00000163785,ENSG00000166704
ENSG00000170837,ENSG00000163898,ENSG00000166794
ENSG00000171004,ENSG00000163900,ENSG00000166840
ENSG00000171243,ENSG00000163930,ENSG00000166926
ENSG00000171345,ENSG00000164007,ENSG00000167178
ENSG00000171431,ENSG00000164175,ENSG00000167468
ENSG00000171450,ENSG00000164188,ENSG00000167487
ENSG00000171747,ENSG00000164347,ENSG00000167555
ENSG00000171759,ENSG00000164363,ENSG00000167578
ENSG00000171873,ENSG00000164485,ENSG00000167654
ENSG00000172031,ENSG00000164708,ENSG00000167771
ENSG00000172156,ENSG00000164733,ENSG00000167775
ENSG00000172236,ENSG00000164867,ENSG00000167996
ENSG00000172458,ENSG00000164983,ENSG00000168038
ENSG00000172497,ENSG00000165548,ENSG00000168116
ENSG00000172724,ENSG00000165699,ENSG00000168216
ENSG00000172733,ENSG00000165959,ENSG00000168393
ENSG00000172995,ENSG00000165983,ENSG00000168453
ENSG00000173253,ENSG00000166106,ENSG00000168461
ENSG00000173432,ENSG00000166426,ENSG00000168528
ENSG00000173467,ENSG00000166508,ENSG00000168589
ENSG00000174562,ENSG00000166579,ENSG00000168827
ENSG00000174567,ENSG00000166747,ENSG00000168924
ENSG00000174672,ENSG00000166856,ENSG00000168936
ENSG00000174963,ENSG00000167562,ENSG00000169035
ENSG00000175084,ENSG00000167566,ENSG00000169087
ENSG00000175093,ENSG00000167625,ENSG00000169105
ENSG00000175121,ENSG00000167644,ENSG00000169248
ENSG00000175229,ENSG00000167748,ENSG00000169251
ENSG00000175287,ENSG00000167895,ENSG00000169413
ENSG00000175315,ENSG00000168309,ENSG00000169435
ENSG00000175497,ENSG00000168421,ENSG00000169877
ENSG00000175697,ENSG00000168461,ENSG00000169896
ENSG00000175946,ENSG00000168495,ENSG00000170145
ENSG00000176153,ENSG00000168906,ENSG00000170293
ENSG00000176165,ENSG00000169118,ENSG00000170632
ENSG00000176406,ENSG00000169155,ENSG00000170791
ENSG00000176842,ENSG00000169217,ENSG00000170909
ENSG00000177301,ENSG00000169248,ENSG00000170950
ENSG00000178235,ENSG00000169291,ENSG00000171017
ENSG00000178568,ENSG00000169314,ENSG00000171155
ENSG00000178828,ENSG00000169562,ENSG00000171564
ENSG00000179046,ENSG00000169718,ENSG00000171772
ENSG00000179242,ENSG00000169877,ENSG00000171798
ENSG00000179399,ENSG00000170214,ENSG00000172061
ENSG00000179869,ENSG00000170374,ENSG00000172315
ENSG00000179930,ENSG00000170484,ENSG00000172331
ENSG00000180210,ENSG00000170549,ENSG00000172382
ENSG00000180287,ENSG00000170561,ENSG00000172650
ENSG00000180483,ENSG00000170801,ENSG00000172663
ENSG00000181215,ENSG00000171298,ENSG00000172831
ENSG00000181408,ENSG00000171346,ENSG00000172985
ENSG00000181577,ENSG00000171466,ENSG00000172995
ENSG00000181656,ENSG00000171475,ENSG00000173153
ENSG00000182040,ENSG00000171617,ENSG00000173237
ENSG00000182103,ENSG00000171812,ENSG00000174032
ENSG00000182272,ENSG00000171824,ENSG00000174255
ENSG00000182348,ENSG00000172183,ENSG00000174327
ENSG00000182379,ENSG00000172828,ENSG00000174373
ENSG00000182459,ENSG00000172890,ENSG00000174950
ENSG00000182771,ENSG00000172922,ENSG00000175229
ENSG00000183036,ENSG00000172977,ENSG00000175782
ENSG00000183067,ENSG00000173113,ENSG00000175792
ENSG00000183072,ENSG00000173253,ENSG00000176014
ENSG00000183091,ENSG00000173486,ENSG00000176022
ENSG00000183150,ENSG00000174307,ENSG00000176029
ENSG00000183378,ENSG00000174358,ENSG00000176182
ENSG00000183668,ENSG00000174370,ENSG00000176842
ENSG00000183775,ENSG00000174611,ENSG00000176903
ENSG00000183778,ENSG00000175294,ENSG00000176915
ENSG00000183783,ENSG00000175595,ENSG00000177105
ENSG00000183960,ENSG00000175832,ENSG00000177542
ENSG00000184144,ENSG00000175895,ENSG00000177697
ENSG00000184221,ENSG00000176014,ENSG00000177854
ENSG00000184292,ENSG00000176194,ENSG00000178222
ENSG00000184611,ENSG00000176697,ENSG00000178585
ENSG00000184985,ENSG00000176788,ENSG00000178694
ENSG00000184995,ENSG00000176974,ENSG00000180251
ENSG00000185332,ENSG00000177853,ENSG00000180532
ENSG00000185985,ENSG00000177954,ENSG00000180822
ENSG00000186115,ENSG00000177994,ENSG00000181222
ENSG00000186335,ENSG00000178343,ENSG00000181234
ENSG00000186466,ENSG00000178537,ENSG00000181634
ENSG00000186684,ENSG00000178586,ENSG00000182271
ENSG00000187398,ENSG00000178802,ENSG00000183035
ENSG00000187416,ENSG00000179520,ENSG00000183060
ENSG00000187553,ENSG00000179921,ENSG00000183571
ENSG00000187621,ENSG00000180061,ENSG00000183914
ENSG00000187714,ENSG00000180233,ENSG00000184058
ENSG00000187726,ENSG00000180537,ENSG00000184113
ENSG00000187783,ENSG00000180992,ENSG00000184388
ENSG00000188064,ENSG00000181085,ENSG00000184735
ENSG00000188076,ENSG00000181638,ENSG00000184788
ENSG00000188338,ENSG00000181826,ENSG00000184867
ENSG00000188385,ENSG00000182223,ENSG00000184983
ENSG00000188487,ENSG00000182551,ENSG00000185220
ENSG00000188505,ENSG00000182774,ENSG00000185247
ENSG00000188803,ENSG00000182809,ENSG00000185250
ENSG00000188869,ENSG00000182836,ENSG00000185420
ENSG00000188883,ENSG00000182968,ENSG00000185475
ENSG00000189056,ENSG00000183385,ENSG00000185942
ENSG00000189064,ENSG00000183549,ENSG00000185947
ENSG00000189280,ENSG00000183935,ENSG00000185973
ENSG00000196092,ENSG00000184937,ENSG00000186141
ENSG00000196353,ENSG00000185129,ENSG00000186150
ENSG00000196611,ENSG00000185442,ENSG00000186265
ENSG00000196859,ENSG00000185800,ENSG00000186283
ENSG00000197172,ENSG00000185829,ENSG00000186625
ENSG00000197253,ENSG00000185873,ENSG00000186665
ENSG00000197406,ENSG00000186204,ENSG00000187714
ENSG00000197408,ENSG00000186493,ENSG00000187753
ENSG00000197587,ENSG00000186625,ENSG00000187838
ENSG00000197588,ENSG00000186967,ENSG00000188021
ENSG00000197614,ENSG00000187144,ENSG00000188060
ENSG00000197721,ENSG00000187187,ENSG00000188157
ENSG00000197893,ENSG00000187514,ENSG00000188234
ENSG00000197901,ENSG00000187688,ENSG00000188739
ENSG00000198054,ENSG00000187689,ENSG00000189013
ENSG00000198074,ENSG00000188488,ENSG00000189042
ENSG00000198398,ENSG00000196155,ENSG00000189057
ENSG00000198597,ENSG00000196169,ENSG00000189164
ENSG00000198759,ENSG00000196196,ENSG00000189376
ENSG00000198829,ENSG00000196352,ENSG00000189433
ENSG00000198838,ENSG00000197415,ENSG00000196074
ENSG00000198930,ENSG00000197429,ENSG00000196218
ENSG00000198963,ENSG00000197471,ENSG00000196338
ENSG00000203727,ENSG00000197472,ENSG00000196357
ENSG00000203837,ENSG00000197646,ENSG00000196368
ENSG00000204033,ENSG00000197951,ENSG00000196616
ENSG00000204175,ENSG00000198087,ENSG00000196684
ENSG00000204385,ENSG00000198178,ENSG00000196812
ENSG00000204511,ENSG00000198182,ENSG00000196924
ENSG00000204669,ENSG00000198400,ENSG00000196975
ENSG00000204936,ENSG00000198467,ENSG00000197380
ENSG00000204941,ENSG00000198482,ENSG00000197405
ENSG00000204950,ENSG00000198783,ENSG00000197410
ENSG00000205143,ENSG00000198818,ENSG00000197901
ENSG00000205277,ENSG00000198830,ENSG00000197915
ENSG00000205279,ENSG00000198837,ENSG00000197935
ENSG00000205777,ENSG00000198851,ENSG00000198028
ENSG00000206432,ENSG00000200089,ENSG00000198189
ENSG00000206557,ENSG00000200636,ENSG00000198547
ENSG00000211452,ENSG00000201318,ENSG00000198839
ENSG00000213401,ENSG00000203710,ENSG00000198865
ENSG00000213886,ENSG00000204305,ENSG00000198912
ENSG00000214510,ENSG00000204316,ENSG00000203747
ENSG00000214842,ENSG00000204657,ENSG00000203786
ENSG00000214860,ENSG00000204852,ENSG00000203965
ENSG00000215218,ENSG00000205076,ENSG00000204149
ENSG00000221818,ENSG00000205213,ENSG00000204195
ENSG00000221867,ENSG00000205361,ENSG00000204363
ENSG00000224982,ENSG00000205362,ENSG00000204479
ENSG00000225383,ENSG00000212296,ENSG00000205038
ENSG00000227418,ENSG00000212899,ENSG00000205364
ENSG00000227471,ENSG00000213024,ENSG00000205927
ENSG00000227488,ENSG00000213347,ENSG00000206075
ENSG00000227802,ENSG00000213889,ENSG00000211445
ENSG00000229807,ENSG00000214367,ENSG00000213064
ENSG00000231924,ENSG00000214595,ENSG00000213516
ENSG00000237388,ENSG00000221843,ENSG00000213578
ENSG00000241119,ENSG00000225746,ENSG00000214113
ENSG00000241476,ENSG00000226306,ENSG00000221944
ENSG00000241635,ENSG00000226397,ENSG00000224940
ENSG00000242366,ENSG00000231672,ENSG00000234906
ENSG00000242515,ENSG00000234224,ENSG00000236104
ENSG00000243137,ENSG00000237517,ENSG00000237541
ENSG00000244067,ENSG00000239112,ENSG00000239887
ENSG00000244122,ENSG00000239998,ENSG00000242259
ENSG00000244474,ENSG00000241595,ENSG00000243414
ENSG00000248144,ENSG00000241721,ENSG00000243943
ENSG00000250799,ENSG00000243137,ENSG00000250479
ENSG00000251493,ENSG00000243709,ENSG00000251192
ENSG00000257017,ENSG00000244355,ENSG00000253148
ENSG00000258713,ENSG00000245680,ENSG00000253831
ENSG00000258986,ENSG00000245848,ENSG00000254858
ENSG00000266524,ENSG00000247596,ENSG00000256223
ENSG00000268089,ENSG00000248483,ENSG00000256812
ENSG00000268606,ENSG00000251655,ENSG00000258986
ENSG00000268902,ENSG00000253368,ENSG00000259384
ENSG00000268916,ENSG00000255408,ENSG00000261509
ENSG00000272636,ENSG00000255552,ENSG00000267978
ENSG00000272701,ENSG00000256713,ENSG00000275835
ENSG00000273706,ENSG00000256977,ENSG00000277443
