GE,ME,MI
ENSG00000055118,ENSG00000040731,ENSG00000038532
ENSG00000056291,ENSG00000041357,ENSG00000041982
ENSG00000058085,ENSG00000042753,ENSG00000041988
ENSG00000058404,ENSG00000043462,ENSG00000042088
ENSG00000060566,ENSG00000044459,ENSG00000043039
ENSG00000060709,ENSG00000046653,ENSG00000046647
ENSG00000060718,ENSG00000047457,ENSG00000046651
ENSG00000062038,ENSG00000047617,ENSG00000047457
ENSG00000062282,ENSG00000048545,ENSG00000047617
ENSG00000064218,ENSG00000049089,ENSG00000047621
ENSG00000064787,ENSG00000049618,ENSG00000048342
ENSG00000065833,ENSG00000050820,ENSG00000048392
ENSG00000066032,ENSG00000051108,ENSG00000049249
ENSG00000066279,ENSG00000051382,ENSG00000049656
ENSG00000068489,ENSG00000051825,ENSG00000054116
ENSG00000068976,ENSG00000052344,ENSG00000054793
ENSG00000068985,ENSG00000054523,ENSG00000055118
ENSG00000069011,ENSG00000054654,ENSG00000055332
ENSG00000069206,ENSG00000056972,ENSG00000057935
ENSG00000070748,ENSG00000057663,ENSG00000058085
ENSG00000070808,ENSG00000058404,ENSG00000062282
ENSG00000070886,ENSG00000058799,ENSG00000063176
ENSG00000071909,ENSG00000059728,ENSG00000063244
ENSG00000071991,ENSG00000060558,ENSG00000063322
ENSG00000072041,ENSG00000060566,ENSG00000063601
ENSG00000073067,ENSG00000061794,ENSG00000064932
ENSG00000073150,ENSG00000062038,ENSG00000064989
ENSG00000073282,ENSG00000062282,ENSG00000065308
ENSG00000073670,ENSG00000062822,ENSG00000065325
ENSG00000073754,ENSG00000063046,ENSG00000065371
ENSG00000074211,ENSG00000063180,ENSG00000065548
ENSG00000074276,ENSG00000064199,ENSG00000065618
ENSG00000074317,ENSG00000064218,ENSG00000066056
ENSG00000075035,ENSG00000064545,ENSG00000066136
ENSG00000075043,ENSG00000064932,ENSG00000066455
ENSG00000075340,ENSG00000065534,ENSG00000067334
ENSG00000077264,ENSG00000065615,ENSG00000067445
ENSG00000077279,ENSG00000066427,ENSG00000068400
ENSG00000077327,ENSG00000066455,ENSG00000068438
ENSG00000077522,ENSG00000066468,ENSG00000068724
ENSG00000077935,ENSG00000066827,ENSG00000068878
ENSG00000078114,ENSG00000066855,ENSG00000069018
ENSG00000079112,ENSG00000066923,ENSG00000069248
ENSG00000079156,ENSG00000067066,ENSG00000069329
ENSG00000079393,ENSG00000068097,ENSG00000070404
ENSG00000079557,ENSG00000068654,ENSG00000070413
ENSG00000080007,ENSG00000068781,ENSG00000070423
ENSG00000080031,ENSG00000068784,ENSG00000072415
ENSG00000080166,ENSG00000068885,ENSG00000072858
ENSG00000080293,ENSG00000069667,ENSG00000073578
ENSG00000080511,ENSG00000069696,ENSG00000073910
ENSG00000080573,ENSG00000070193,ENSG00000074370
ENSG00000080709,ENSG00000070388,ENSG00000074706
ENSG00000081248,ENSG00000070526,ENSG00000074803
ENSG00000081853,ENSG00000070731,ENSG00000075142
ENSG00000081985,ENSG00000070882,ENSG00000075388
ENSG00000082175,ENSG00000072062,ENSG00000075461
ENSG00000082293,ENSG00000072110,ENSG00000075884
ENSG00000082482,ENSG00000072135,ENSG00000076201
ENSG00000082556,ENSG00000072310,ENSG00000076555
ENSG00000084453,ENSG00000072364,ENSG00000076650
ENSG00000085552,ENSG00000072518,ENSG00000076685
ENSG00000086159,ENSG00000072682,ENSG00000077420
ENSG00000086205,ENSG00000072832,ENSG00000077514
ENSG00000086570,ENSG00000073417,ENSG00000077713
ENSG00000087076,ENSG00000073803,ENSG00000077935
ENSG00000087494,ENSG00000073849,ENSG00000078053
ENSG00000087510,ENSG00000073921,ENSG00000078114
ENSG00000088726,ENSG00000074181,ENSG00000078142
ENSG00000088836,ENSG00000074416,ENSG00000078674
ENSG00000089250,ENSG00000074582,ENSG00000078808
ENSG00000089356,ENSG00000075043,ENSG00000079215
ENSG00000089685,ENSG00000075131,ENSG00000079385
ENSG00000090889,ENSG00000075188,ENSG00000079805
ENSG00000090932,ENSG00000075213,ENSG00000079931
ENSG00000091128,ENSG00000075292,ENSG00000079999
ENSG00000091181,ENSG00000075413,ENSG00000080189
ENSG00000091428,ENSG00000076944,ENSG00000080200
ENSG00000091482,ENSG00000077327,ENSG00000080618
ENSG00000091879,ENSG00000077454,ENSG00000080822
ENSG00000092009,ENSG00000077942,ENSG00000080854
ENSG00000092054,ENSG00000077943,ENSG00000080910
ENSG00000092068,ENSG00000078018,ENSG00000081041
ENSG00000092377,ENSG00000078070,ENSG00000081051
ENSG00000092445,ENSG00000078246,ENSG00000081177
ENSG00000092607,ENSG00000078399,ENSG00000081277
ENSG00000095203,ENSG00000078814,ENSG00000081377
ENSG00000095596,ENSG00000079459,ENSG00000081923
ENSG00000095627,ENSG00000079689,ENSG00000082515
ENSG00000095917,ENSG00000080293,ENSG00000083099
ENSG00000096088,ENSG00000080618,ENSG00000083123
ENSG00000099139,ENSG00000081177,ENSG00000083535
ENSG00000099338,ENSG00000081237,ENSG00000083937
ENSG00000099617,ENSG00000081277,ENSG00000084073
ENSG00000100024,ENSG00000081985,ENSG00000084463
ENSG00000100078,ENSG00000082153,ENSG00000084754
ENSG00000100095,ENSG00000082898,ENSG00000085491
ENSG00000100170,ENSG00000083312,ENSG00000085721
ENSG00000100302,ENSG00000083828,ENSG00000085872
ENSG00000100344,ENSG00000085382,ENSG00000085999
ENSG00000100346,ENSG00000085511,ENSG00000086065
ENSG00000100362,ENSG00000085552,ENSG00000086200
ENSG00000100448,ENSG00000085644,ENSG00000086548
ENSG00000100473,ENSG00000086015,ENSG00000087077
ENSG00000100526,ENSG00000086062,ENSG00000087087
ENSG00000100593,ENSG00000086289,ENSG00000087157
ENSG00000100604,ENSG00000086475,ENSG00000087253
ENSG00000100665,ENSG00000086589,ENSG00000087263
ENSG00000100678,ENSG00000087076,ENSG00000087301
ENSG00000100721,ENSG00000087085,ENSG00000087365
ENSG00000100987,ENSG00000087266,ENSG00000087995
ENSG00000101115,ENSG00000087495,ENSG00000088053
ENSG00000101144,ENSG00000088035,ENSG00000088280
ENSG00000101203,ENSG00000088053,ENSG00000088320
ENSG00000101230,ENSG00000088448,ENSG00000088826
ENSG00000101280,ENSG00000088682,ENSG00000088876
ENSG00000101282,ENSG00000088727,ENSG00000088930
ENSG00000101323,ENSG00000088766,ENSG00000088992
ENSG00000101441,ENSG00000088836,ENSG00000089116
ENSG00000101447,ENSG00000088986,ENSG00000089163
ENSG00000101542,ENSG00000089157,ENSG00000089220
ENSG00000101638,ENSG00000089280,ENSG00000089280
ENSG00000101746,ENSG00000089356,ENSG00000089685
ENSG00000101850,ENSG00000089902,ENSG00000090054
ENSG00000101892,ENSG00000090020,ENSG00000090316
ENSG00000101955,ENSG00000090061,ENSG00000090520
ENSG00000101958,ENSG00000090447,ENSG00000090989
ENSG00000102021,ENSG00000090470,ENSG00000091137
ENSG00000102104,ENSG00000091490,ENSG00000091140
ENSG00000102145,ENSG00000091583,ENSG00000091164
ENSG00000102174,ENSG00000091831,ENSG00000091592
ENSG00000102230,ENSG00000091947,ENSG00000092036
ENSG00000102243,ENSG00000092010,ENSG00000092096
ENSG00000102287,ENSG00000092108,ENSG00000092853
ENSG00000102359,ENSG00000092421,ENSG00000092871
ENSG00000102384,ENSG00000092871,ENSG00000094841
ENSG00000102385,ENSG00000092929,ENSG00000095319
ENSG00000102854,ENSG00000095319,ENSG00000095596
ENSG00000103023,ENSG00000095370,ENSG00000096433
ENSG00000103154,ENSG00000095627,ENSG00000096872
ENSG00000103355,ENSG00000095637,ENSG00000099203
ENSG00000103485,ENSG00000095752,ENSG00000099219
ENSG00000103522,ENSG00000095787,ENSG00000099622
ENSG00000103546,ENSG00000096006,ENSG00000099940
ENSG00000104237,ENSG00000096696,ENSG00000100078
ENSG00000104313,ENSG00000099341,ENSG00000100142
ENSG00000104327,ENSG00000099364,ENSG00000100154
ENSG00000104413,ENSG00000099617,ENSG00000100196
ENSG00000104435,ENSG00000099783,ENSG00000100280
ENSG00000104722,ENSG00000099797,ENSG00000100292
ENSG00000104826,ENSG00000099810,ENSG00000100296
ENSG00000104879,ENSG00000099866,ENSG00000100319
ENSG00000104921,ENSG00000099954,ENSG00000100325
ENSG00000104953,ENSG00000099956,ENSG00000100330
ENSG00000104967,ENSG00000099958,ENSG00000100478
ENSG00000105048,ENSG00000099991,ENSG00000100490
ENSG00000105131,ENSG00000100028,ENSG00000100522
ENSG00000105143,ENSG00000100207,ENSG00000100554
ENSG00000105290,ENSG00000100216,ENSG00000100568
ENSG00000105369,ENSG00000100221,ENSG00000100632
ENSG00000105409,ENSG00000100225,ENSG00000100926
ENSG00000105419,ENSG00000100226,ENSG00000100941
ENSG00000105467,ENSG00000100266,ENSG00000101000
ENSG00000105492,ENSG00000100325,ENSG00000101096
ENSG00000105523,ENSG00000100330,ENSG00000101161
ENSG00000105550,ENSG00000100353,ENSG00000101204
ENSG00000105664,ENSG00000100365,ENSG00000101230
ENSG00000105668,ENSG00000100413,ENSG00000101255
ENSG00000105696,ENSG00000100417,ENSG00000101298
ENSG00000105825,ENSG00000100439,ENSG00000101439
ENSG00000105880,ENSG00000100462,ENSG00000101557
ENSG00000105894,ENSG00000100578,ENSG00000101811
ENSG00000105929,ENSG00000100592,ENSG00000101882
ENSG00000105989,ENSG00000100603,ENSG00000101901
ENSG00000106031,ENSG00000100612,ENSG00000101986
ENSG00000106038,ENSG00000100614,ENSG00000102076
ENSG00000106278,ENSG00000100697,ENSG00000102144
ENSG00000106336,ENSG00000100802,ENSG00000102241
ENSG00000106384,ENSG00000100888,ENSG00000102245
ENSG00000106483,ENSG00000100987,ENSG00000102387
ENSG00000106511,ENSG00000101017,ENSG00000102858
ENSG00000106541,ENSG00000101104,ENSG00000102898
ENSG00000106689,ENSG00000101187,ENSG00000102978
ENSG00000106809,ENSG00000101188,ENSG00000103034
ENSG00000106927,ENSG00000101365,ENSG00000103064
ENSG00000107159,ENSG00000101457,ENSG00000103111
ENSG00000107317,ENSG00000101850,ENSG00000103126
ENSG00000107447,ENSG00000101986,ENSG00000103187
ENSG00000107485,ENSG00000102054,ENSG00000103257
ENSG00000107593,ENSG00000102109,ENSG00000103313
ENSG00000107807,ENSG00000102468,ENSG00000103365
ENSG00000108551,ENSG00000102572,ENSG00000103485
ENSG00000108700,ENSG00000102805,ENSG00000103653
ENSG00000108947,ENSG00000102879,ENSG00000103710
ENSG00000109072,ENSG00000102890,ENSG00000103723
ENSG00000109193,ENSG00000102935,ENSG00000104218
ENSG00000109205,ENSG00000103056,ENSG00000104312
ENSG00000109272,ENSG00000103091,ENSG00000104419
ENSG00000109674,ENSG00000103126,ENSG00000104450
ENSG00000109705,ENSG00000103145,ENSG00000104472
ENSG00000109738,ENSG00000103154,ENSG00000104549
ENSG00000109758,ENSG00000103174,ENSG00000104611
ENSG00000109805,ENSG00000103187,ENSG00000104812
ENSG00000110148,ENSG00000103196,ENSG00000104835
ENSG00000110203,ENSG00000103248,ENSG00000104936
ENSG00000110245,ENSG00000103257,ENSG00000104938
ENSG00000110484,ENSG00000103490,ENSG00000105143
ENSG00000110675,ENSG00000103502,ENSG00000105173
ENSG00000110680,ENSG00000103723,ENSG00000105197
ENSG00000110777,ENSG00000103876,ENSG00000105221
ENSG00000110975,ENSG00000103942,ENSG00000105327
ENSG00000111254,ENSG00000104312,ENSG00000105514
ENSG00000111262,ENSG00000104369,ENSG00000105559
ENSG00000111319,ENSG00000104450,ENSG00000105605
ENSG00000111432,ENSG00000104529,ENSG00000105612
ENSG00000111537,ENSG00000104626,ENSG00000105819
ENSG00000111732,ENSG00000104635,ENSG00000105929
ENSG00000111834,ENSG00000104689,ENSG00000105953
ENSG00000111837,ENSG00000104756,ENSG00000106003
ENSG00000111962,ENSG00000104805,ENSG00000106013
ENSG00000112077,ENSG00000104808,ENSG00000106028
ENSG00000112164,ENSG00000104814,ENSG00000106052
ENSG00000112175,ENSG00000104818,ENSG00000106211
ENSG00000112182,ENSG00000104880,ENSG00000106236
ENSG00000112214,ENSG00000104921,ENSG00000106263
ENSG00000112238,ENSG00000104951,ENSG00000106355
ENSG00000112333,ENSG00000104957,ENSG00000106397
ENSG00000112499,ENSG00000105011,ENSG00000106399
ENSG00000112706,ENSG00000105245,ENSG00000106462
ENSG00000112837,ENSG00000105251,ENSG00000106484
ENSG00000112984,ENSG00000105254,ENSG00000106560
ENSG00000113100,ENSG00000105255,ENSG00000106571
ENSG00000113196,ENSG00000105287,ENSG00000106638
ENSG00000113319,ENSG00000105352,ENSG00000106780
ENSG00000113492,ENSG00000105401,ENSG00000106803
ENSG00000113494,ENSG00000105402,ENSG00000107077
ENSG00000113739,ENSG00000105438,ENSG00000107099
ENSG00000113749,ENSG00000105464,ENSG00000107104
ENSG00000113763,ENSG00000105467,ENSG00000107140
ENSG00000113889,ENSG00000105472,ENSG00000107147
ENSG00000113905,ENSG00000105483,ENSG00000107295
ENSG00000113946,ENSG00000105519,ENSG00000107371
ENSG00000114200,ENSG00000105701,ENSG00000107821
ENSG00000114251,ENSG00000105819,ENSG00000108242
ENSG00000114279,ENSG00000105865,ENSG00000108469
ENSG00000114638,ENSG00000105875,ENSG00000108604
ENSG00000114646,ENSG00000105877,ENSG00000108654
ENSG00000114948,ENSG00000105983,ENSG00000108679
ENSG00000115163,ENSG00000105996,ENSG00000108771
ENSG00000115194,ENSG00000105997,ENSG00000108840
ENSG00000115221,ENSG00000106004,ENSG00000108924
ENSG00000115252,ENSG00000106006,ENSG00000108953
ENSG00000115339,ENSG00000106028,ENSG00000109062
ENSG00000115386,ENSG00000106031,ENSG00000109255
ENSG00000115507,ENSG00000106113,ENSG00000109472
ENSG00000115602,ENSG00000106153,ENSG00000109475
ENSG00000115665,ENSG00000106268,ENSG00000109511
ENSG00000115718,ENSG00000106278,ENSG00000109519
ENSG00000115844,ENSG00000106436,ENSG00000109576
ENSG00000116014,ENSG00000106571,ENSG00000109625
ENSG00000116132,ENSG00000106588,ENSG00000109861
ENSG00000116147,ENSG00000106591,ENSG00000109943
ENSG00000116183,ENSG00000106665,ENSG00000110031
ENSG00000116218,ENSG00000106682,ENSG00000110090
ENSG00000116882,ENSG00000107105,ENSG00000110243
ENSG00000116981,ENSG00000107164,ENSG00000110274
ENSG00000116985,ENSG00000107249,ENSG00000110344
ENSG00000117013,ENSG00000107263,ENSG00000110442
ENSG00000117069,ENSG00000107485,ENSG00000110906
ENSG00000117148,ENSG00000107643,ENSG00000110944
ENSG00000117154,ENSG00000107669,ENSG00000111254
ENSG00000117322,ENSG00000107819,ENSG00000111261
ENSG00000117595,ENSG00000107902,ENSG00000111321
ENSG00000117643,ENSG00000108187,ENSG00000111404
ENSG00000117650,ENSG00000108379,ENSG00000111707
ENSG00000117971,ENSG00000108423,ENSG00000111725
ENSG00000118017,ENSG00000108474,ENSG00000111816
ENSG00000118094,ENSG00000108479,ENSG00000111832
ENSG00000118156,ENSG00000108506,ENSG00000111843
ENSG00000118160,ENSG00000108515,ENSG00000111962
ENSG00000118193,ENSG00000108557,ENSG00000112238
ENSG00000118271,ENSG00000108576,ENSG00000112282
ENSG00000118402,ENSG00000108590,ENSG00000112365
ENSG00000118432,ENSG00000108666,ENSG00000112394
ENSG00000118434,ENSG00000108846,ENSG00000112486
ENSG00000118729,ENSG00000108848,ENSG00000112592
ENSG00000119283,ENSG00000108878,ENSG00000112763
ENSG00000119547,ENSG00000108946,ENSG00000112769
ENSG00000119782,ENSG00000108950,ENSG00000112964
ENSG00000120054,ENSG00000108984,ENSG00000112996
ENSG00000120057,ENSG00000109132,ENSG00000113013
ENSG00000120088,ENSG00000109182,ENSG00000113262
ENSG00000120210,ENSG00000109586,ENSG00000113263
ENSG00000120215,ENSG00000109610,ENSG00000113273
ENSG00000120440,ENSG00000109667,ENSG00000113296
ENSG00000120471,ENSG00000109705,ENSG00000113522
ENSG00000120875,ENSG00000109743,ENSG00000113569
ENSG00000120937,ENSG00000109758,ENSG00000113732
ENSG00000121068,ENSG00000109881,ENSG00000113734
ENSG00000121075,ENSG00000110013,ENSG00000113790
ENSG00000121270,ENSG00000110074,ENSG00000114026
ENSG00000121380,ENSG00000110435,ENSG00000114107
ENSG00000121898,ENSG00000110446,ENSG00000114209
ENSG00000121904,ENSG00000110777,ENSG00000114248
ENSG00000121905,ENSG00000110844,ENSG00000114316
ENSG00000122121,ENSG00000110887,ENSG00000114346
ENSG00000122133,ENSG00000110911,ENSG00000114354
ENSG00000122136,ENSG00000110917,ENSG00000114480
ENSG00000122735,ENSG00000111087,ENSG00000114487
ENSG00000122756,ENSG00000111231,ENSG00000114638
ENSG00000123364,ENSG00000111237,ENSG00000114650
ENSG00000123407,ENSG00000111249,ENSG00000114771
ENSG00000123496,ENSG00000111266,ENSG00000114779
ENSG00000123500,ENSG00000111596,ENSG00000114784
ENSG00000123560,ENSG00000111639,ENSG00000114999
ENSG00000123561,ENSG00000111640,ENSG00000115145
ENSG00000123610,ENSG00000111653,ENSG00000115165
ENSG00000123612,ENSG00000111664,ENSG00000115204
ENSG00000124107,ENSG00000111665,ENSG00000115207
ENSG00000124134,ENSG00000111783,ENSG00000115226
ENSG00000124191,ENSG00000111796,ENSG00000115266
ENSG00000124196,ENSG00000111837,ENSG00000115275
ENSG00000124260,ENSG00000111961,ENSG00000115289
ENSG00000124302,ENSG00000112186,ENSG00000115350
ENSG00000124429,ENSG00000112200,ENSG00000115423
ENSG00000124440,ENSG00000112280,ENSG00000115446
ENSG00000124490,ENSG00000112282,ENSG00000115504
ENSG00000124493,ENSG00000112294,ENSG00000115602
ENSG00000124721,ENSG00000112337,ENSG00000115652
ENSG00000124749,ENSG00000112530,ENSG00000115687
ENSG00000124875,ENSG00000112561,ENSG00000115816
ENSG00000124882,ENSG00000112619,ENSG00000115839
ENSG00000124939,ENSG00000112655,ENSG00000115970
ENSG00000125144,ENSG00000112699,ENSG00000115998
ENSG00000125255,ENSG00000112837,ENSG00000116001
ENSG00000125337,ENSG00000112902,ENSG00000116044
ENSG00000125409,ENSG00000112977,ENSG00000116251
ENSG00000125414,ENSG00000112983,ENSG00000116266
ENSG00000125675,ENSG00000113100,ENSG00000116641
ENSG00000125726,ENSG00000113141,ENSG00000116663
ENSG00000125780,ENSG00000113161,ENSG00000116688
ENSG00000125798,ENSG00000113194,ENSG00000116703
ENSG00000125816,ENSG00000113269,ENSG00000116750
ENSG00000125850,ENSG00000113361,ENSG00000116783
ENSG00000125872,ENSG00000113430,ENSG00000116874
ENSG00000125878,ENSG00000113492,ENSG00000116906
ENSG00000126231,ENSG00000113552,ENSG00000116983
ENSG00000126233,ENSG00000113555,ENSG00000117036
ENSG00000126259,ENSG00000113569,ENSG00000117090
ENSG00000126460,ENSG00000113649,ENSG00000117298
ENSG00000126583,ENSG00000113658,ENSG00000117395
ENSG00000126733,ENSG00000113810,ENSG00000117528
ENSG00000126752,ENSG00000114023,ENSG00000117533
ENSG00000126778,ENSG00000114107,ENSG00000117594
ENSG00000126787,ENSG00000114315,ENSG00000117602
ENSG00000126890,ENSG00000114346,ENSG00000117691
ENSG00000126895,ENSG00000114349,ENSG00000117724
ENSG00000127074,ENSG00000114374,ENSG00000117983
ENSG00000127083,ENSG00000114378,ENSG00000118046
ENSG00000127129,ENSG00000114529,ENSG00000118217
ENSG00000127249,ENSG00000114541,ENSG00000118369
ENSG00000127324,ENSG00000114745,ENSG00000118690
ENSG00000127362,ENSG00000114767,ENSG00000118702
ENSG00000127364,ENSG00000114867,ENSG00000118729
ENSG00000127366,ENSG00000114999,ENSG00000118898
ENSG00000127472,ENSG00000115008,ENSG00000118965
ENSG00000127530,ENSG00000115085,ENSG00000119403
ENSG00000127561,ENSG00000115109,ENSG00000119487
ENSG00000127585,ENSG00000115289,ENSG00000119596
ENSG00000127743,ENSG00000115318,ENSG00000119630
ENSG00000128011,ENSG00000115414,ENSG00000119655
ENSG00000128040,ENSG00000115590,ENSG00000119673
ENSG00000128045,ENSG00000115828,ENSG00000119714
ENSG00000128313,ENSG00000115844,ENSG00000119777
ENSG00000128482,ENSG00000116014,ENSG00000119922
ENSG00000128564,ENSG00000116031,ENSG00000119973
ENSG00000128652,ENSG00000116106,ENSG00000120088
ENSG00000128683,ENSG00000116285,ENSG00000120156
ENSG00000128710,ENSG00000116396,ENSG00000120265
ENSG00000128713,ENSG00000116489,ENSG00000120314
ENSG00000128714,ENSG00000116514,ENSG00000120318
ENSG00000128849,ENSG00000116584,ENSG00000120327
ENSG00000129152,ENSG00000116691,ENSG00000120341
ENSG00000129451,ENSG00000116731,ENSG00000120370
ENSG00000129455,ENSG00000117122,ENSG00000120647
ENSG00000129514,ENSG00000117148,ENSG00000120699
ENSG00000129910,ENSG00000117222,ENSG00000120729
ENSG00000129988,ENSG00000117281,ENSG00000120733
ENSG00000129991,ENSG00000117322,ENSG00000120800
ENSG00000130055,ENSG00000117335,ENSG00000120889
ENSG00000130176,ENSG00000117408,ENSG00000120915
ENSG00000130182,ENSG00000117691,ENSG00000121101
ENSG00000130226,ENSG00000117984,ENSG00000121361
ENSG00000130283,ENSG00000118007,ENSG00000121440
ENSG00000130294,ENSG00000118137,ENSG00000121577
ENSG00000130427,ENSG00000118246,ENSG00000121653
ENSG00000130433,ENSG00000118473,ENSG00000121807
ENSG00000130643,ENSG00000118900,ENSG00000121940
ENSG00000130656,ENSG00000119042,ENSG00000122042
ENSG00000130700,ENSG00000119185,ENSG00000122180
ENSG00000130751,ENSG00000119242,ENSG00000122194
ENSG00000130829,ENSG00000119596,ENSG00000122359
ENSG00000130881,ENSG00000119614,ENSG00000122484
ENSG00000131037,ENSG00000119684,ENSG00000122692
ENSG00000131055,ENSG00000119844,ENSG00000122705
ENSG00000131068,ENSG00000119946,ENSG00000122787
ENSG00000131096,ENSG00000119969,ENSG00000122852
ENSG00000131126,ENSG00000120057,ENSG00000122862
ENSG00000131183,ENSG00000120088,ENSG00000122884
ENSG00000131203,ENSG00000120158,ENSG00000122952
ENSG00000131409,ENSG00000120217,ENSG00000123130
ENSG00000131668,ENSG00000120451,ENSG00000123154
ENSG00000131730,ENSG00000120699,ENSG00000123179
ENSG00000131771,ENSG00000120708,ENSG00000123200
ENSG00000131910,ENSG00000120798,ENSG00000123219
ENSG00000132000,ENSG00000120802,ENSG00000123338
ENSG00000132164,ENSG00000120820,ENSG00000123353
ENSG00000132185,ENSG00000120889,ENSG00000123374
ENSG00000132429,ENSG00000120903,ENSG00000123384
ENSG00000132677,ENSG00000120925,ENSG00000123444
ENSG00000132693,ENSG00000120937,ENSG00000123473
ENSG00000132698,ENSG00000120949,ENSG00000123607
ENSG00000132703,ENSG00000121005,ENSG00000123609
ENSG00000132821,ENSG00000121067,ENSG00000123901
ENSG00000132855,ENSG00000121310,ENSG00000123933
ENSG00000132874,ENSG00000121406,ENSG00000124205
ENSG00000133019,ENSG00000121542,ENSG00000124226
ENSG00000133020,ENSG00000121671,ENSG00000124249
ENSG00000133048,ENSG00000121900,ENSG00000124334
ENSG00000133063,ENSG00000121904,ENSG00000124459
ENSG00000133317,ENSG00000121988,ENSG00000124523
ENSG00000133477,ENSG00000122176,ENSG00000124568
ENSG00000133519,ENSG00000122194,ENSG00000124588
ENSG00000133636,ENSG00000122299,ENSG00000124721
ENSG00000133863,ENSG00000122417,ENSG00000124784
ENSG00000133878,ENSG00000122592,ENSG00000124786
ENSG00000134020,ENSG00000122641,ENSG00000124935
ENSG00000134115,ENSG00000122735,ENSG00000124942
ENSG00000134121,ENSG00000122756,ENSG00000125124
ENSG00000134198,ENSG00000122859,ENSG00000125170
ENSG00000134216,ENSG00000122912,ENSG00000125247
ENSG00000134240,ENSG00000122965,ENSG00000125285
ENSG00000134259,ENSG00000123009,ENSG00000125351
ENSG00000134339,ENSG00000123066,ENSG00000125386
ENSG00000134363,ENSG00000123143,ENSG00000125485
ENSG00000134376,ENSG00000123243,ENSG00000125510
ENSG00000134398,ENSG00000123384,ENSG00000125551
ENSG00000134470,ENSG00000123388,ENSG00000125703
ENSG00000134532,ENSG00000123453,ENSG00000125810
ENSG00000134538,ENSG00000123485,ENSG00000125812
ENSG00000134595,ENSG00000123600,ENSG00000125864
ENSG00000134612,ENSG00000123607,ENSG00000125879
ENSG00000134640,ENSG00000123612,ENSG00000125965
ENSG00000134760,ENSG00000123739,ENSG00000125968
ENSG00000134817,ENSG00000123810,ENSG00000126391
