GE,ME,MI
ENSG00000114948,ENSG00000105467,ENSG00000107821
ENSG00000115194,ENSG00000105865,ENSG00000108242
ENSG00000115252,ENSG00000105875,ENSG00000108604
ENSG00000115386,ENSG00000105983,ENSG00000108771
ENSG00000115507,ENSG00000106006,ENSG00000108840
ENSG00000115602,ENSG00000106031,ENSG00000109062
ENSG00000115665,ENSG00000106153,ENSG00000109472
ENSG00000115718,ENSG00000106268,ENSG00000109475
ENSG00000115844,ENSG00000106278,ENSG00000109511
ENSG00000116014,ENSG00000106436,ENSG00000109519
ENSG00000116132,ENSG00000106571,ENSG00000109576
ENSG00000116183,ENSG00000106588,ENSG00000109861
ENSG00000116218,ENSG00000106591,ENSG00000110031
ENSG00000117013,ENSG00000107164,ENSG00000110442
ENSG00000117069,ENSG00000107263,ENSG00000110906
ENSG00000117148,ENSG00000107485,ENSG00000111321
ENSG00000117322,ENSG00000107643,ENSG00000111404
ENSG00000118017,ENSG00000107819,ENSG00000111707
ENSG00000118094,ENSG00000107902,ENSG00000111725
ENSG00000118271,ENSG00000108187,ENSG00000111816
ENSG00000118402,ENSG00000108379,ENSG00000111843
ENSG00000118434,ENSG00000108479,ENSG00000112238
ENSG00000118729,ENSG00000108576,ENSG00000112282
ENSG00000119283,ENSG00000108666,ENSG00000112365
ENSG00000119547,ENSG00000108846,ENSG00000112394
ENSG00000120054,ENSG00000108848,ENSG00000112763
ENSG00000120088,ENSG00000108984,ENSG00000112996
ENSG00000120215,ENSG00000109132,ENSG00000113013
ENSG00000120440,ENSG00000109586,ENSG00000113262
ENSG00000121075,ENSG00000109610,ENSG00000113263
ENSG00000121270,ENSG00000109705,ENSG00000113296
ENSG00000121898,ENSG00000109758,ENSG00000113522
ENSG00000121904,ENSG00000109881,ENSG00000113734
ENSG00000122121,ENSG00000110074,ENSG00000113790
ENSG00000122133,ENSG00000110777,ENSG00000114209
ENSG00000123364,ENSG00000110844,ENSG00000114316
ENSG00000123407,ENSG00000110887,ENSG00000114346
ENSG00000123500,ENSG00000111087,ENSG00000114354
ENSG00000123561,ENSG00000111237,ENSG00000114480
ENSG00000123610,ENSG00000111249,ENSG00000114638
ENSG00000124107,ENSG00000111266,ENSG00000114650
ENSG00000124134,ENSG00000111639,ENSG00000114771
ENSG00000124260,ENSG00000111640,ENSG00000114784
ENSG00000124490,ENSG00000111796,ENSG00000115165
ENSG00000124875,ENSG00000111837,ENSG00000115204
ENSG00000124882,ENSG00000112186,ENSG00000115207
ENSG00000124939,ENSG00000112200,ENSG00000115226
ENSG00000125255,ENSG00000112280,ENSG00000115266
ENSG00000125798,ENSG00000112294,ENSG00000115289
ENSG00000125816,ENSG00000112337,ENSG00000115350
ENSG00000125850,ENSG00000112530,ENSG00000115423
ENSG00000126259,ENSG00000112655,ENSG00000115687
ENSG00000126460,ENSG00000112837,ENSG00000115816
ENSG00000126583,ENSG00000112977,ENSG00000115839
ENSG00000126733,ENSG00000113194,ENSG00000115970
ENSG00000126778,ENSG00000113269,ENSG00000116001
ENSG00000126895,ENSG00000113361,ENSG00000116251
ENSG00000127074,ENSG00000113430,ENSG00000116703
ENSG00000127083,ENSG00000113649,ENSG00000116750
ENSG00000127249,ENSG00000113658,ENSG00000117036
ENSG00000127364,ENSG00000113810,ENSG00000117090
ENSG00000127472,ENSG00000114315,ENSG00000117395
ENSG00000127585,ENSG00000114346,ENSG00000117528
ENSG00000127743,ENSG00000114349,ENSG00000117594
ENSG00000128040,ENSG00000114374,ENSG00000117602
ENSG00000128564,ENSG00000114529,ENSG00000117724
ENSG00000128713,ENSG00000114541,ENSG00000117983
ENSG00000128714,ENSG00000114745,ENSG00000118046
ENSG00000129451,ENSG00000114999,ENSG00000118217
ENSG00000129455,ENSG00000115085,ENSG00000118690
ENSG00000129514,ENSG00000115289,ENSG00000118702
ENSG00000129910,ENSG00000115318,ENSG00000118729
ENSG00000129988,ENSG00000115414,ENSG00000118898
ENSG00000129991,ENSG00000115828,ENSG00000118965
ENSG00000130226,ENSG00000115844,ENSG00000119596
ENSG00000130283,ENSG00000116014,ENSG00000119630
ENSG00000130294,ENSG00000116106,ENSG00000119777
ENSG00000130433,ENSG00000116285,ENSG00000119973
ENSG00000130643,ENSG00000116396,ENSG00000120088
ENSG00000130656,ENSG00000116731,ENSG00000120318
ENSG00000130700,ENSG00000117148,ENSG00000120341
ENSG00000130751,ENSG00000117222,ENSG00000120699
ENSG00000130829,ENSG00000117281,ENSG00000120800
ENSG00000131037,ENSG00000117335,ENSG00000121577
ENSG00000131068,ENSG00000117691,ENSG00000122180
ENSG00000131096,ENSG00000117984,ENSG00000122194
ENSG00000131126,ENSG00000118246,ENSG00000122359
ENSG00000131183,ENSG00000118473,ENSG00000122484
ENSG00000131730,ENSG00000118900,ENSG00000122852
ENSG00000131910,ENSG00000119185,ENSG00000122862
ENSG00000132164,ENSG00000119242,ENSG00000122884
ENSG00000132429,ENSG00000119614,ENSG00000122952
ENSG00000132677,ENSG00000119946,ENSG00000123130
ENSG00000132698,ENSG00000120057,ENSG00000123154
ENSG00000132703,ENSG00000120088,ENSG00000123179
ENSG00000132821,ENSG00000120451,ENSG00000123338
ENSG00000132855,ENSG00000120699,ENSG00000123353
ENSG00000132874,ENSG00000120798,ENSG00000123374
ENSG00000133020,ENSG00000120802,ENSG00000123384
ENSG00000133063,ENSG00000121005,ENSG00000123444
ENSG00000133477,ENSG00000121310,ENSG00000123473
ENSG00000133519,ENSG00000121671,ENSG00000123607
ENSG00000133636,ENSG00000121900,ENSG00000123933
ENSG00000133863,ENSG00000121904,ENSG00000124205
ENSG00000133878,ENSG00000121988,ENSG00000124334
ENSG00000134020,ENSG00000122176,ENSG00000124459
ENSG00000134216,ENSG00000122194,ENSG00000124523
ENSG00000134240,ENSG00000122417,ENSG00000124588
ENSG00000134339,ENSG00000122592,ENSG00000124786
ENSG00000134363,ENSG00000122735,ENSG00000124935
ENSG00000134398,ENSG00000122965,ENSG00000125124
ENSG00000134595,ENSG00000123066,ENSG00000125170
ENSG00000134640,ENSG00000123243,ENSG00000125247
ENSG00000134817,ENSG00000123485,ENSG00000125285
ENSG00000135083,ENSG00000123600,ENSG00000125386
ENSG00000135116,ENSG00000123739,ENSG00000125485
ENSG00000135454,ENSG00000124164,ENSG00000125551
ENSG00000135480,ENSG00000124224,ENSG00000125812
ENSG00000135925,ENSG00000124374,ENSG00000125864
ENSG00000135960,ENSG00000124564,ENSG00000125879
ENSG00000136002,ENSG00000124568,ENSG00000125968
ENSG00000136010,ENSG00000124615,ENSG00000126391
ENSG00000136014,ENSG00000124762,ENSG00000126524
ENSG00000136155,ENSG00000124782,ENSG00000126562
ENSG00000136231,ENSG00000124785,ENSG00000126733
ENSG00000136327,ENSG00000124813,ENSG00000127540
ENSG00000136542,ENSG00000124827,ENSG00000127663
ENSG00000136574,ENSG00000124942,ENSG00000127824
ENSG00000136872,ENSG00000125351,ENSG00000128253
ENSG00000137077,ENSG00000125450,ENSG00000128285
ENSG00000137142,ENSG00000125484,ENSG00000128294
ENSG00000137203,ENSG00000125522,ENSG00000128524
ENSG00000137270,ENSG00000125629,ENSG00000128656
ENSG00000137440,ENSG00000125731,ENSG00000129028
ENSG00000137648,ENSG00000125744,ENSG00000129167
ENSG00000137825,ENSG00000125798,ENSG00000129170
ENSG00000137868,ENSG00000125844,ENSG00000129250
ENSG00000137877,ENSG00000125888,ENSG00000129566
ENSG00000138039,ENSG00000126457,ENSG00000129596
ENSG00000138075,ENSG00000126777,ENSG00000129965
ENSG00000138207,ENSG00000126778,ENSG00000130222
ENSG00000138308,ENSG00000126822,ENSG00000130347
ENSG00000138315,ENSG00000126890,ENSG00000130348
ENSG00000138411,ENSG00000127152,ENSG00000130413
ENSG00000138435,ENSG00000127947,ENSG00000130433
ENSG00000138622,ENSG00000128311,ENSG00000130669
ENSG00000138675,ENSG00000128422,ENSG00000130702
ENSG00000138696,ENSG00000128482,ENSG00000130711
ENSG00000139144,ENSG00000128596,ENSG00000130749
ENSG00000139209,ENSG00000128609,ENSG00000131019
ENSG00000139304,ENSG00000128656,ENSG00000131068
ENSG00000139352,ENSG00000129007,ENSG00000131187
ENSG00000139364,ENSG00000129028,ENSG00000131196
ENSG00000139445,ENSG00000129038,ENSG00000131480
ENSG00000139515,ENSG00000129244,ENSG00000131724
ENSG00000139800,ENSG00000129566,ENSG00000131864
ENSG00000140287,ENSG00000129595,ENSG00000132313
ENSG00000140519,ENSG00000129625,ENSG00000132341
ENSG00000140675,ENSG00000129667,ENSG00000132383
ENSG00000141052,ENSG00000130226,ENSG00000132423
ENSG00000141431,ENSG00000130307,ENSG00000132434
ENSG00000141449,ENSG00000130479,ENSG00000132570
ENSG00000141485,ENSG00000130714,ENSG00000132661
ENSG00000141668,ENSG00000130717,ENSG00000132703
ENSG00000141750,ENSG00000130997,ENSG00000132704
ENSG00000142182,ENSG00000131196,ENSG00000132846
ENSG00000142319,ENSG00000131389,ENSG00000132915
ENSG00000142549,ENSG00000131620,ENSG00000132958
ENSG00000142611,ENSG00000131650,ENSG00000133131
ENSG00000142619,ENSG00000131668,ENSG00000133318
ENSG00000142748,ENSG00000131697,ENSG00000133488
ENSG00000143340,ENSG00000131759,ENSG00000134028
ENSG00000143512,ENSG00000131771,ENSG00000134058
ENSG00000143768,ENSG00000131931,ENSG00000134253
ENSG00000143839,ENSG00000131981,ENSG00000134313
ENSG00000143921,ENSG00000132003,ENSG00000134339
ENSG00000144045,ENSG00000132141,ENSG00000134516
ENSG00000144057,ENSG00000132300,ENSG00000134755
ENSG00000144119,ENSG00000132321,ENSG00000134762
ENSG00000144229,ENSG00000132394,ENSG00000134853
ENSG00000144369,ENSG00000132470,ENSG00000135070
ENSG00000144834,ENSG00000132561,ENSG00000135241
ENSG00000145147,ENSG00000132825,ENSG00000135248
ENSG00000145242,ENSG00000133048,ENSG00000135253
ENSG00000145362,ENSG00000133083,ENSG00000135473
ENSG00000145626,ENSG00000133401,ENSG00000135835
ENSG00000145681,ENSG00000133961,ENSG00000135900
ENSG00000145777,ENSG00000134014,ENSG00000135931
ENSG00000145920,ENSG00000134193,ENSG00000136052
ENSG00000146090,ENSG00000134245,ENSG00000136100
ENSG00000146166,ENSG00000134317,ENSG00000136297
ENSG00000146250,ENSG00000134318,ENSG00000136371
ENSG00000146755,ENSG00000134324,ENSG00000136487
ENSG00000146904,ENSG00000134780,ENSG00000136522
ENSG00000146910,ENSG00000134882,ENSG00000136541
ENSG00000147378,ENSG00000134962,ENSG00000136636
ENSG00000147481,ENSG00000135124,ENSG00000136682
ENSG00000147485,ENSG00000135365,ENSG00000136717
ENSG00000147509,ENSG00000135413,ENSG00000136872
ENSG00000147614,ENSG00000135655,ENSG00000136877
ENSG00000147697,ENSG00000135845,ENSG00000136895
ENSG00000148346,ENSG00000135913,ENSG00000136940
ENSG00000148408,ENSG00000135929,ENSG00000137073
ENSG00000148600,ENSG00000136021,ENSG00000137076
ENSG00000148942,ENSG00000136059,ENSG00000137100
ENSG00000148965,ENSG00000136068,ENSG00000137193
ENSG00000149403,ENSG00000136213,ENSG00000137210
ENSG00000149451,ENSG00000136267,ENSG00000137261
ENSG00000149452,ENSG00000136270,ENSG00000137364
ENSG00000149534,ENSG00000136425,ENSG00000137460
ENSG00000149654,ENSG00000136444,ENSG00000137462
ENSG00000149927,ENSG00000136541,ENSG00000137713
ENSG00000149948,ENSG00000136732,ENSG00000137831
ENSG00000149968,ENSG00000136826,ENSG00000137947
ENSG00000149970,ENSG00000136859,ENSG00000137948
ENSG00000150201,ENSG00000136908,ENSG00000138029
ENSG00000150275,ENSG00000137090,ENSG00000138030
ENSG00000150556,ENSG00000137101,ENSG00000138092
ENSG00000151012,ENSG00000137166,ENSG00000138095
ENSG00000151136,ENSG00000137193,ENSG00000138207
ENSG00000151224,ENSG00000137203,ENSG00000138315
ENSG00000151365,ENSG00000137265,ENSG00000138326
ENSG00000151418,ENSG00000137273,ENSG00000138443
ENSG00000151704,ENSG00000137764,ENSG00000138600
ENSG00000151882,ENSG00000137822,ENSG00000138613
ENSG00000151948,ENSG00000138080,ENSG00000138744
ENSG00000151962,ENSG00000138180,ENSG00000138771
ENSG00000152092,ENSG00000138246,ENSG00000138777
ENSG00000152207,ENSG00000138303,ENSG00000138798
ENSG00000152292,ENSG00000138613,ENSG00000139083
ENSG00000152463,ENSG00000138623,ENSG00000139329
ENSG00000152467,ENSG00000138686,ENSG00000140006
ENSG00000152527,ENSG00000138741,ENSG00000140009
ENSG00000152578,ENSG00000138794,ENSG00000140254
ENSG00000152931,ENSG00000138829,ENSG00000140350
ENSG00000152969,ENSG00000139618,ENSG00000140497
ENSG00000152977,ENSG00000139974,ENSG00000140526
ENSG00000153233,ENSG00000140297,ENSG00000140557
ENSG00000153347,ENSG00000140459,ENSG00000140577
ENSG00000153404,ENSG00000140464,ENSG00000140807
ENSG00000153446,ENSG00000140470,ENSG00000141367
ENSG00000153885,ENSG00000140525,ENSG00000141946
ENSG00000153902,ENSG00000140545,ENSG00000142230
ENSG00000153993,ENSG00000140678,ENSG00000142327
ENSG00000154027,ENSG00000140749,ENSG00000142556
ENSG00000154080,ENSG00000141404,ENSG00000142632
ENSG00000154175,ENSG00000141433,ENSG00000142687
ENSG00000154478,ENSG00000141480,ENSG00000142731
ENSG00000154678,ENSG00000141497,ENSG00000142798
ENSG00000154928,ENSG00000141527,ENSG00000143125
ENSG00000155066,ENSG00000141542,ENSG00000143149
ENSG00000155380,ENSG00000141639,ENSG00000143315
ENSG00000155495,ENSG00000141977,ENSG00000143368
ENSG00000155816,ENSG00000142319,ENSG00000143373
ENSG00000155918,ENSG00000142408,ENSG00000143458
ENSG00000156234,ENSG00000142655,ENSG00000143624
ENSG00000156284,ENSG00000143013,ENSG00000143845
ENSG00000156466,ENSG00000143061,ENSG00000143933
ENSG00000156475,ENSG00000143107,ENSG00000143954
ENSG00000156564,ENSG00000143314,ENSG00000144035
ENSG00000156687,ENSG00000143320,ENSG00000145192
ENSG00000156885,ENSG00000143549,ENSG00000145198
ENSG00000156925,ENSG00000143727,ENSG00000145220
ENSG00000157005,ENSG00000143748,ENSG00000145283
ENSG00000157613,ENSG00000143768,ENSG00000145293
ENSG00000157765,ENSG00000143862,ENSG00000145332
ENSG00000157766,ENSG00000143952,ENSG00000145335
ENSG00000157782,ENSG00000144028,ENSG00000145354
ENSG00000157851,ENSG00000144395,ENSG00000145494
ENSG00000157884,ENSG00000144596,ENSG00000145700
ENSG00000158104,ENSG00000144747,ENSG00000145779
ENSG00000158296,ENSG00000144824,ENSG00000145839
ENSG00000158402,ENSG00000145147,ENSG00000145863
ENSG00000158553,ENSG00000145248,ENSG00000145908
ENSG00000158560,ENSG00000145536,ENSG00000145911
ENSG00000158748,ENSG00000145794,ENSG00000146535
ENSG00000158764,ENSG00000145860,ENSG00000146576
ENSG00000158816,ENSG00000145868,ENSG00000146757
ENSG00000159184,ENSG00000145901,ENSG00000147140
ENSG00000159212,ENSG00000145907,ENSG00000147144
ENSG00000159231,ENSG00000146049,ENSG00000147274
ENSG00000159251,ENSG00000146063,ENSG00000147465
ENSG00000159409,ENSG00000146066,ENSG00000147475
ENSG00000159650,ENSG00000146197,ENSG00000147485
ENSG00000160202,ENSG00000146215,ENSG00000147576
ENSG00000160471,ENSG00000146648,ENSG00000147689
ENSG00000160886,ENSG00000146701,ENSG00000148175
ENSG00000161082,ENSG00000146856,ENSG00000148341
ENSG00000161270,ENSG00000147434,ENSG00000148346
ENSG00000161798,ENSG00000147457,ENSG00000148358
ENSG00000161888,ENSG00000147592,ENSG00000148377
ENSG00000161896,ENSG00000147650,ENSG00000148935
ENSG00000162391,ENSG00000147872,ENSG00000148950
ENSG00000162399,ENSG00000148444,ENSG00000149201
ENSG00000162460,ENSG00000148634,ENSG00000149218
ENSG00000162598,ENSG00000148737,ENSG00000149243
ENSG00000162624,ENSG00000149131,ENSG00000149403
ENSG00000162687,ENSG00000149231,ENSG00000149489
ENSG00000162733,ENSG00000149554,ENSG00000150337
ENSG00000162763,ENSG00000149577,ENSG00000150347
ENSG00000162951,ENSG00000150760,ENSG00000150433
ENSG00000163017,ENSG00000151067,ENSG00000150636
ENSG00000163032,ENSG00000151500,ENSG00000150687
ENSG00000163064,ENSG00000151834,ENSG00000150768
ENSG00000163207,ENSG00000152439,ENSG00000150787
ENSG00000163209,ENSG00000153140,ENSG00000151418
ENSG00000163331,ENSG00000153250,ENSG00000151490
ENSG00000163395,ENSG00000153707,ENSG00000151632
ENSG00000163530,ENSG00000154016,ENSG00000151812
ENSG00000163586,ENSG00000154065,ENSG00000151846
ENSG00000163735,ENSG00000154237,ENSG00000151917
ENSG00000163751,ENSG00000154305,ENSG00000152137
ENSG00000163825,ENSG00000154451,ENSG00000152214
ENSG00000163873,ENSG00000154556,ENSG00000152457
ENSG00000163888,ENSG00000154822,ENSG00000152583
ENSG00000164076,ENSG00000154920,ENSG00000152669
ENSG00000164078,ENSG00000155034,ENSG00000152684
ENSG00000164093,ENSG00000155052,ENSG00000152904
ENSG00000164099,ENSG00000155189,ENSG00000152942
ENSG00000164106,ENSG00000155744,ENSG00000153086
ENSG00000164220,ENSG00000155816,ENSG00000153140
ENSG00000164266,ENSG00000155846,ENSG00000153162
ENSG00000164287,ENSG00000155886,ENSG00000153201
ENSG00000164362,ENSG00000156256,ENSG00000153574
ENSG00000164434,ENSG00000156413,ENSG00000153790
ENSG00000164438,ENSG00000156414,ENSG00000153982
ENSG00000164488,ENSG00000156510,ENSG00000154493
ENSG00000164530,ENSG00000156642,ENSG00000154553
ENSG00000164532,ENSG00000156853,ENSG00000155189
ENSG00000164742,ENSG00000156966,ENSG00000155265
ENSG00000164746,ENSG00000157131,ENSG00000155363
ENSG00000164778,ENSG00000157191,ENSG00000155380
ENSG00000165061,ENSG00000157216,ENSG00000155660
ENSG00000165379,ENSG00000157349,ENSG00000155719
ENSG00000165553,ENSG00000157617,ENSG00000156076
ENSG00000165646,ENSG00000157637,ENSG00000156136
ENSG00000165694,ENSG00000157734,ENSG00000156858
ENSG00000165730,ENSG00000157765,ENSG00000157045
ENSG00000165794,ENSG00000157766,ENSG00000157191
ENSG00000166049,ENSG00000157884,ENSG00000157514
ENSG00000166105,ENSG00000157916,ENSG00000157593
ENSG00000166206,ENSG00000158055,ENSG00000157916
ENSG00000166391,ENSG00000158270,ENSG00000158008
ENSG00000166407,ENSG00000158604,ENSG00000158089
ENSG00000166426,ENSG00000158773,ENSG00000158292
ENSG00000166535,ENSG00000159167,ENSG00000158296
ENSG00000166828,ENSG00000159173,ENSG00000158488
ENSG00000166869,ENSG00000159289,ENSG00000158710
ENSG00000166923,ENSG00000159377,ENSG00000158748
ENSG00000167080,ENSG00000159593,ENSG00000158987
ENSG00000167157,ENSG00000159708,ENSG00000159261
ENSG00000167165,ENSG00000159720,ENSG00000159387
ENSG00000167434,ENSG00000159873,ENSG00000159593
ENSG00000167741,ENSG00000160014,ENSG00000159713
ENSG00000167748,ENSG00000160097,ENSG00000159714
ENSG00000167749,ENSG00000160188,ENSG00000160211
ENSG00000167755,ENSG00000160219,ENSG00000160410
