GE,ME,MI
ENSG00000074803,ENSG00000061455,ENSG00000065491
ENSG00000075035,ENSG00000063180,ENSG00000066827
ENSG00000075043,ENSG00000063245,ENSG00000067064
ENSG00000075213,ENSG00000063601,ENSG00000067177
ENSG00000075461,ENSG00000064545,ENSG00000067992
ENSG00000077063,ENSG00000065534,ENSG00000068903
ENSG00000077080,ENSG00000065978,ENSG00000069018
ENSG00000077264,ENSG00000066044,ENSG00000069509
ENSG00000077279,ENSG00000066336,ENSG00000070814
ENSG00000081479,ENSG00000066468,ENSG00000070950
ENSG00000082196,ENSG00000067715,ENSG00000071539
ENSG00000083067,ENSG00000068097,ENSG00000071553
ENSG00000085741,ENSG00000068654,ENSG00000072832
ENSG00000087250,ENSG00000068781,ENSG00000072954
ENSG00000087495,ENSG00000068885,ENSG00000074370
ENSG00000087510,ENSG00000069667,ENSG00000075240
ENSG00000088320,ENSG00000069956,ENSG00000075388
ENSG00000088992,ENSG00000070193,ENSG00000075461
ENSG00000089169,ENSG00000070526,ENSG00000075856
ENSG00000089225,ENSG00000070731,ENSG00000076248
ENSG00000089356,ENSG00000071054,ENSG00000076650
ENSG00000091137,ENSG00000072163,ENSG00000076685
ENSG00000091482,ENSG00000072274,ENSG00000077420
ENSG00000091513,ENSG00000072786,ENSG00000077616
ENSG00000091664,ENSG00000072803,ENSG00000078142
ENSG00000092758,ENSG00000074181,ENSG00000078596
ENSG00000099256,ENSG00000074211,ENSG00000078808
ENSG00000099399,ENSG00000075568,ENSG00000079277
ENSG00000099954,ENSG00000077943,ENSG00000081721
ENSG00000099960,ENSG00000078070,ENSG00000081803
ENSG00000100033,ENSG00000078747,ENSG00000081853
ENSG00000100249,ENSG00000079215,ENSG00000085721
ENSG00000100290,ENSG00000079387,ENSG00000087365
ENSG00000100362,ENSG00000079689,ENSG00000087903
ENSG00000100427,ENSG00000080618,ENSG00000088543
ENSG00000100433,ENSG00000081026,ENSG00000088836
ENSG00000100448,ENSG00000081237,ENSG00000088876
ENSG00000100987,ENSG00000081692,ENSG00000089022
ENSG00000101144,ENSG00000082153,ENSG00000089048
ENSG00000101200,ENSG00000085276,ENSG00000089116
ENSG00000101203,ENSG00000085511,ENSG00000089639
ENSG00000101210,ENSG00000085552,ENSG00000090554
ENSG00000101333,ENSG00000086015,ENSG00000090674
ENSG00000101425,ENSG00000086570,ENSG00000090889
ENSG00000101443,ENSG00000086589,ENSG00000090971
ENSG00000101470,ENSG00000087085,ENSG00000091482
ENSG00000101638,ENSG00000087470,ENSG00000091640
ENSG00000101746,ENSG00000088305,ENSG00000092108
ENSG00000101938,ENSG00000088448,ENSG00000092931
ENSG00000102001,ENSG00000088827,ENSG00000094880
ENSG00000102010,ENSG00000089820,ENSG00000095383
ENSG00000102243,ENSG00000090889,ENSG00000096006
ENSG00000102678,ENSG00000091428,ENSG00000097021
ENSG00000103154,ENSG00000092200,ENSG00000099256
ENSG00000103241,ENSG00000092871,ENSG00000099949
ENSG00000103355,ENSG00000092929,ENSG00000099977
ENSG00000103449,ENSG00000094916,ENSG00000100055
ENSG00000104044,ENSG00000095370,ENSG00000100078
ENSG00000104237,ENSG00000095752,ENSG00000100196
ENSG00000104313,ENSG00000096063,ENSG00000100246
ENSG00000104332,ENSG00000099797,ENSG00000100292
ENSG00000104760,ENSG00000099949,ENSG00000100319
ENSG00000104783,ENSG00000099957,ENSG00000100344
ENSG00000104938,ENSG00000099968,ENSG00000100462
ENSG00000105509,ENSG00000100028,ENSG00000100478
ENSG00000105664,ENSG00000100150,ENSG00000100519
ENSG00000105695,ENSG00000100290,ENSG00000100612
ENSG00000105825,ENSG00000100325,ENSG00000100842
ENSG00000105852,ENSG00000100348,ENSG00000101161
ENSG00000105880,ENSG00000100412,ENSG00000101255
ENSG00000105894,ENSG00000100592,ENSG00000101307
ENSG00000105997,ENSG00000100593,ENSG00000101457
ENSG00000106013,ENSG00000100603,ENSG00000101986
ENSG00000106236,ENSG00000100697,ENSG00000102043
ENSG00000106278,ENSG00000100711,ENSG00000102104
ENSG00000106511,ENSG00000100814,ENSG00000102145
ENSG00000106536,ENSG00000100888,ENSG00000102174
ENSG00000106714,ENSG00000101187,ENSG00000102543
ENSG00000107165,ENSG00000101188,ENSG00000102572
ENSG00000107807,ENSG00000101197,ENSG00000102606
ENSG00000108381,ENSG00000101199,ENSG00000102837
ENSG00000108924,ENSG00000101367,ENSG00000102934
ENSG00000109272,ENSG00000101457,ENSG00000103037
ENSG00000109321,ENSG00000101680,ENSG00000103111
ENSG00000110244,ENSG00000102109,ENSG00000103126
ENSG00000111199,ENSG00000102468,ENSG00000103187
ENSG00000111215,ENSG00000102935,ENSG00000103316
ENSG00000111218,ENSG00000103248,ENSG00000103852
ENSG00000111339,ENSG00000103723,ENSG00000103932
ENSG00000111732,ENSG00000103942,ENSG00000104419
ENSG00000111907,ENSG00000104321,ENSG00000104472
ENSG00000112333,ENSG00000104472,ENSG00000104805
ENSG00000112812,ENSG00000104756,ENSG00000105011
ENSG00000113327,ENSG00000104805,ENSG00000105058
ENSG00000114646,ENSG00000104918,ENSG00000105127
ENSG00000114757,ENSG00000104921,ENSG00000105289
ENSG00000114805,ENSG00000105205,ENSG00000105323
ENSG00000115263,ENSG00000105339,ENSG00000105339
ENSG00000115297,ENSG00000105428,ENSG00000105695
ENSG00000115602,ENSG00000105472,ENSG00000105865
ENSG00000115616,ENSG00000105549,ENSG00000105929
ENSG00000115844,ENSG00000105877,ENSG00000106028
ENSG00000116147,ENSG00000105971,ENSG00000106211
ENSG00000117069,ENSG00000105982,ENSG00000106384
ENSG00000118245,ENSG00000105983,ENSG00000106399
ENSG00000118322,ENSG00000106031,ENSG00000106636
ENSG00000118434,ENSG00000106113,ENSG00000106638
ENSG00000118473,ENSG00000106436,ENSG00000106868
ENSG00000118733,ENSG00000106536,ENSG00000107819
ENSG00000118898,ENSG00000106571,ENSG00000107821
ENSG00000118972,ENSG00000106588,ENSG00000108244
ENSG00000119866,ENSG00000106591,ENSG00000108468
ENSG00000119919,ENSG00000106665,ENSG00000108479
ENSG00000119938,ENSG00000107249,ENSG00000108509
ENSG00000119943,ENSG00000107338,ENSG00000108523
ENSG00000120054,ENSG00000107485,ENSG00000108641
ENSG00000120068,ENSG00000107625,ENSG00000108679
ENSG00000120088,ENSG00000107643,ENSG00000108773
ENSG00000120211,ENSG00000107669,ENSG00000108840
ENSG00000120251,ENSG00000107819,ENSG00000108883
ENSG00000120332,ENSG00000107833,ENSG00000109062
ENSG00000120440,ENSG00000108187,ENSG00000109181
ENSG00000121207,ENSG00000108639,ENSG00000109452
ENSG00000121335,ENSG00000108846,ENSG00000109519
ENSG00000121742,ENSG00000109061,ENSG00000109610
ENSG00000122136,ENSG00000109063,ENSG00000109667
ENSG00000122145,ENSG00000109132,ENSG00000110013
ENSG00000122176,ENSG00000109182,ENSG00000110031
ENSG00000122641,ENSG00000109458,ENSG00000110046
ENSG00000122756,ENSG00000109610,ENSG00000110077
ENSG00000122824,ENSG00000109743,ENSG00000110274
ENSG00000122852,ENSG00000109794,ENSG00000110324
ENSG00000123201,ENSG00000109906,ENSG00000110514
ENSG00000123243,ENSG00000110042,ENSG00000110660
ENSG00000123307,ENSG00000110172,ENSG00000110906
ENSG00000123364,ENSG00000110435,ENSG00000111058
ENSG00000123388,ENSG00000110446,ENSG00000111254
ENSG00000123405,ENSG00000110801,ENSG00000111261
ENSG00000123496,ENSG00000110851,ENSG00000111321
ENSG00000123610,ENSG00000110888,ENSG00000111331
ENSG00000123838,ENSG00000111218,ENSG00000111335
ENSG00000123999,ENSG00000111224,ENSG00000111602
ENSG00000124107,ENSG00000111231,ENSG00000111644
ENSG00000124116,ENSG00000111237,ENSG00000111843
ENSG00000124205,ENSG00000111266,ENSG00000112039
ENSG00000124253,ENSG00000111358,ENSG00000112763
ENSG00000124260,ENSG00000112118,ENSG00000112996
ENSG00000124302,ENSG00000112137,ENSG00000113209
ENSG00000124479,ENSG00000112499,ENSG00000113522
ENSG00000124875,ENSG00000112530,ENSG00000113578
ENSG00000125207,ENSG00000112699,ENSG00000113734
ENSG00000125675,ENSG00000112799,ENSG00000113758
ENSG00000125726,ENSG00000112812,ENSG00000113924
ENSG00000125820,ENSG00000112837,ENSG00000114026
ENSG00000125879,ENSG00000112977,ENSG00000114316
ENSG00000126266,ENSG00000113100,ENSG00000114638
ENSG00000126562,ENSG00000113141,ENSG00000114771
ENSG00000126861,ENSG00000113262,ENSG00000114902
ENSG00000126890,ENSG00000113269,ENSG00000115234
ENSG00000127472,ENSG00000113361,ENSG00000115267
ENSG00000127928,ENSG00000113369,ENSG00000115289
ENSG00000128242,ENSG00000113492,ENSG00000115297
ENSG00000128285,ENSG00000113555,ENSG00000115392
ENSG00000128322,ENSG00000113645,ENSG00000115423
ENSG00000128342,ENSG00000113658,ENSG00000115446
ENSG00000128422,ENSG00000113734,ENSG00000115474
ENSG00000128510,ENSG00000113838,ENSG00000115685
ENSG00000128610,ENSG00000114023,ENSG00000115827
ENSG00000128683,ENSG00000114030,ENSG00000116455
ENSG00000129151,ENSG00000114268,ENSG00000116745
ENSG00000129244,ENSG00000114315,ENSG00000116771
ENSG00000129744,ENSG00000114374,ENSG00000116809
ENSG00000129910,ENSG00000114529,ENSG00000117322
ENSG00000130035,ENSG00000115085,ENSG00000117408
ENSG00000130037,ENSG00000115091,ENSG00000117450
ENSG00000130226,ENSG00000115289,ENSG00000117614
ENSG00000130294,ENSG00000115415,ENSG00000117724
ENSG00000130540,ENSG00000115474,ENSG00000118046
ENSG00000130595,ENSG00000115568,ENSG00000118407
ENSG00000130700,ENSG00000115590,ENSG00000118898
ENSG00000130762,ENSG00000115657,ENSG00000119616
ENSG00000130876,ENSG00000115825,ENSG00000119630
ENSG00000130957,ENSG00000116147,ENSG00000119655
ENSG00000131435,ENSG00000116396,ENSG00000119917
ENSG00000131686,ENSG00000116731,ENSG00000120318
ENSG00000131771,ENSG00000117118,ENSG00000120341
ENSG00000131914,ENSG00000117148,ENSG00000120647
ENSG00000132000,ENSG00000117322,ENSG00000120658
ENSG00000132164,ENSG00000117335,ENSG00000120699
ENSG00000132464,ENSG00000117602,ENSG00000120800
ENSG00000132554,ENSG00000117691,ENSG00000120805
ENSG00000132681,ENSG00000117868,ENSG00000120949
ENSG00000132840,ENSG00000118137,ENSG00000121075
ENSG00000132972,ENSG00000118162,ENSG00000121101
ENSG00000132975,ENSG00000118231,ENSG00000121577
ENSG00000133115,ENSG00000118473,ENSG00000121742
ENSG00000133124,ENSG00000119684,ENSG00000121766
ENSG00000133169,ENSG00000119946,ENSG00000121851
ENSG00000133317,ENSG00000120008,ENSG00000121988
ENSG00000133454,ENSG00000120057,ENSG00000122547
ENSG00000133488,ENSG00000120253,ENSG00000122756
ENSG00000133519,ENSG00000120265,ENSG00000123154
ENSG00000133640,ENSG00000120451,ENSG00000123243
ENSG00000133742,ENSG00000120694,ENSG00000123338
ENSG00000133937,ENSG00000121005,ENSG00000123453
ENSG00000134115,ENSG00000121022,ENSG00000123485
ENSG00000134121,ENSG00000121236,ENSG00000124205
ENSG00000134160,ENSG00000121749,ENSG00000124226
ENSG00000134216,ENSG00000121904,ENSG00000124459
ENSG00000134339,ENSG00000122033,ENSG00000124479
ENSG00000134343,ENSG00000122254,ENSG00000124491
ENSG00000134363,ENSG00000122417,ENSG00000124588
ENSG00000134538,ENSG00000122641,ENSG00000124721
ENSG00000134594,ENSG00000122965,ENSG00000125124
ENSG00000134827,ENSG00000123243,ENSG00000125356
ENSG00000134917,ENSG00000123307,ENSG00000125508
ENSG00000135324,ENSG00000123358,ENSG00000125510
ENSG00000135374,ENSG00000123739,ENSG00000125538
ENSG00000135447,ENSG00000124224,ENSG00000125652
ENSG00000135625,ENSG00000124491,ENSG00000125780
ENSG00000135824,ENSG00000124496,ENSG00000125863
ENSG00000136267,ENSG00000124564,ENSG00000125912
ENSG00000136327,ENSG00000124568,ENSG00000126226
ENSG00000136352,ENSG00000124731,ENSG00000127603
ENSG00000136457,ENSG00000124812,ENSG00000127663
ENSG00000136542,ENSG00000124827,ENSG00000128250
ENSG00000136881,ENSG00000124839,ENSG00000128253
ENSG00000136931,ENSG00000124942,ENSG00000128284
ENSG00000136944,ENSG00000125337,ENSG00000128322
ENSG00000137273,ENSG00000125484,ENSG00000128524
ENSG00000137392,ENSG00000125510,ENSG00000128604
ENSG00000137441,ENSG00000125522,ENSG00000129028
ENSG00000137673,ENSG00000125633,ENSG00000129167
ENSG00000137709,ENSG00000125726,ENSG00000129317
ENSG00000137731,ENSG00000125746,ENSG00000129451
ENSG00000137976,ENSG00000125798,ENSG00000129596
ENSG00000138131,ENSG00000125846,ENSG00000129910
ENSG00000138152,ENSG00000125900,ENSG00000129946
ENSG00000138395,ENSG00000126215,ENSG00000130066
ENSG00000138622,ENSG00000126216,ENSG00000130226
ENSG00000138685,ENSG00000126243,ENSG00000130270
ENSG00000138759,ENSG00000126391,ENSG00000130312
ENSG00000138772,ENSG00000126456,ENSG00000130433
ENSG00000138798,ENSG00000126457,ENSG00000130649
ENSG00000139155,ENSG00000126461,ENSG00000130706
ENSG00000139292,ENSG00000126822,ENSG00000130758
ENSG00000139515,ENSG00000127022,ENSG00000130935
ENSG00000139549,ENSG00000127152,ENSG00000131019
ENSG00000139800,ENSG00000127364,ENSG00000131068
ENSG00000140479,ENSG00000127529,ENSG00000131094
ENSG00000140522,ENSG00000127947,ENSG00000131368
ENSG00000140557,ENSG00000127995,ENSG00000131409
ENSG00000140835,ENSG00000128284,ENSG00000131471
ENSG00000141338,ENSG00000128311,ENSG00000131480
ENSG00000141404,ENSG00000128482,ENSG00000131724
ENSG00000141449,ENSG00000128609,ENSG00000131864
ENSG00000141639,ENSG00000128694,ENSG00000131943
ENSG00000141750,ENSG00000129028,ENSG00000131981
ENSG00000142611,ENSG00000129038,ENSG00000132205
ENSG00000142700,ENSG00000129167,ENSG00000132330
ENSG00000143032,ENSG00000129455,ENSG00000132357
ENSG00000143127,ENSG00000129566,ENSG00000132376
ENSG00000143171,ENSG00000129625,ENSG00000132423
ENSG00000143194,ENSG00000129646,ENSG00000132604
ENSG00000143195,ENSG00000129667,ENSG00000132703
ENSG00000143473,ENSG00000129965,ENSG00000132704
ENSG00000143556,ENSG00000129993,ENSG00000132846
ENSG00000143869,ENSG00000130024,ENSG00000132958
ENSG00000144331,ENSG00000130508,ENSG00000133313
ENSG00000144406,ENSG00000130561,ENSG00000133488
ENSG00000144834,ENSG00000130713,ENSG00000133789
ENSG00000144852,ENSG00000130762,ENSG00000133874
ENSG00000144908,ENSG00000130822,ENSG00000133937
ENSG00000145428,ENSG00000131196,ENSG00000134070
ENSG00000145626,ENSG00000131269,ENSG00000134330
ENSG00000145681,ENSG00000131469,ENSG00000134339
ENSG00000145864,ENSG00000131504,ENSG00000134376
ENSG00000145920,ENSG00000131668,ENSG00000134873
ENSG00000146013,ENSG00000131771,ENSG00000135211
ENSG00000146166,ENSG00000131848,ENSG00000135253
ENSG00000146215,ENSG00000131931,ENSG00000135297
ENSG00000146250,ENSG00000132141,ENSG00000135414
ENSG00000146276,ENSG00000132300,ENSG00000135437
ENSG00000146453,ENSG00000132330,ENSG00000135476
ENSG00000146678,ENSG00000132334,ENSG00000135482
ENSG00000147041,ENSG00000132357,ENSG00000135637
ENSG00000147145,ENSG00000132470,ENSG00000135835
ENSG00000147180,ENSG00000132478,ENSG00000135845
ENSG00000147246,ENSG00000133083,ENSG00000135902
ENSG00000147381,ENSG00000133318,ENSG00000135973
ENSG00000147481,ENSG00000133398,ENSG00000136487
ENSG00000147588,ENSG00000133401,ENSG00000136541
ENSG00000147724,ENSG00000133612,ENSG00000136560
ENSG00000147869,ENSG00000133687,ENSG00000136631
ENSG00000148346,ENSG00000133874,ENSG00000136859
ENSG00000148408,ENSG00000134216,ENSG00000136895
ENSG00000148600,ENSG00000134294,ENSG00000137073
ENSG00000148795,ENSG00000134317,ENSG00000137074
ENSG00000148942,ENSG00000134899,ENSG00000137106
ENSG00000149021,ENSG00000135052,ENSG00000137210
ENSG00000149295,ENSG00000135148,ENSG00000137338
ENSG00000149305,ENSG00000135248,ENSG00000137547
ENSG00000149328,ENSG00000135413,ENSG00000137628
ENSG00000149403,ENSG00000135447,ENSG00000137674
ENSG00000149534,ENSG00000135452,ENSG00000137948
ENSG00000149948,ENSG00000135655,ENSG00000138030
ENSG00000149968,ENSG00000135677,ENSG00000138115
ENSG00000150556,ENSG00000135905,ENSG00000138131
ENSG00000150627,ENSG00000135926,ENSG00000138135
ENSG00000150656,ENSG00000135929,ENSG00000138326
ENSG00000150722,ENSG00000136014,ENSG00000138399
ENSG00000150893,ENSG00000136108,ENSG00000138459
ENSG00000151079,ENSG00000136240,ENSG00000138472
ENSG00000151364,ENSG00000136267,ENSG00000138684
ENSG00000151365,ENSG00000136378,ENSG00000139344
ENSG00000151572,ENSG00000136560,ENSG00000139370
ENSG00000151952,ENSG00000136715,ENSG00000139531
ENSG00000152128,ENSG00000136731,ENSG00000139890
ENSG00000152207,ENSG00000136861,ENSG00000140254
ENSG00000152208,ENSG00000137124,ENSG00000140279
ENSG00000152292,ENSG00000137166,ENSG00000140386
ENSG00000152578,ENSG00000137198,ENSG00000140395
ENSG00000152669,ENSG00000137265,ENSG00000140398
ENSG00000152785,ENSG00000137731,ENSG00000140463
ENSG00000152910,ENSG00000137747,ENSG00000140481
ENSG00000152977,ENSG00000137834,ENSG00000140694
ENSG00000153060,ENSG00000137857,ENSG00000140829
ENSG00000153446,ENSG00000138035,ENSG00000140830
ENSG00000153779,ENSG00000138083,ENSG00000141505
ENSG00000153820,ENSG00000138162,ENSG00000141560
ENSG00000153902,ENSG00000138246,ENSG00000142230
ENSG00000153930,ENSG00000138375,ENSG00000142515
ENSG00000154025,ENSG00000138496,ENSG00000142632
ENSG00000154118,ENSG00000138768,ENSG00000142634
ENSG00000154165,ENSG00000138794,ENSG00000142856
ENSG00000154188,ENSG00000139182,ENSG00000142892
ENSG00000154262,ENSG00000139193,ENSG00000143067
ENSG00000154274,ENSG00000139292,ENSG00000143171
ENSG00000154764,ENSG00000139304,ENSG00000143184
ENSG00000155495,ENSG00000139370,ENSG00000143199
ENSG00000155511,ENSG00000139515,ENSG00000143252
ENSG00000155886,ENSG00000139567,ENSG00000143257
ENSG00000155897,ENSG00000139618,ENSG00000143297
ENSG00000156009,ENSG00000139668,ENSG00000143320
ENSG00000156076,ENSG00000140043,ENSG00000143575
ENSG00000156103,ENSG00000140259,ENSG00000143621
ENSG00000156475,ENSG00000140350,ENSG00000143740
ENSG00000156564,ENSG00000140463,ENSG00000143761
ENSG00000156925,ENSG00000140470,ENSG00000143768
ENSG00000156959,ENSG00000140749,ENSG00000143793
ENSG00000157168,ENSG00000140835,ENSG00000143845
ENSG00000157404,ENSG00000140968,ENSG00000143891
ENSG00000158445,ENSG00000140993,ENSG00000143995
ENSG00000158516,ENSG00000141052,ENSG00000144048
ENSG00000158528,ENSG00000141431,ENSG00000144481
ENSG00000158639,ENSG00000141433,ENSG00000144827
ENSG00000158748,ENSG00000141505,ENSG00000145088
ENSG00000158764,ENSG00000141564,ENSG00000145191
ENSG00000158874,ENSG00000141956,ENSG00000145526
ENSG00000159184,ENSG00000141959,ENSG00000145545
ENSG00000159455,ENSG00000141977,ENSG00000145700
ENSG00000159556,ENSG00000142319,ENSG00000145839
ENSG00000159784,ENSG00000142973,ENSG00000146151
ENSG00000160180,ENSG00000143194,ENSG00000146576
ENSG00000160181,ENSG00000143320,ENSG00000146809
ENSG00000160191,ENSG00000143882,ENSG00000146966
ENSG00000160349,ENSG00000143952,ENSG00000147140
ENSG00000160505,ENSG00000144040,ENSG00000147144
ENSG00000160588,ENSG00000144057,ENSG00000147166
ENSG00000160801,ENSG00000144115,ENSG00000147485
ENSG00000160808,ENSG00000144224,ENSG00000147654
ENSG00000160862,ENSG00000144366,ENSG00000148225
ENSG00000160868,ENSG00000144455,ENSG00000148341
ENSG00000160870,ENSG00000144681,ENSG00000148358
ENSG00000160886,ENSG00000144824,ENSG00000148488
ENSG00000161270,ENSG00000144857,ENSG00000148677
ENSG00000161281,ENSG00000145147,ENSG00000148950
ENSG00000161896,ENSG00000145476,ENSG00000149187
ENSG00000162105,ENSG00000145526,ENSG00000149243
ENSG00000162706,ENSG00000145536,ENSG00000149380
ENSG00000162723,ENSG00000145626,ENSG00000150244
ENSG00000162755,ENSG00000145743,ENSG00000150337
ENSG00000162763,ENSG00000145860,ENSG00000150753
ENSG00000162804,ENSG00000145868,ENSG00000150787
ENSG00000162843,ENSG00000146039,ENSG00000151062
ENSG00000162873,ENSG00000146054,ENSG00000151176
ENSG00000162892,ENSG00000146066,ENSG00000151348
ENSG00000162897,ENSG00000146197,ENSG00000151632
ENSG00000162951,ENSG00000146243,ENSG00000151640
ENSG00000163071,ENSG00000146555,ENSG00000151655
ENSG00000163092,ENSG00000146648,ENSG00000151778
ENSG00000163216,ENSG00000146701,ENSG00000151849
ENSG00000163331,ENSG00000146856,ENSG00000151967
ENSG00000163395,ENSG00000146918,ENSG00000152404
ENSG00000163491,ENSG00000147127,ENSG00000152475
ENSG00000163623,ENSG00000147164,ENSG00000152592
ENSG00000163630,ENSG00000147592,ENSG00000152595
ENSG00000163735,ENSG00000147647,ENSG00000152684
ENSG00000163864,ENSG00000147650,ENSG00000152689
ENSG00000163879,ENSG00000147655,ENSG00000152804
ENSG00000164076,ENSG00000148218,ENSG00000153130
ENSG00000164093,ENSG00000148331,ENSG00000153157
ENSG00000164106,ENSG00000148737,ENSG00000153201
ENSG00000164237,ENSG00000148773,ENSG00000153790
ENSG00000164265,ENSG00000150269,ENSG00000153879
ENSG00000164299,ENSG00000150625,ENSG00000153896
ENSG00000164363,ENSG00000150628,ENSG00000153976
ENSG00000164379,ENSG00000150760,ENSG00000154102
ENSG00000164434,ENSG00000151065,ENSG00000154258
ENSG00000164438,ENSG00000151276,ENSG00000154269
ENSG00000164485,ENSG00000151388,ENSG00000154493
ENSG00000164488,ENSG00000151834,ENSG00000154914
ENSG00000164509,ENSG00000151914,ENSG00000155066
ENSG00000164532,ENSG00000151923,ENSG00000155229
ENSG00000164619,ENSG00000151948,ENSG00000155252
ENSG00000164651,ENSG00000152582,ENSG00000155660
ENSG00000164756,ENSG00000152611,ENSG00000155906
ENSG00000164929,ENSG00000152642,ENSG00000156261
ENSG00000164946,ENSG00000152689,ENSG00000156858
ENSG00000165192,ENSG00000152969,ENSG00000157045
ENSG00000165376,ENSG00000153140,ENSG00000157326
ENSG00000165449,ENSG00000153250,ENSG00000157873
ENSG00000165474,ENSG00000153303,ENSG00000157884
ENSG00000165478,ENSG00000153976,ENSG00000158402
ENSG00000165509,ENSG00000154065,ENSG00000158571
ENSG00000165643,ENSG00000154114,ENSG00000158683
ENSG00000165966,ENSG00000154162,ENSG00000158815
ENSG00000165973,ENSG00000154451,ENSG00000158864
ENSG00000166006,ENSG00000154553,ENSG00000159063
ENSG00000166049,ENSG00000154655,ENSG00000159147
ENSG00000166091,ENSG00000155545,ENSG00000159166
ENSG00000166126,ENSG00000155660,ENSG00000159259
ENSG00000166159,ENSG00000155816,ENSG00000159261
ENSG00000166292,ENSG00000155886,ENSG00000159377
ENSG00000166415,ENSG00000156140,ENSG00000159403
ENSG00000166573,ENSG00000156232,ENSG00000159692
ENSG00000166603,ENSG00000156414,ENSG00000159720
ENSG00000166670,ENSG00000156453,ENSG00000159840
ENSG00000166736,ENSG00000156510,ENSG00000160075
ENSG00000166897,ENSG00000156564,ENSG00000160094
ENSG00000166961,ENSG00000156886,ENSG00000160183
ENSG00000167034,ENSG00000156976,ENSG00000160191
ENSG00000167306,ENSG00000157131,ENSG00000160200
ENSG00000167414,ENSG00000157168,ENSG00000160233
ENSG00000167531,ENSG00000157212,ENSG00000160307
ENSG00000167588,ENSG00000157216,ENSG00000160310
ENSG00000167656,ENSG00000157637,ENSG00000160323
ENSG00000167751,ENSG00000157680,ENSG00000160345
ENSG00000167754,ENSG00000157765,ENSG00000160396
ENSG00000167755,ENSG00000157827,ENSG00000160791
ENSG00000167768,ENSG00000157873,ENSG00000160867
ENSG00000167780,ENSG00000158321,ENSG00000160870
ENSG00000167941,ENSG00000158553,ENSG00000160886
ENSG00000167971,ENSG00000158710,ENSG00000160888
ENSG00000168267,ENSG00000158773,ENSG00000161011
ENSG00000168539,ENSG00000158815,ENSG00000161298
ENSG00000168671,ENSG00000158882,ENSG00000161618
ENSG00000168703,ENSG00000159082,ENSG00000161664
ENSG00000168754,ENSG00000159307,ENSG00000162366
ENSG00000168757,ENSG00000159593,ENSG00000162396
ENSG00000168772,ENSG00000159885,ENSG00000162627
ENSG00000168878,ENSG00000160097,ENSG00000162747
ENSG00000169181,ENSG00000160201,ENSG00000162889
ENSG00000169218,ENSG00000160767,ENSG00000162897
ENSG00000169271,ENSG00000160961,ENSG00000162961
ENSG00000169297,ENSG00000160999,ENSG00000163159
ENSG00000169344,ENSG00000161011,ENSG00000163161
ENSG00000169393,ENSG00000161013,ENSG00000163214
ENSG00000169436,ENSG00000161021,ENSG00000163257
ENSG00000169469,ENSG00000161544,ENSG00000163352
ENSG00000169507,ENSG00000161692,ENSG00000163395
ENSG00000169550,ENSG00000161714,ENSG00000163584
