GE,ME,MI
ENSG00000143194,ENSG00000126391,ENSG00000135902
ENSG00000143195,ENSG00000127947,ENSG00000135973
ENSG00000143556,ENSG00000128311,ENSG00000136631
ENSG00000143869,ENSG00000128694,ENSG00000136859
ENSG00000144834,ENSG00000129167,ENSG00000137073
ENSG00000144852,ENSG00000129566,ENSG00000137210
ENSG00000144908,ENSG00000129625,ENSG00000137338
ENSG00000145428,ENSG00000130822,ENSG00000137628
ENSG00000145681,ENSG00000131469,ENSG00000137674
ENSG00000146013,ENSG00000131771,ENSG00000137948
ENSG00000146250,ENSG00000131848,ENSG00000138115
ENSG00000146276,ENSG00000131931,ENSG00000138131
ENSG00000146678,ENSG00000132141,ENSG00000138326
ENSG00000147041,ENSG00000132300,ENSG00000138459
ENSG00000147381,ENSG00000132357,ENSG00000139344
ENSG00000148346,ENSG00000132470,ENSG00000139370
ENSG00000148408,ENSG00000132478,ENSG00000139531
ENSG00000148942,ENSG00000133083,ENSG00000140481
ENSG00000149305,ENSG00000133687,ENSG00000140830
ENSG00000149968,ENSG00000134216,ENSG00000141560
ENSG00000150556,ENSG00000134294,ENSG00000142230
ENSG00000150627,ENSG00000135447,ENSG00000142632
ENSG00000150656,ENSG00000135929,ENSG00000142856
ENSG00000150722,ENSG00000136560,ENSG00000143184
ENSG00000151572,ENSG00000136715,ENSG00000143297
ENSG00000151952,ENSG00000136861,ENSG00000143575
ENSG00000152128,ENSG00000137166,ENSG00000143761
ENSG00000152208,ENSG00000137265,ENSG00000143768
ENSG00000152578,ENSG00000137731,ENSG00000143845
ENSG00000153060,ENSG00000137747,ENSG00000144481
ENSG00000153446,ENSG00000137857,ENSG00000145191
ENSG00000153820,ENSG00000138035,ENSG00000145700
ENSG00000154118,ENSG00000138496,ENSG00000146576
ENSG00000154262,ENSG00000138768,ENSG00000146966
ENSG00000155495,ENSG00000138794,ENSG00000147140
ENSG00000155511,ENSG00000139292,ENSG00000147144
ENSG00000155897,ENSG00000139370,ENSG00000147166
ENSG00000156103,ENSG00000140259,ENSG00000148225
ENSG00000156925,ENSG00000140350,ENSG00000148358
ENSG00000156959,ENSG00000140463,ENSG00000148488
ENSG00000158639,ENSG00000140835,ENSG00000148677
ENSG00000158748,ENSG00000140968,ENSG00000148950
ENSG00000158764,ENSG00000141431,ENSG00000149243
ENSG00000159184,ENSG00000141977,ENSG00000149380
ENSG00000159556,ENSG00000143882,ENSG00000150244
ENSG00000160180,ENSG00000143952,ENSG00000150337
ENSG00000160181,ENSG00000144057,ENSG00000151348
ENSG00000160505,ENSG00000144115,ENSG00000151655
ENSG00000160588,ENSG00000144224,ENSG00000152404
ENSG00000160862,ENSG00000144681,ENSG00000152475
ENSG00000161270,ENSG00000145147,ENSG00000152595
ENSG00000161896,ENSG00000145526,ENSG00000152684
ENSG00000162105,ENSG00000145536,ENSG00000153157
ENSG00000162706,ENSG00000145626,ENSG00000153896
ENSG00000162843,ENSG00000145743,ENSG00000153976
ENSG00000162897,ENSG00000145868,ENSG00000154258
ENSG00000162951,ENSG00000146648,ENSG00000154269
ENSG00000163216,ENSG00000146856,ENSG00000155066
ENSG00000163331,ENSG00000147127,ENSG00000155660
ENSG00000163623,ENSG00000148218,ENSG00000156261
ENSG00000164093,ENSG00000148331,ENSG00000157045
ENSG00000164106,ENSG00000148773,ENSG00000158683
ENSG00000164237,ENSG00000150628,ENSG00000158815
ENSG00000164265,ENSG00000151065,ENSG00000158864
ENSG00000164363,ENSG00000151276,ENSG00000159063
ENSG00000164434,ENSG00000151834,ENSG00000159147
ENSG00000164438,ENSG00000151923,ENSG00000159166
ENSG00000164485,ENSG00000152582,ENSG00000159259
ENSG00000164488,ENSG00000152642,ENSG00000159261
ENSG00000164651,ENSG00000152969,ENSG00000159840
ENSG00000164756,ENSG00000153250,ENSG00000160075
ENSG00000164946,ENSG00000154065,ENSG00000160183
ENSG00000165478,ENSG00000154162,ENSG00000160191
ENSG00000165509,ENSG00000155545,ENSG00000160200
ENSG00000165966,ENSG00000155660,ENSG00000160396
ENSG00000165973,ENSG00000155816,ENSG00000160886
ENSG00000166049,ENSG00000156140,ENSG00000160888
ENSG00000166091,ENSG00000156232,ENSG00000161664
ENSG00000166573,ENSG00000156414,ENSG00000162396
ENSG00000166670,ENSG00000156976,ENSG00000162747
ENSG00000166736,ENSG00000157131,ENSG00000162897
ENSG00000166961,ENSG00000157216,ENSG00000162961
ENSG00000167306,ENSG00000157765,ENSG00000163161
ENSG00000167531,ENSG00000158773,ENSG00000163214
ENSG00000167588,ENSG00000160767,ENSG00000163352
ENSG00000167751,ENSG00000160999,ENSG00000163395
ENSG00000167755,ENSG00000161011,ENSG00000163607
ENSG00000168267,ENSG00000161013,ENSG00000163634
ENSG00000168539,ENSG00000162105,ENSG00000163701
ENSG00000168671,ENSG00000162711,ENSG00000163798
ENSG00000168754,ENSG00000163209,ENSG00000164318
ENSG00000168757,ENSG00000163288,ENSG00000164338
ENSG00000168772,ENSG00000163312,ENSG00000164520
ENSG00000169271,ENSG00000163328,ENSG00000164713
ENSG00000169297,ENSG00000163521,ENSG00000164733
ENSG00000169393,ENSG00000163554,ENSG00000164744
ENSG00000169436,ENSG00000163754,ENSG00000164867
ENSG00000169507,ENSG00000163811,ENSG00000165124
ENSG00000169550,ENSG00000163900,ENSG00000165138
ENSG00000169856,ENSG00000164066,ENSG00000165349
ENSG00000170054,ENSG00000164188,ENSG00000165474
ENSG00000170373,ENSG00000164237,ENSG00000165572
ENSG00000170381,ENSG00000164347,ENSG00000165915
ENSG00000170608,ENSG00000164535,ENSG00000165923
ENSG00000170627,ENSG00000164649,ENSG00000166507
ENSG00000170689,ENSG00000164867,ENSG00000166509
ENSG00000170927,ENSG00000165548,ENSG00000166926
ENSG00000170965,ENSG00000166152,ENSG00000166946
ENSG00000171234,ENSG00000166415,ENSG00000167178
ENSG00000171385,ENSG00000167613,ENSG00000167578
ENSG00000171446,ENSG00000167614,ENSG00000167625
ENSG00000171724,ENSG00000167617,ENSG00000167733
ENSG00000171903,ENSG00000167767,ENSG00000168062
ENSG00000172020,ENSG00000168066,ENSG00000168453
ENSG00000172137,ENSG00000168671,ENSG00000168619
ENSG00000172179,ENSG00000168802,ENSG00000168958
ENSG00000173157,ENSG00000168967,ENSG00000169062
ENSG00000173175,ENSG00000169508,ENSG00000169340
ENSG00000173253,ENSG00000169717,ENSG00000169877
ENSG00000173404,ENSG00000169744,ENSG00000169884
ENSG00000173432,ENSG00000170266,ENSG00000169896
ENSG00000174343,ENSG00000170374,ENSG00000170162
ENSG00000175356,ENSG00000170683,ENSG00000170430
ENSG00000175426,ENSG00000170954,ENSG00000171360
ENSG00000175497,ENSG00000171365,ENSG00000171403
ENSG00000176165,ENSG00000171467,ENSG00000171840
ENSG00000176204,ENSG00000171475,ENSG00000171953
ENSG00000176746,ENSG00000171587,ENSG00000172137
ENSG00000178235,ENSG00000171720,ENSG00000172331
ENSG00000178297,ENSG00000171757,ENSG00000172831
ENSG00000178403,ENSG00000172201,ENSG00000172986
ENSG00000179083,ENSG00000172365,ENSG00000173226
ENSG00000179172,ENSG00000172551,ENSG00000173846
ENSG00000179817,ENSG00000172554,ENSG00000174130
ENSG00000179826,ENSG00000172932,ENSG00000174343
ENSG00000180287,ENSG00000173093,ENSG00000174928
ENSG00000180660,ENSG00000174373,ENSG00000174950
ENSG00000182050,ENSG00000175895,ENSG00000175311
ENSG00000182255,ENSG00000176194,ENSG00000175416
ENSG00000182968,ENSG00000176230,ENSG00000176095
ENSG00000183072,ENSG00000176678,ENSG00000176222
ENSG00000183454,ENSG00000176697,ENSG00000176927
ENSG00000183715,ENSG00000176788,ENSG00000177082
ENSG00000183831,ENSG00000177694,ENSG00000177238
ENSG00000183837,ENSG00000177932,ENSG00000177839
ENSG00000184029,ENSG00000178031,ENSG00000178597
ENSG00000184221,ENSG00000178201,ENSG00000179163
ENSG00000184351,ENSG00000178462,ENSG00000179195
ENSG00000184571,ENSG00000178623,ENSG00000179673
ENSG00000184999,ENSG00000178645,ENSG00000179912
ENSG00000185247,ENSG00000179364,ENSG00000180509
ENSG00000185306,ENSG00000179562,ENSG00000180822
ENSG00000185640,ENSG00000179994,ENSG00000181027
ENSG00000185652,ENSG00000180785,ENSG00000181649
ENSG00000186086,ENSG00000180891,ENSG00000182022
ENSG00000186297,ENSG00000181652,ENSG00000182103
ENSG00000187855,ENSG00000182446,ENSG00000182224
ENSG00000187867,ENSG00000182473,ENSG00000182318
ENSG00000188257,ENSG00000182698,ENSG00000183114
ENSG00000188488,ENSG00000182774,ENSG00000183682
ENSG00000189023,ENSG00000183386,ENSG00000183695
ENSG00000196091,ENSG00000183486,ENSG00000184113
ENSG00000196092,ENSG00000183549,ENSG00000184205
ENSG00000196136,ENSG00000183559,ENSG00000184489
ENSG00000196335,ENSG00000183682,ENSG00000184735
ENSG00000196427,ENSG00000183844,ENSG00000184814
ENSG00000197172,ENSG00000183935,ENSG00000185088
ENSG00000197632,ENSG00000184009,ENSG00000185090
ENSG00000197880,ENSG00000184182,ENSG00000185163
ENSG00000197977,ENSG00000184345,ENSG00000185250
ENSG00000198033,ENSG00000184436,ENSG00000185885
ENSG00000198054,ENSG00000184937,ENSG00000185946
ENSG00000198185,ENSG00000185728,ENSG00000186094
ENSG00000198626,ENSG00000185940,ENSG00000186150
ENSG00000198681,ENSG00000185946,ENSG00000186230
ENSG00000198889,ENSG00000186160,ENSG00000186517
ENSG00000198914,ENSG00000187187,ENSG00000186532
ENSG00000198930,ENSG00000187902,ENSG00000186665
ENSG00000203877,ENSG00000187944,ENSG00000186867
ENSG00000204001,ENSG00000188167,ENSG00000186952
ENSG00000204403,ENSG00000188906,ENSG00000187048
ENSG00000204539,ENSG00000196352,ENSG00000187193
ENSG00000204612,ENSG00000197150,ENSG00000187714
ENSG00000204655,ENSG00000197226,ENSG00000188064
ENSG00000204694,ENSG00000197448,ENSG00000188112
ENSG00000204941,ENSG00000197646,ENSG00000188282
ENSG00000205221,ENSG00000197993,ENSG00000188739
ENSG00000205362,ENSG00000198034,ENSG00000189042
ENSG00000205364,ENSG00000198482,ENSG00000189091
ENSG00000205777,ENSG00000198783,ENSG00000189227
ENSG00000205810,ENSG00000198818,ENSG00000189401
ENSG00000205927,ENSG00000198825,ENSG00000196344
ENSG00000206579,ENSG00000198836,ENSG00000196419
ENSG00000212722,ENSG00000198933,ENSG00000196466
ENSG00000213401,ENSG00000200636,ENSG00000196497
ENSG00000213931,ENSG00000201318,ENSG00000196569
ENSG00000214107,ENSG00000201569,ENSG00000196684
ENSG00000215612,ENSG00000201689,ENSG00000196839
ENSG00000221867,ENSG00000203710,ENSG00000197114
ENSG00000221932,ENSG00000204287,ENSG00000198028
ENSG00000221970,ENSG00000204316,ENSG00000198088
ENSG00000224659,ENSG00000204406,ENSG00000198704
ENSG00000225391,ENSG00000204525,ENSG00000198830
ENSG00000225932,ENSG00000204590,ENSG00000203747
ENSG00000226397,ENSG00000204632,ENSG00000203972
ENSG00000227488,ENSG00000205076,ENSG00000204195
ENSG00000228630,ENSG00000213316,ENSG00000204386
ENSG00000228836,ENSG00000213347,ENSG00000204516
ENSG00000228927,ENSG00000215203,ENSG00000204525
ENSG00000231133,ENSG00000219607,ENSG00000204614
ENSG00000234224,ENSG00000221420,ENSG00000204991
ENSG00000236279,ENSG00000224586,ENSG00000205038
ENSG00000236311,ENSG00000226397,ENSG00000205364
ENSG00000236761,ENSG00000226823,ENSG00000205426
ENSG00000242221,ENSG00000228567,ENSG00000205777
ENSG00000243729,ENSG00000229035,ENSG00000205846
ENSG00000254656,ENSG00000229972,ENSG00000212722
ENSG00000258992,ENSG00000234284,ENSG00000213741
ENSG00000260549,ENSG00000236398,ENSG00000215717
ENSG00000262117,ENSG00000241794,ENSG00000230124
ENSG00000268940,ENSG00000243244,ENSG00000234745
ENSG00000269502,ENSG00000243660,ENSG00000243414
ENSG00000271321,ENSG00000243709,ENSG00000243709
ENSG00000271449,ENSG00000248483,ENSG00000250479
ENSG00000274391,ENSG00000255150,ENSG00000254440
ENSG00000288359,ENSG00000266967,ENSG00000274749
