GE,ME,MI
ENSG00000088320,ENSG00000070193,ENSG00000076043
ENSG00000088992,ENSG00000070526,ENSG00000076248
ENSG00000089169,ENSG00000070731,ENSG00000076650
ENSG00000089225,ENSG00000071054,ENSG00000076685
ENSG00000089356,ENSG00000072110,ENSG00000076706
ENSG00000091129,ENSG00000072163,ENSG00000077420
ENSG00000091137,ENSG00000072274,ENSG00000077514
ENSG00000091482,ENSG00000072786,ENSG00000077616
ENSG00000091513,ENSG00000072803,ENSG00000078142
ENSG00000091664,ENSG00000072832,ENSG00000078589
ENSG00000092054,ENSG00000073350,ENSG00000078596
ENSG00000092758,ENSG00000074181,ENSG00000078795
ENSG00000093134,ENSG00000074211,ENSG00000078808
ENSG00000095596,ENSG00000074266,ENSG00000079277
ENSG00000095627,ENSG00000074416,ENSG00000081051
ENSG00000095752,ENSG00000074582,ENSG00000081721
ENSG00000095917,ENSG00000074603,ENSG00000081803
ENSG00000099256,ENSG00000075073,ENSG00000081853
ENSG00000099399,ENSG00000075213,ENSG00000084636
ENSG00000099937,ENSG00000075420,ENSG00000084652
ENSG00000099954,ENSG00000075568,ENSG00000085721
ENSG00000099960,ENSG00000076944,ENSG00000085871
ENSG00000100033,ENSG00000077943,ENSG00000087008
ENSG00000100191,ENSG00000078070,ENSG00000087111
ENSG00000100206,ENSG00000078747,ENSG00000087365
ENSG00000100249,ENSG00000078814,ENSG00000087903
ENSG00000100290,ENSG00000079215,ENSG00000087995
ENSG00000100362,ENSG00000079387,ENSG00000088053
ENSG00000100427,ENSG00000079689,ENSG00000088448
ENSG00000100433,ENSG00000080511,ENSG00000088543
ENSG00000100448,ENSG00000080573,ENSG00000088836
ENSG00000100678,ENSG00000080618,ENSG00000088876
ENSG00000100739,ENSG00000081026,ENSG00000089022
ENSG00000100842,ENSG00000081237,ENSG00000089048
ENSG00000100987,ENSG00000081692,ENSG00000089116
ENSG00000101074,ENSG00000082153,ENSG00000089639
ENSG00000101144,ENSG00000085276,ENSG00000090554
ENSG00000101200,ENSG00000085511,ENSG00000090674
ENSG00000101203,ENSG00000085552,ENSG00000090889
ENSG00000101210,ENSG00000085982,ENSG00000090971
ENSG00000101323,ENSG00000086015,ENSG00000091140
ENSG00000101327,ENSG00000086475,ENSG00000091482
ENSG00000101333,ENSG00000086570,ENSG00000091640
ENSG00000101425,ENSG00000086589,ENSG00000092108
ENSG00000101441,ENSG00000087074,ENSG00000092931
ENSG00000101443,ENSG00000087085,ENSG00000094880
ENSG00000101470,ENSG00000087470,ENSG00000095383
ENSG00000101638,ENSG00000088305,ENSG00000096006
ENSG00000101746,ENSG00000088448,ENSG00000097021
ENSG00000101850,ENSG00000088808,ENSG00000099256
ENSG00000101938,ENSG00000088827,ENSG00000099330
ENSG00000101951,ENSG00000088836,ENSG00000099399
ENSG00000102001,ENSG00000089737,ENSG00000099949
ENSG00000102010,ENSG00000089820,ENSG00000099977
ENSG00000102195,ENSG00000090674,ENSG00000100055
ENSG00000102243,ENSG00000090889,ENSG00000100078
ENSG00000102359,ENSG00000091409,ENSG00000100196
ENSG00000102387,ENSG00000091428,ENSG00000100227
ENSG00000102678,ENSG00000091947,ENSG00000100246
ENSG00000103154,ENSG00000092200,ENSG00000100280
ENSG00000103241,ENSG00000092871,ENSG00000100292
ENSG00000103355,ENSG00000092929,ENSG00000100319
ENSG00000103449,ENSG00000092931,ENSG00000100344
ENSG00000103740,ENSG00000092969,ENSG00000100403
ENSG00000104044,ENSG00000094916,ENSG00000100462
ENSG00000104237,ENSG00000095370,ENSG00000100478
ENSG00000104313,ENSG00000095752,ENSG00000100519
ENSG00000104332,ENSG00000096006,ENSG00000100554
ENSG00000104611,ENSG00000096063,ENSG00000100612
ENSG00000104723,ENSG00000097007,ENSG00000100749
ENSG00000104760,ENSG00000099341,ENSG00000100802
ENSG00000104783,ENSG00000099797,ENSG00000100842
ENSG00000104921,ENSG00000099940,ENSG00000100897
ENSG00000104938,ENSG00000099949,ENSG00000101003
ENSG00000105141,ENSG00000099957,ENSG00000101049
ENSG00000105143,ENSG00000099968,ENSG00000101161
ENSG00000105357,ENSG00000100028,ENSG00000101230
ENSG00000105409,ENSG00000100109,ENSG00000101255
ENSG00000105509,ENSG00000100150,ENSG00000101294
ENSG00000105549,ENSG00000100216,ENSG00000101307
ENSG00000105641,ENSG00000100290,ENSG00000101310
ENSG00000105664,ENSG00000100325,ENSG00000101417
ENSG00000105695,ENSG00000100345,ENSG00000101457
ENSG00000105825,ENSG00000100348,ENSG00000101608
ENSG00000105852,ENSG00000100353,ENSG00000101773
ENSG00000105880,ENSG00000100362,ENSG00000101911
ENSG00000105894,ENSG00000100412,ENSG00000101958
ENSG00000105996,ENSG00000100461,ENSG00000101977
ENSG00000105997,ENSG00000100592,ENSG00000101986
ENSG00000106004,ENSG00000100593,ENSG00000102043
ENSG00000106006,ENSG00000100603,ENSG00000102048
ENSG00000106013,ENSG00000100697,ENSG00000102104
ENSG00000106031,ENSG00000100711,ENSG00000102145
ENSG00000106078,ENSG00000100722,ENSG00000102174
ENSG00000106236,ENSG00000100814,ENSG00000102241
ENSG00000106278,ENSG00000100888,ENSG00000102543
ENSG00000106484,ENSG00000101017,ENSG00000102572
ENSG00000106511,ENSG00000101187,ENSG00000102606
ENSG00000106536,ENSG00000101188,ENSG00000102796
ENSG00000106631,ENSG00000101197,ENSG00000102837
ENSG00000106714,ENSG00000101198,ENSG00000102858
ENSG00000107165,ENSG00000101199,ENSG00000102879
ENSG00000107447,ENSG00000101203,ENSG00000102882
ENSG00000107807,ENSG00000101367,ENSG00000102934
ENSG00000107984,ENSG00000101457,ENSG00000103018
ENSG00000108001,ENSG00000101680,ENSG00000103037
ENSG00000108381,ENSG00000102109,ENSG00000103067
ENSG00000108688,ENSG00000102468,ENSG00000103111
ENSG00000108702,ENSG00000102606,ENSG00000103126
ENSG00000108924,ENSG00000102805,ENSG00000103187
ENSG00000109047,ENSG00000102935,ENSG00000103316
ENSG00000109182,ENSG00000103056,ENSG00000103546
ENSG00000109272,ENSG00000103145,ENSG00000103852
ENSG00000109321,ENSG00000103248,ENSG00000103932
ENSG00000109339,ENSG00000103591,ENSG00000104213
ENSG00000109471,ENSG00000103723,ENSG00000104419
ENSG00000109956,ENSG00000103942,ENSG00000104472
ENSG00000110148,ENSG00000104321,ENSG00000104691
ENSG00000110244,ENSG00000104369,ENSG00000104805
ENSG00000110245,ENSG00000104472,ENSG00000105011
ENSG00000110675,ENSG00000104490,ENSG00000105058
ENSG00000111199,ENSG00000104714,ENSG00000105088
ENSG00000111215,ENSG00000104756,ENSG00000105127
ENSG00000111218,ENSG00000104805,ENSG00000105289
ENSG00000111245,ENSG00000104814,ENSG00000105290
ENSG00000111291,ENSG00000104918,ENSG00000105323
ENSG00000111339,ENSG00000104921,ENSG00000105339
ENSG00000111732,ENSG00000105088,ENSG00000105426
ENSG00000111907,ENSG00000105205,ENSG00000105427
ENSG00000112077,ENSG00000105245,ENSG00000105516
ENSG00000112175,ENSG00000105339,ENSG00000105576
ENSG00000112183,ENSG00000105428,ENSG00000105609
ENSG00000112195,ENSG00000105472,ENSG00000105695
ENSG00000112232,ENSG00000105483,ENSG00000105819
ENSG00000112333,ENSG00000105549,ENSG00000105865
ENSG00000112812,ENSG00000105877,ENSG00000105929
ENSG00000113212,ENSG00000105971,ENSG00000105954
ENSG00000113327,ENSG00000105982,ENSG00000105963
ENSG00000113389,ENSG00000105983,ENSG00000106028
ENSG00000113805,ENSG00000105991,ENSG00000106113
ENSG00000114638,ENSG00000105996,ENSG00000106211
ENSG00000114646,ENSG00000106031,ENSG00000106348
ENSG00000114757,ENSG00000106113,ENSG00000106384
ENSG00000114771,ENSG00000106153,ENSG00000106399
ENSG00000114805,ENSG00000106261,ENSG00000106524
ENSG00000115112,ENSG00000106348,ENSG00000106636
ENSG00000115252,ENSG00000106436,ENSG00000106638
ENSG00000115263,ENSG00000106536,ENSG00000106804
ENSG00000115297,ENSG00000106571,ENSG00000106868
ENSG00000115457,ENSG00000106588,ENSG00000106992
ENSG00000115590,ENSG00000106591,ENSG00000107147
ENSG00000115598,ENSG00000106665,ENSG00000107175
ENSG00000115602,ENSG00000107165,ENSG00000107551
ENSG00000115616,ENSG00000107249,ENSG00000107554
ENSG00000115705,ENSG00000107338,ENSG00000107819
ENSG00000115844,ENSG00000107447,ENSG00000107821
ENSG00000116147,ENSG00000107485,ENSG00000107984
ENSG00000116785,ENSG00000107625,ENSG00000108187
ENSG00000117069,ENSG00000107643,ENSG00000108244
ENSG00000117322,ENSG00000107669,ENSG00000108468
ENSG00000118137,ENSG00000107819,ENSG00000108479
ENSG00000118231,ENSG00000107833,ENSG00000108509
ENSG00000118245,ENSG00000108187,ENSG00000108523
ENSG00000118298,ENSG00000108479,ENSG00000108622
ENSG00000118322,ENSG00000108639,ENSG00000108641
ENSG00000118434,ENSG00000108666,ENSG00000108679
ENSG00000118473,ENSG00000108828,ENSG00000108773
ENSG00000118733,ENSG00000108846,ENSG00000108830
ENSG00000118898,ENSG00000108950,ENSG00000108840
ENSG00000118972,ENSG00000109061,ENSG00000108883
ENSG00000119283,ENSG00000109063,ENSG00000109062
ENSG00000119866,ENSG00000109132,ENSG00000109084
ENSG00000119919,ENSG00000109182,ENSG00000109101
ENSG00000119938,ENSG00000109458,ENSG00000109181
ENSG00000119943,ENSG00000109586,ENSG00000109452
ENSG00000120054,ENSG00000109610,ENSG00000109519
ENSG00000120068,ENSG00000109743,ENSG00000109610
ENSG00000120088,ENSG00000109790,ENSG00000109667
ENSG00000120211,ENSG00000109794,ENSG00000110013
ENSG00000120251,ENSG00000109832,ENSG00000110031
ENSG00000120332,ENSG00000109906,ENSG00000110046
ENSG00000120440,ENSG00000110013,ENSG00000110063
ENSG00000120659,ENSG00000110042,ENSG00000110077
ENSG00000120820,ENSG00000110047,ENSG00000110218
ENSG00000121207,ENSG00000110076,ENSG00000110274
ENSG00000121335,ENSG00000110172,ENSG00000110324
ENSG00000121742,ENSG00000110435,ENSG00000110429
ENSG00000121764,ENSG00000110446,ENSG00000110514
ENSG00000121898,ENSG00000110801,ENSG00000110660
ENSG00000122133,ENSG00000110851,ENSG00000110841
ENSG00000122136,ENSG00000110888,ENSG00000110906
ENSG00000122145,ENSG00000111087,ENSG00000111058
ENSG00000122176,ENSG00000111218,ENSG00000111206
ENSG00000122477,ENSG00000111224,ENSG00000111254
ENSG00000122548,ENSG00000111231,ENSG00000111261
ENSG00000122592,ENSG00000111237,ENSG00000111321
ENSG00000122641,ENSG00000111266,ENSG00000111331
ENSG00000122756,ENSG00000111358,ENSG00000111335
ENSG00000122824,ENSG00000111450,ENSG00000111424
ENSG00000122852,ENSG00000111596,ENSG00000111602
ENSG00000123201,ENSG00000111665,ENSG00000111644
ENSG00000123243,ENSG00000111796,ENSG00000111725
ENSG00000123307,ENSG00000112118,ENSG00000111775
ENSG00000123364,ENSG00000112137,ENSG00000111843
ENSG00000123388,ENSG00000112280,ENSG00000112039
ENSG00000123405,ENSG00000112499,ENSG00000112309
ENSG00000123407,ENSG00000112530,ENSG00000112365
ENSG00000123496,ENSG00000112699,ENSG00000112651
ENSG00000123610,ENSG00000112799,ENSG00000112763
ENSG00000123838,ENSG00000112812,ENSG00000112996
ENSG00000123999,ENSG00000112837,ENSG00000113209
ENSG00000124102,ENSG00000112977,ENSG00000113211
ENSG00000124107,ENSG00000113088,ENSG00000113263
ENSG00000124116,ENSG00000113100,ENSG00000113430
ENSG00000124205,ENSG00000113141,ENSG00000113522
ENSG00000124216,ENSG00000113194,ENSG00000113578
ENSG00000124253,ENSG00000113240,ENSG00000113734
ENSG00000124260,ENSG00000113262,ENSG00000113758
ENSG00000124302,ENSG00000113269,ENSG00000113924
ENSG00000124440,ENSG00000113361,ENSG00000114026
ENSG00000124479,ENSG00000113369,ENSG00000114316
ENSG00000124678,ENSG00000113389,ENSG00000114405
ENSG00000124731,ENSG00000113430,ENSG00000114638
ENSG00000124780,ENSG00000113492,ENSG00000114650
ENSG00000124875,ENSG00000113494,ENSG00000114771
ENSG00000125144,ENSG00000113552,ENSG00000114779
ENSG00000125207,ENSG00000113555,ENSG00000114902
ENSG00000125533,ENSG00000113569,ENSG00000114993
ENSG00000125675,ENSG00000113578,ENSG00000115216
ENSG00000125726,ENSG00000113645,ENSG00000115221
ENSG00000125813,ENSG00000113658,ENSG00000115234
ENSG00000125816,ENSG00000113734,ENSG00000115267
ENSG00000125820,ENSG00000113739,ENSG00000115289
ENSG00000125845,ENSG00000113838,ENSG00000115297
ENSG00000125848,ENSG00000114019,ENSG00000115317
ENSG00000125879,ENSG00000114023,ENSG00000115392
ENSG00000125998,ENSG00000114030,ENSG00000115423
ENSG00000126266,ENSG00000114268,ENSG00000115446
ENSG00000126337,ENSG00000114315,ENSG00000115474
ENSG00000126562,ENSG00000114374,ENSG00000115525
ENSG00000126733,ENSG00000114529,ENSG00000115541
ENSG00000126752,ENSG00000114626,ENSG00000115598
ENSG00000126856,ENSG00000114745,ENSG00000115685
ENSG00000126861,ENSG00000114861,ENSG00000115758
ENSG00000126890,ENSG00000114867,ENSG00000115816
ENSG00000126952,ENSG00000115085,ENSG00000115827
ENSG00000127241,ENSG00000115091,ENSG00000116133
ENSG00000127472,ENSG00000115289,ENSG00000116455
ENSG00000127530,ENSG00000115317,ENSG00000116525
ENSG00000127743,ENSG00000115318,ENSG00000116729
ENSG00000127928,ENSG00000115415,ENSG00000116745
ENSG00000128242,ENSG00000115419,ENSG00000116771
ENSG00000128285,ENSG00000115474,ENSG00000116809
ENSG00000128322,ENSG00000115568,ENSG00000117322
ENSG00000128342,ENSG00000115590,ENSG00000117408
ENSG00000128422,ENSG00000115657,ENSG00000117450
ENSG00000128510,ENSG00000115825,ENSG00000117602
ENSG00000128610,ENSG00000115839,ENSG00000117614
ENSG00000128683,ENSG00000116014,ENSG00000117724
ENSG00000128713,ENSG00000116147,ENSG00000117983
ENSG00000128714,ENSG00000116176,ENSG00000118046
ENSG00000128849,ENSG00000116285,ENSG00000118197
ENSG00000129151,ENSG00000116396,ENSG00000118369
ENSG00000129167,ENSG00000116560,ENSG00000118407
ENSG00000129244,ENSG00000116661,ENSG00000118898
ENSG00000129455,ENSG00000116731,ENSG00000119392
ENSG00000129744,ENSG00000117118,ENSG00000119457
ENSG00000129910,ENSG00000117122,ENSG00000119616
ENSG00000130035,ENSG00000117148,ENSG00000119630
ENSG00000130037,ENSG00000117154,ENSG00000119655
ENSG00000130226,ENSG00000117266,ENSG00000119865
ENSG00000130294,ENSG00000117322,ENSG00000119917
ENSG00000130540,ENSG00000117335,ENSG00000119973
ENSG00000130558,ENSG00000117569,ENSG00000120318
ENSG00000130595,ENSG00000117602,ENSG00000120341
ENSG00000130700,ENSG00000117691,ENSG00000120440
ENSG00000130762,ENSG00000117868,ENSG00000120563
ENSG00000130822,ENSG00000118137,ENSG00000120647
ENSG00000130876,ENSG00000118162,ENSG00000120658
ENSG00000130957,ENSG00000118231,ENSG00000120699
ENSG00000131435,ENSG00000118473,ENSG00000120800
ENSG00000131686,ENSG00000119185,ENSG00000120805
ENSG00000131771,ENSG00000119684,ENSG00000120949
ENSG00000131914,ENSG00000119723,ENSG00000121075
ENSG00000132000,ENSG00000119777,ENSG00000121101
ENSG00000132164,ENSG00000119946,ENSG00000121577
ENSG00000132464,ENSG00000120008,ENSG00000121653
ENSG00000132554,ENSG00000120057,ENSG00000121716
ENSG00000132681,ENSG00000120088,ENSG00000121742
ENSG00000132693,ENSG00000120215,ENSG00000121766
ENSG00000132704,ENSG00000120217,ENSG00000121807
ENSG00000132837,ENSG00000120253,ENSG00000121851
ENSG00000132840,ENSG00000120265,ENSG00000121898
ENSG00000132854,ENSG00000120451,ENSG00000121988
ENSG00000132972,ENSG00000120694,ENSG00000122034
ENSG00000132975,ENSG00000120699,ENSG00000122194
ENSG00000133101,ENSG00000120820,ENSG00000122547
ENSG00000133115,ENSG00000120903,ENSG00000122756
ENSG00000133124,ENSG00000120937,ENSG00000122852
ENSG00000133135,ENSG00000121005,ENSG00000122986
ENSG00000133169,ENSG00000121022,ENSG00000123154
ENSG00000133317,ENSG00000121067,ENSG00000123191
ENSG00000133401,ENSG00000121207,ENSG00000123243
ENSG00000133454,ENSG00000121236,ENSG00000123338
ENSG00000133488,ENSG00000121406,ENSG00000123353
ENSG00000133519,ENSG00000121542,ENSG00000123453
ENSG00000133640,ENSG00000121749,ENSG00000123485
ENSG00000133742,ENSG00000121904,ENSG00000124104
ENSG00000133937,ENSG00000122033,ENSG00000124205
ENSG00000134042,ENSG00000122254,ENSG00000124226
ENSG00000134115,ENSG00000122417,ENSG00000124459
ENSG00000134121,ENSG00000122641,ENSG00000124479
ENSG00000134160,ENSG00000122642,ENSG00000124491
ENSG00000134207,ENSG00000122756,ENSG00000124557
ENSG00000134216,ENSG00000122786,ENSG00000124564
ENSG00000134339,ENSG00000122912,ENSG00000124588
ENSG00000134343,ENSG00000122965,ENSG00000124721
ENSG00000134363,ENSG00000123201,ENSG00000125124
ENSG00000134438,ENSG00000123213,ENSG00000125245
ENSG00000134538,ENSG00000123243,ENSG00000125356
ENSG00000134594,ENSG00000123307,ENSG00000125459
ENSG00000134827,ENSG00000123358,ENSG00000125508
ENSG00000134917,ENSG00000123600,ENSG00000125510
ENSG00000135248,ENSG00000123739,ENSG00000125538
ENSG00000135324,ENSG00000124224,ENSG00000125618
ENSG00000135373,ENSG00000124459,ENSG00000125652
ENSG00000135374,ENSG00000124467,ENSG00000125780
ENSG00000135447,ENSG00000124491,ENSG00000125810
ENSG00000135625,ENSG00000124493,ENSG00000125863
ENSG00000135750,ENSG00000124496,ENSG00000125879
ENSG00000135824,ENSG00000124564,ENSG00000125912
ENSG00000136267,ENSG00000124568,ENSG00000125965
ENSG00000136275,ENSG00000124731,ENSG00000125970
ENSG00000136327,ENSG00000124762,ENSG00000126226
ENSG00000136352,ENSG00000124786,ENSG00000126561
ENSG00000136457,ENSG00000124812,ENSG00000127511
ENSG00000136542,ENSG00000124813,ENSG00000127540
ENSG00000136573,ENSG00000124827,ENSG00000127561
ENSG00000136750,ENSG00000124839,ENSG00000127603
ENSG00000136881,ENSG00000124942,ENSG00000127663
ENSG00000136928,ENSG00000125337,ENSG00000128250
ENSG00000136931,ENSG00000125482,ENSG00000128253
ENSG00000136944,ENSG00000125484,ENSG00000128284
ENSG00000137273,ENSG00000125510,ENSG00000128285
ENSG00000137392,ENSG00000125522,ENSG00000128322
ENSG00000137441,ENSG00000125633,ENSG00000128524
ENSG00000137673,ENSG00000125726,ENSG00000128604
ENSG00000137699,ENSG00000125735,ENSG00000128714
ENSG00000137709,ENSG00000125744,ENSG00000129028
ENSG00000137731,ENSG00000125746,ENSG00000129167
ENSG00000137825,ENSG00000125798,ENSG00000129317
ENSG00000137868,ENSG00000125844,ENSG00000129451
ENSG00000137941,ENSG00000125846,ENSG00000129535
ENSG00000137976,ENSG00000125900,ENSG00000129596
ENSG00000138075,ENSG00000126215,ENSG00000129691
ENSG00000138131,ENSG00000126216,ENSG00000129910
ENSG00000138152,ENSG00000126243,ENSG00000129946
ENSG00000138395,ENSG00000126391,ENSG00000130066
ENSG00000138622,ENSG00000126456,ENSG00000130167
ENSG00000138675,ENSG00000126457,ENSG00000130226
ENSG00000138685,ENSG00000126461,ENSG00000130270
ENSG00000138759,ENSG00000126822,ENSG00000130312
ENSG00000138772,ENSG00000126952,ENSG00000130348
ENSG00000138798,ENSG00000127022,ENSG00000130414
ENSG00000139155,ENSG00000127152,ENSG00000130433
ENSG00000139219,ENSG00000127364,ENSG00000130649
ENSG00000139220,ENSG00000127418,ENSG00000130653
ENSG00000139287,ENSG00000127529,ENSG00000130702
ENSG00000139292,ENSG00000127586,ENSG00000130706
ENSG00000139515,ENSG00000127824,ENSG00000130758
ENSG00000139549,ENSG00000127947,ENSG00000130935
ENSG00000139648,ENSG00000127995,ENSG00000131019
ENSG00000139800,ENSG00000128284,ENSG00000131042
ENSG00000140090,ENSG00000128311,ENSG00000131068
ENSG00000140287,ENSG00000128422,ENSG00000131094
ENSG00000140459,ENSG00000128482,ENSG00000131368
ENSG00000140465,ENSG00000128609,ENSG00000131373
ENSG00000140479,ENSG00000128694,ENSG00000131409
ENSG00000140481,ENSG00000128731,ENSG00000131471
ENSG00000140519,ENSG00000128815,ENSG00000131475
ENSG00000140522,ENSG00000129003,ENSG00000131480
ENSG00000140538,ENSG00000129028,ENSG00000131724
ENSG00000140557,ENSG00000129038,ENSG00000131738
ENSG00000140835,ENSG00000129152,ENSG00000131788
ENSG00000141316,ENSG00000129167,ENSG00000131864
ENSG00000141338,ENSG00000129292,ENSG00000131943
ENSG00000141404,ENSG00000129295,ENSG00000131981
ENSG00000141449,ENSG00000129455,ENSG00000132026
ENSG00000141639,ENSG00000129566,ENSG00000132205
ENSG00000141668,ENSG00000129625,ENSG00000132330
ENSG00000141744,ENSG00000129646,ENSG00000132341
ENSG00000141750,ENSG00000129667,ENSG00000132357
ENSG00000142611,ENSG00000129965,ENSG00000132376
ENSG00000142621,ENSG00000129993,ENSG00000132386
ENSG00000142677,ENSG00000130024,ENSG00000132423
ENSG00000142698,ENSG00000130226,ENSG00000132604
ENSG00000142700,ENSG00000130479,ENSG00000132612
ENSG00000142973,ENSG00000130508,ENSG00000132688
ENSG00000143032,ENSG00000130561,ENSG00000132703
ENSG00000143127,ENSG00000130713,ENSG00000132704
ENSG00000143167,ENSG00000130762,ENSG00000132740
ENSG00000143171,ENSG00000130821,ENSG00000132846
ENSG00000143194,ENSG00000130822,ENSG00000132958
ENSG00000143195,ENSG00000130844,ENSG00000133265
ENSG00000143452,ENSG00000130881,ENSG00000133313
ENSG00000143473,ENSG00000131018,ENSG00000133488
ENSG00000143502,ENSG00000131023,ENSG00000133612
ENSG00000143556,ENSG00000131196,ENSG00000133789
ENSG00000143786,ENSG00000131269,ENSG00000133874
ENSG00000143867,ENSG00000131389,ENSG00000133937
ENSG00000143869,ENSG00000131469,ENSG00000134061
ENSG00000143994,ENSG00000131477,ENSG00000134070
ENSG00000144230,ENSG00000131503,ENSG00000134291
ENSG00000144285,ENSG00000131504,ENSG00000134330
ENSG00000144331,ENSG00000131620,ENSG00000134339
ENSG00000144406,ENSG00000131668,ENSG00000134376
ENSG00000144481,ENSG00000131771,ENSG00000134463
